sequence_number,score,value
346,33.75,11.45
347,33.50,11.46
348,33.25,11.47
349,33.00,11.48
350,32.75,11.49
351,32.50,11.50
352,32.25,11.51
353,32.00,11.52
354,31.75,11.53
355,31.50,11.54
356,31.25,11.55
357,31.00,11.56
358,30.75,11.57
359,30.50,11.58
360,30.25,11.59
361,30.00,11.60
362,29.75,11.61
363,29.50,11.62
364,29.25,11.63
365,29.00,11.64
366,28.75,11.65
367,28.50,11.66
368,28.25,11.67
369,28.00,11.68
370,27.75,11.69
371,27.50,11.70
372,27.25,11.71
373,27.00,11.72
374,26.75,11.73
375,26.50,11.74
376,26.25,11.75
377,26.00,11.76
378,25.75,11.77
379,25.50,11.78
380,25.25,11.79
381,25.00,11.80
382,24.75,11.81
383,24.50,11.82
384,24.25,11.83
385,24.00,11.84
386,23.75,11.85
387,23.50,11.86
388,23.25,11.87
389,23.00,11.88
390,22.75,11.89
391,22.50,11.90
392,22.25,11.91
393,22.00,11.92
394,21.75,11.93
395,21.50,11.94
396,21.25,11.95
397,21.00,11.96
398,20.75,11.97
399,20.50,11.98
400,20.25,11.99
401,20.00,12.00
402,19.75,12.01
403,19.50,12.02
404,19.25,12.03
405,19.00,12.04
406,18.75,12.05
407,18.50,12.06
408,18.25,12.07
409,18.00,12.08
410,17.75,12.09
411,17.50,12.10
412,17.25,12.11
413,17.00,12.12
414,16.75,12.13
415,16.50,12.14
416,16.25,12.15
417,16.00,12.16
418,15.75,12.17
419,15.50,12.18
420,15.25,12.19
421,15.00,12.20
422,14.75,12.21
423,14.50,12.22
424,14.25,12.23
425,14.00,12.24
426,13.75,12.25
427,13.50,12.26
428,13.25,12.27
429,13.00,12.28
430,12.75,12.29
431,12.50,12.30
432,12.25,12.31
433,12.00,12.32
434,11.75,12.33
435,11.50,12.34
436,11.25,12.35
437,11.00,12.36
438,10.75,12.37
439,10.50,12.38
440,10.25,12.39
441,10.00,12.40
442,9.75,12.41
443,9.50,12.42
444,9.25,12.43
445,9.00,12.44
446,8.75,12.45
447,8.50,12.46
448,8.25,12.47
449,8.00,12.48
450,7.75,12.49
451,7.50,12.50
452,7.25,12.51
453,7.00,12.52
454,6.75,12.53
455,6.50,12.54
456,6.25,12.55
457,6.00,12.56
458,5.75,12.57
459,5.50,12.58
460,5.25,12.59
461,5.00,12.60
462,4.75,12.61
463,4.50,12.62
464,4.25,12.63
465,4.00,12.64
466,3.75,12.65
467,3.50,12.66
468,3.25,12.67
469,3.00,12.68
470,2.75,12.69
471,2.50,12.70
472,2.25,12.71
473,2.00,12.72
474,1.75,12.73
475,1.50,12.74
476,1.25,12.75
