sequence_number,score,value
218,42.82,9.96
219,42.81,9.98
220,42.80,10.00
221,42.79,10.02
222,42.78,10.04
223,42.77,10.06
224,42.76,10.08
225,42.75,10.10
226,42.74,10.12
227,42.73,10.14
228,42.72,10.16
229,42.71,10.18
230,42.70,10.20
231,42.69,10.22
232,42.68,10.24
233,20.08,35
234,20.06,37.76
235,20.04,37.77
236,20.02,37.78
237,20.00,37.79
238,19.98,37.80
239,19.96,37.81
240,19.94,37.82
241,19.92,37.83
242,19.90,37.84
243,19.88,37.85
244,19.86,37.86
245,19.84,37.87
246,19.82,37.88
247,19.80,37.89
248,19.78,37.90
249,19.76,37.91
250,19.74,37.92
251,19.72,37.93
252,19.70,37.94
253,19.68,37.95
254,19.66,37.96
255,19.64,37.97
256,19.62,37.98
257,19.60,37.99
258,19.58,38.00
259,19.56,38.01
260,19.54,38.02
261,19.52,38.03
262,19.50,38.04
263,19.48,38.05
264,19.46,38.06
265,19.44,38.07
266,19.42,38.08
267,19.40,38.09
268,19.38,38.10
269,19.36,38.11
270,19.34,38.12
271,19.32,38.13
272,19.30,38.14
273,19.28,38.15
274,19.26,38.16
275,19.24,38.17
276,19.22,38.18
277,19.20,38.19
278,19.18,38.20
279,19.16,38.21
280,19.14,38.22
281,19.12,38.23
282,19.10,38.24
283,19.08,38.25
284,19.06,38.26
285,19.04,38.27
286,19.02,38.28
287,19.00,38.29
288,18.98,38.30
289,18.96,38.31
290,18.94,38.32
291,18.92,38.33
292,18.90,38.34
293,18.88,38.35
294,18.86,38.36
295,18.84,38.37
296,18.82,38.38
297,18.80,38.39
298,18.78,38.40
299,18.76,38.41
300,18.74,38.42
301,18.72,38.43
302,18.70,38.44
303,18.68,38.45
304,18.66,38.46
305,18.64,38.47
306,18.62,38.48
307,18.60,38.49
308,18.58,38.50
309,18.56,38.51
310,18.54,38.52
311,18.52,38.53
312,18.50,38.54
313,18.48,38.55
314,18.46,38.56
315,18.44,38.57
316,18.42,38.58
317,18.40,38.59
318,18.38,38.60
319,18.36,38.61
320,18.34,38.62
321,18.32,38.63
322,18.30,38.64
323,18.28,38.65
324,18.26,38.66
325,18.24,38.67
326,18.22,38.68
327,18.20,38.69
328,18.18,38.70
329,18.16,38.71
330,18.14,38.72
331,18.12,38.73
332,18.10,38.74
333,18.08,38.75
334,18.06,38.76
335,18.04,38.77
336,18.02,38.78
337,18.00,38.79
338,17.98,38.80
339,17.96,38.81
340,17.94,38.82
341,17.92,38.83
342,17.90,38.84
343,17.88,38.85
344,17.86,38.86
345,17.84,38.87
346,17.82,38.88
347,17.80,38.89
348,17.78,38.90
349,17.76,38.91
350,17.74,38.92
351,17.72,38.93
352,17.70,38.94
353,17.68,38.95
354,17.66,38.96
355,17.64,38.97
356,17.62,38.98
357,17.60,38.99
358,17.58,39.00
359,17.56,39.01
360,17.54,39.02
361,17.52,39.03
362,17.50,39.04
363,17.48,39.05
364,17.46,39.06
365,17.44,39.07
366,17.42,39.08
367,17.40,39.09
368,17.38,39.10
369,17.36,39.11
370,17.34,39.12
371,17.32,39.13
372,17.30,39.14
373,17.28,39.15
374,17.26,39.16
375,17.24,39.17
376,17.22,39.18
377,17.20,39.19
378,17.18,39.20
379,17.16,39.21
380,17.14,39.22
381,17.12,39.23
382,17.10,39.24
383,17.08,39.25
384,17.06,39.26
385,17.04,39.27
386,17.02,39.28
387,17.00,39.29
388,16.98,39.30
389,16.96,39.31
390,16.94,39.32
391,16.92,39.33
392,16.90,39.34
393,16.88,39.35
394,16.86,39.36
395,16.84,39.37
396,16.82,39.38
397,16.80,39.39
398,16.78,39.40
399,16.76,39.41
400,16.74,39.42
401,16.72,39.43
402,16.70,39.44
403,16.68,39.45
404,16.66,39.46
405,16.64,39.47
406,16.62,39.48
407,16.60,39.49
408,16.58,39.50
409,16.56,39.51
410,16.54,39.52
411,16.52,39.53
412,16.50,39.54
413,16.48,39.55
414,16.46,39.56
415,16.44,39.57
416,16.42,39.58
417,16.40,39.59
418,16.38,39.60
419,16.36,39.61
420,16.34,39.62
421,16.32,39.63
422,16.30,39.64
423,16.28,39.65
424,16.26,39.66
425,16.24,39.67
426,16.22,39.68
427,16.20,39.69
428,16.18,39.70
429,16.16,39.71
430,16.14,39.72
431,16.12,39.73
432,16.10,39.74
433,16.08,39.75
434,16.06,39.76
435,16.04,39.77
436,16.02,39.78
437,16.00,39.79
438,15.98,39.80
439,15.96,39.81
440,15.94,39.82
441,15.92,39.83
442,15.90,39.84
443,15.88,39.85
444,15.86,39.86
445,15.84,39.87
446,15.82,39.88
447,15.80,39.89
448,15.78,39.90
449,15.76,39.91
450,15.74,39.92
451,15.72,39.93
452,15.70,39.94
453,15.68,39.95
454,15.66,39.96
455,15.64,39.97
456,15.62,39.98
457,15.60,39.99
458,15.58,40.00
459,15.56,40.01
460,15.54,40.02
461,15.52,40.03
462,15.50,40.04
463,15.48,40.05
464,15.46,40.06
465,15.44,40.07
466,15.42,40.08
467,15.40,40.09
468,15.38,40.10
469,15.36,40.11
470,15.34,40.12
471,15.32,40.13
472,15.30,40.14
473,15.28,40.15
474,15.26,40.16
475,15.24,40.17
476,15.22,40.18
477,15.20,40.19
478,15.18,40.20
479,15.16,40.21
480,15.14,40.22
481,15.12,40.23
482,15.10,40.24
483,15.08,40.25
484,15.06,40.26
485,15.04,40.27
486,15.02,40.28
487,15.00,40.29
488,14.98,40.30
489,14.96,40.31
490,14.94,40.32
491,14.92,40.33
492,14.90,40.34
493,14.88,40.35
494,14.86,40.36
495,14.84,40.37
496,14.82,40.38
497,14.80,40.39
498,14.78,40.40
499,14.76,40.41
500,14.74,40.42
501,14.72,40.43
502,14.70,40.44
503,14.68,40.45
504,14.66,40.46
505,14.64,40.47
506,14.62,40.48
507,14.60,40.49
508,14.58,40.50
509,14.56,40.51
510,14.54,40.52
511,14.52,40.53
512,14.50,40.54
513,14.48,40.55
514,14.46,40.56
515,14.44,40.57
516,14.42,40.58
517,14.40,40.59
518,14.38,40.60
519,14.36,40.61
520,14.34,40.62
521,14.32,40.63
522,14.30,40.64
523,14.28,40.65
524,14.26,40.66
525,14.24,40.67
526,14.22,40.68
527,14.20,40.69
528,14.18,40.70
529,14.16,40.71
530,14.14,40.72
531,14.12,40.73
532,14.10,40.74
533,14.08,40.75
534,14.06,40.76
535,14.04,40.77
536,14.02,40.78
537,14.00,40.79
538,13.98,40.80
539,13.96,40.81
540,13.94,40.82
541,13.92,40.83
542,13.90,40.84
543,13.88,40.85
544,13.86,40.86
545,13.84,40.87
546,13.82,40.88
547,13.80,40.89
548,13.78,40.90
549,13.76,40.91
550,13.74,40.92
551,13.72,40.93
552,13.70,40.94
553,13.68,40.95
554,13.66,40.96
555,13.64,40.97
556,13.62,40.98
557,13.60,40.99
558,13.58,41.00
559,13.56,41.01
560,13.54,41.02
561,13.52,41.03
562,13.50,41.04
563,13.48,41.05
564,13.46,41.06
565,13.44,41.07
566,13.42,41.08
567,13.40,41.09
568,13.38,41.10
569,13.36,41.11
570,13.34,41.12
571,13.32,41.13
572,13.30,41.14
573,13.28,41.15
574,13.26,41.16
575,13.24,41.17
576,13.22,41.18
577,13.20,41.19
578,13.18,41.20
579,13.16,41.21
580,13.14,41.22
581,13.12,41.23
582,13.10,41.24
583,13.08,41.25
584,13.06,41.26
585,13.04,41.27
586,13.02,41.28
587,13.00,41.29
588,12.98,41.30
589,12.96,41.31
590,12.94,41.32
591,12.92,41.33
592,12.90,41.34
593,12.88,41.35
594,12.86,41.36
595,12.84,41.37
596,12.82,41.38
597,12.80,41.39
598,12.78,41.40
599,12.76,41.41
600,12.74,41.42
601,12.72,41.43
602,12.70,41.44
603,12.68,41.45
604,12.66,41.46
605,12.64,41.47
606,12.62,41.48
607,12.60,41.49
608,12.58,41.50
609,12.56,41.51
610,12.54,41.52
611,12.52,41.53
612,12.50,41.54
613,12.48,41.55
614,12.46,41.56
615,12.44,41.57
616,12.42,41.58
617,12.40,41.59
618,12.38,41.60
619,12.36,41.61
620,12.34,41.62
621,12.32,41.63
622,12.30,41.64
623,12.28,41.65
624,12.26,41.66
625,12.24,41.67
626,12.22,41.68
627,12.20,41.69
628,12.18,41.70
629,12.16,41.71
630,12.14,41.72
631,12.12,41.73
632,12.10,41.74
633,12.08,41.75
634,12.06,41.76
635,12.04,41.77
636,12.02,41.78
637,12.00,41.79
638,11.98,41.80
639,11.96,41.81
640,11.94,41.82
641,11.92,41.83
642,11.90,41.84
643,11.88,41.85
644,11.86,41.86
645,11.84,41.87
646,11.82,41.88
647,11.80,41.89
648,11.78,41.90
649,11.76,41.91
650,11.74,41.92
651,11.72,41.93
652,11.70,41.94
653,11.68,41.95
654,11.66,41.96
655,11.64,41.97
656,11.62,41.98
657,11.60,41.99
658,11.58,42.00
659,11.56,42.01
660,11.54,42.02
661,11.52,42.03
662,11.50,42.04
663,11.48,42.05
664,11.46,42.06
665,11.44,42.07
666,11.42,42.08
667,11.40,42.09
668,11.38,42.10
669,11.36,42.11
670,11.34,42.12
671,11.32,42.13
672,11.30,42.14
673,11.28,42.15
674,11.26,42.16
675,11.24,42.17
676,11.22,42.18
677,11.20,42.19
678,11.18,42.20
679,11.16,42.21
680,11.14,42.22
681,11.12,42.23
682,11.10,42.24
683,11.08,42.25
684,11.06,42.26
685,11.04,42.27
686,11.02,42.28
687,11.00,42.29
688,10.98,42.30
689,10.96,42.31
690,10.94,42.32
691,10.92,42.33
692,10.90,42.34
693,10.88,42.35
694,10.86,42.36
695,10.84,42.37
696,10.82,42.38
697,10.80,42.39
698,10.78,42.40
699,10.76,42.41
700,10.74,42.42
701,10.72,42.43
702,10.70,42.44
703,10.68,42.45
704,10.66,42.46
705,10.64,42.47
706,10.62,42.48
707,10.60,42.49
708,10.58,42.50
709,10.56,42.51
710,10.54,42.52
711,10.52,42.53
712,10.50,42.54
713,10.48,42.55
714,10.46,42.56
715,10.44,42.57
716,10.42,42.58
717,10.40,42.59
718,10.38,42.60
719,10.36,42.61
720,10.34,42.62
721,10.32,42.63
722,10.30,42.64
723,10.28,42.65
724,10.26,42.66
725,35,42.67
