sequence_number,score,value
103,83.80,16.12
104,83.68,16.13
105,83.56,16.14
106,83.44,16.15
107,83.32,16.16
108,83.20,16.17
109,83.08,16.18
110,82.96,16.19
111,82.84,16.20
112,82.72,16.21
113,82.61,16.22
114,82.49,16.23
115,82.38,16.24
116,82.26,16.25
117,82.15,16.26
118,82.03,16.27
119,81.92,16.28
120,81.80,16.29
121,81.69,16.30
122,81.58,16.31
123,81.47,16.32
124,81.36,16.33
125,81.25,16.34
126,81.13,16.35
127,81.02,16.36
128,80.91,16.37
129,80.80,16.38
130,80.69,16.39
131,80.58,16.40
132,80.47,16.41
133,80.36,16.42
134,80.26,16.43
135,80.15,16.44
136,80.04,16.45
137,79.93,16.46
138,79.82,16.47
139,79.72,16.48
140,79.61,16.49
141,79.50,16.50
142,79.39,16.51
143,79.29,16.52
144,79.18,16.53
145,79.08,16.54
146,78.97,16.55
147,78.86,16.56
148,78.76,16.57
149,78.65,16.58
150,78.55,16.59
151,78.44,16.60
152,78.34,16.61
153,78.24,16.62
154,78.13,16.63
155,78.03,16.64
156,77.93,16.65
157,77.83,16.66
158,77.73,16.67
159,77.62,16.68
160,77.52,16.69
161,77.42,16.70
162,77.32,16.71
163,77.22,16.72
164,77.12,16.73
165,77.02,16.74
166,76.92,16.75
167,76.82,16.76
168,76.72,16.77
169,76.62,16.78
170,76.52,16.79
171,76.42,16.80
172,76.32,16.81
173,76.23,16.82
174,76.13,16.83
175,76.03,16.84
176,75.93,16.85
177,75.84,16.86
178,75.74,16.87
179,75.64,16.88
180,75.55,16.89
181,75.45,16.90
182,75.35,16.91
183,75.26,16.92
184,75.16,16.93
185,75.07,16.94
186,74.97,16.95
187,74.87,16.96
188,74.78,16.97
189,74.68,16.98
190,74.59,16.99
191,74.49,17.00
192,74.40,17.01
193,74.30,17.02
194,74.21,17.03
195,74.12,17.04
196,74.02,17.05
197,73.93,17.06
198,73.84,17.07
199,73.75,17.08
200,73.65,17.09
201,73.56,17.10
202,73.47,17.11
203,73.38,17.12
204,73.29,17.13
205,73.20,17.14
206,73.10,17.15
207,73.01,17.16
208,72.92,17.17
209,72.83,17.18
210,72.74,17.19
211,72.65,17.20
212,72.56,17.21
213,72.47,17.22
214,72.38,17.23
215,72.29,17.24
216,72.20,17.25
217,72.12,17.26
218,72.03,17.27
219,71.94,17.28
220,71.85,17.29
221,71.76,17.30
222,71.67,17.31
223,71.58,17.32
224,71.50,17.33
225,71.41,17.34
226,71.32,17.35
227,71.23,17.36
228,71.14,17.37
229,71.06,17.38
230,70.97,17.39
231,70.88,17.40
232,70.79,17.41
233,70.71,17.42
234,70.62,17.43
235,70.54,17.44
236,70.45,17.45
237,70.36,17.46
238,70.28,17.47
239,70.19,17.48
240,70.11,17.49
241,70.02,17.50
242,69.94,17.51
243,69.85,17.52
244,69.77,17.53
245,69.68,17.54
246,69.60,17.55
247,69.51,17.56
248,69.43,17.57
249,69.34,17.58
250,69.26,17.59
251,69.17,17.60
252,69.09,17.61
253,69.00,17.62
254,68.92,17.63
255,68.84,17.64
256,68.76,17.65
257,68.67,17.66
258,68.59,17.67
259,68.51,17.68
260,68.42,17.69
261,68.34,17.70
262,68.26,17.71
263,68.18,17.72
264,68.10,17.73
265,68.02,17.74
266,67.94,17.75
267,67.85,17.76
268,67.77,17.77
269,67.69,17.78
270,67.61,17.79
271,67.53,17.80
272,67.45,17.81
273,67.37,17.82
274,67.29,17.83
275,67.21,17.84
276,67.13,17.85
277,67.04,17.86
278,66.96,17.87
279,66.88,17.88
280,66.80,17.89
281,66.72,17.90
282,66.64,17.91
283,66.56,17.92
284,66.48,17.93
285,66.40,17.94
286,66.33,17.95
287,66.25,17.96
288,66.17,17.97
289,66.09,17.98
290,66.01,17.99
291,65.93,18.00
292,65.85,18.01
293,65.77,18.02
294,65.70,18.03
295,65.62,18.04
296,65.54,18.05
297,65.46,18.06
298,65.38,18.07
299,65.31,18.08
300,65.23,18.09
301,65.15,18.10
302,65.07,18.11
303,65.00,18.12
304,64.92,18.13
305,64.85,18.14
306,64.77,18.15
307,64.69,18.16
308,64.62,18.17
309,64.54,18.18
310,64.47,18.19
311,64.39,18.20
312,64.31,18.21
313,64.24,18.22
314,64.16,18.23
315,64.09,18.24
316,64.01,18.25
317,63.93,18.26
318,63.86,18.27
319,63.78,18.28
320,63.71,18.29
321,63.63,18.30
322,63.56,18.31
323,63.48,18.32
324,63.41,18.33
325,63.33,18.34
326,63.26,18.35
327,63.19,18.36
328,63.11,18.37
329,63.04,18.38
330,62.96,18.39
331,62.89,18.40
332,62.82,18.41
333,62.74,18.42
334,62.67,18.43
335,62.59,18.44
336,62.52,18.45
337,62.45,18.46
338,62.37,18.47
339,62.30,18.48
340,62.22,18.49
341,62.15,18.50
342,62.08,18.51
343,62.00,18.52
344,61.93,18.53
345,61.86,18.54
346,61.79,18.55
347,61.71,18.56
348,61.64,18.57
349,61.57,18.58
350,61.49,18.59
351,61.42,18.60
352,61.35,18.61
353,61.28,18.62
354,61.21,18.63
355,61.14,18.64
356,61.07,18.65
357,60.99,18.66
358,60.92,18.67
359,60.85,18.68
360,60.78,18.69
361,60.71,18.70
362,60.64,18.71
363,60.57,18.72
364,60.50,18.73
365,60.43,18.74
366,60.36,18.75
367,60.28,18.76
368,60.21,18.77
369,60.14,18.78
370,60.07,18.79
371,60.00,18.80
372,59.93,18.81
373,59.86,18.82
374,59.79,18.83
375,59.72,18.84
376,59.65,18.85
377,59.58,18.86
378,59.51,18.87
379,59.44,18.88
380,59.37,18.89
381,59.30,18.90
382,59.23,18.91
383,59.16,18.92
384,59.09,18.93
385,59.02,18.94
386,58.96,18.95
387,58.89,18.96
388,58.82,18.97
389,58.75,18.98
390,58.68,18.99
391,58.61,19.00
392,58.54,19.01
393,58.47,19.02
394,58.41,19.03
395,58.34,19.04
396,58.27,19.05
397,58.20,19.06
398,58.13,19.07
399,58.07,19.08
400,58.00,19.09
401,57.93,19.10
402,57.86,19.11
403,57.79,19.12
404,57.73,19.13
405,57.66,19.14
406,57.59,19.15
407,57.52,19.16
408,57.45,19.17
409,57.39,19.18
410,57.32,19.19
411,57.25,19.20
412,57.18,19.21
413,57.12,19.22
414,57.05,19.23
415,56.99,19.24
416,56.92,19.25
417,56.85,19.26
418,56.79,19.27
419,56.72,19.28
420,56.66,19.29
421,56.59,19.30
422,56.52,19.31
423,56.46,19.32
424,56.39,19.33
425,56.33,19.34
426,56.26,19.35
427,56.19,19.36
428,56.13,19.37
429,56.06,19.38
430,56.00,19.39
431,55.93,19.40
432,55.86,19.41
433,55.80,19.42
434,55.73,19.43
435,55.67,19.44
436,55.60,19.45
437,55.53,19.46
438,55.47,19.47
439,55.40,19.48
440,55.34,19.49
441,55.27,19.50
442,55.21,19.51
443,55.14,19.52
444,55.08,19.53
445,55.01,19.54
446,54.95,19.55
447,54.89,19.56
448,54.82,19.57
449,54.76,19.58
450,54.69,19.59
451,54.63,19.60
452,54.57,19.61
453,54.50,19.62
454,54.44,19.63
455,54.37,19.64
456,54.31,19.65
457,54.25,19.66
458,54.18,19.67
459,54.12,19.68
460,54.05,19.69
461,53.99,19.70
462,53.93,19.71
463,53.86,19.72
464,53.80,19.73
465,53.73,19.74
466,53.67,19.75
467,53.61,19.76
468,53.54,19.77
469,53.48,19.78
470,53.41,19.79
471,53.35,19.80
472,53.29,19.81
473,53.23,19.82
474,53.16,19.83
475,53.10,19.84
476,53.04,19.85
477,52.98,19.86
478,52.92,19.87
479,52.85,19.88
480,52.79,19.89
481,52.73,19.90
482,52.67,19.91
483,52.61,19.92
484,52.54,19.93
485,52.48,19.94
486,52.42,19.95
487,52.36,19.96
488,52.30,19.97
489,52.23,19.98
490,52.17,19.99
491,52.11,20.00
492,52.05,20.01
493,51.99,20.02
494,51.92,20.03
495,51.86,20.04
496,51.80,20.05
497,51.74,20.06
498,51.68,20.07
499,51.61,20.08
500,51.55,20.09
501,51.49,20.10
502,51.43,20.11
503,51.37,20.12
504,51.31,20.13
505,51.25,20.14
506,51.19,20.15
507,51.12,20.16
508,51.06,20.17
509,51.00,20.18
510,50.94,20.19
511,50.88,20.20
512,50.82,20.21
513,50.76,20.22
514,50.70,20.23
515,50.64,20.24
516,50.58,20.25
517,50.52,20.26
518,50.46,20.27
519,50.40,20.28
520,50.34,20.29
521,50.28,20.30
522,50.22,20.31
523,50.16,20.32
524,50.10,20.33
525,50.04,20.34
526,49.98,20.35
527,49.92,20.36
528,49.86,20.37
529,49.80,20.38
530,49.74,20.39
531,49.68,20.40
532,49.62,20.41
533,49.56,20.42
534,49.50,20.43
535,49.44,20.44
536,49.39,20.45
537,49.33,20.46
538,49.27,20.47
539,49.21,20.48
540,49.15,20.49
541,49.09,20.50
542,49.03,20.51
543,48.97,20.52
544,48.91,20.53
545,48.85,20.54
546,48.80,20.55
547,48.74,20.56
548,48.68,20.57
549,48.62,20.58
550,48.56,20.59
551,48.50,20.60
552,48.44,20.61
553,48.38,20.62
554,48.32,20.63
555,48.26,20.64
556,48.21,20.65
557,48.15,20.66
558,48.09,20.67
559,48.03,20.68
560,47.97,20.69
561,47.91,20.70
562,47.85,20.71
563,47.80,20.72
564,47.74,20.73
565,47.68,20.74
566,47.63,20.75
567,47.57,20.76
568,47.51,20.77
569,47.45,20.78
570,47.40,20.79
571,47.34,20.80
572,47.28,20.81
573,47.22,20.82
574,47.17,20.83
575,47.11,20.84
576,47.05,20.85
577,46.99,20.86
578,46.93,20.87
579,46.88,20.88
580,46.82,20.89
581,46.76,20.90
582,46.70,20.91
583,46.65,20.92
584,46.59,20.93
585,46.53,20.94
586,46.48,20.95
587,46.42,20.96
588,46.36,20.97
589,46.30,20.98
590,46.25,20.99
591,46.19,21.00
592,46.13,21.01
593,46.08,21.02
594,46.02,21.03
595,45.97,21.04
596,45.91,21.05
597,45.85,21.06
598,45.80,21.07
599,45.74,21.08
600,45.69,21.09
601,45.63,21.10
602,45.57,21.11
603,45.52,21.12
604,45.46,21.13
605,45.41,21.14
606,45.35,21.15
607,45.29,21.16
608,45.24,21.17
609,45.18,21.18
610,45.13,21.19
611,45.07,21.20
612,45.01,21.21
613,44.96,21.22
614,44.90,21.23
615,44.85,21.24
616,44.79,21.25
617,44.73,21.26
618,44.68,21.27
619,44.62,21.28
620,44.57,21.29
621,44.51,21.30
622,44.46,21.31
623,44.40,21.32
624,44.35,21.33
625,44.29,21.34
626,44.24,21.35
627,44.18,21.36
628,44.13,21.37
629,44.07,21.38
630,44.02,21.39
631,43.96,21.40
632,43.91,21.41
633,43.85,21.42
634,43.80,21.43
635,43.74,21.44
636,43.69,21.45
637,43.64,21.46
638,43.58,21.47
639,43.53,21.48
640,43.47,21.49
641,43.42,21.50
642,43.37,21.51
643,43.31,21.52
644,43.26,21.53
645,43.20,21.54
646,43.15,21.55
647,43.09,21.56
648,43.04,21.57
649,42.98,21.58
650,42.93,21.59
651,42.87,21.60
652,42.82,21.61
653,42.76,21.62
654,42.71,21.63
655,42.65,21.64
656,42.60,21.65
657,42.55,21.66
658,42.49,21.67
659,42.44,21.68
660,42.38,21.69
661,42.33,21.70
662,42.28,21.71
663,42.22,21.72
664,42.17,21.73
665,42.12,21.74
666,42.07,21.75
667,42.01,21.76
668,41.96,21.77
669,41.91,21.78
670,41.85,21.79
671,41.80,21.80
672,41.75,21.81
673,41.69,21.82
674,41.64,21.83
675,41.59,21.84
676,41.54,21.85
677,41.48,21.86
678,41.43,21.87
679,41.38,21.88
680,41.32,21.89
681,41.27,21.90
682,41.22,21.91
683,41.16,21.92
684,41.11,21.93
685,41.06,21.94
686,41.01,21.95
687,40.95,21.96
688,40.90,21.97
689,40.85,21.98
690,40.79,21.99
691,40.74,22.00
692,40.69,22.01
693,40.63,22.02
694,40.58,22.03
695,40.53,22.04
696,40.48,22.05
697,40.42,22.06
698,40.37,22.07
699,40.32,22.08
700,40.26,22.09
701,40.21,22.10
702,40.16,22.11
703,40.11,22.12
704,40.05,22.13
705,40.00,22.14
706,39.95,22.15
707,39.90,22.16
708,39.85,22.17
709,39.79,22.18
710,39.74,22.19
711,39.69,22.20
712,39.64,22.21
713,39.59,22.22
714,39.54,22.23
715,39.49,22.24
716,39.44,22.25
717,39.38,22.26
718,39.33,22.27
719,39.28,22.28
720,39.23,22.29
721,39.18,22.30
722,39.13,22.31
723,39.08,22.32
724,39.02,22.33
725,38.97,22.34
726,38.92,22.35
727,38.87,22.36
728,38.82,22.37
729,38.76,22.38
730,38.71,22.39
731,38.66,22.40
732,38.61,22.41
733,38.56,22.42
734,38.51,22.43
735,38.46,22.44
736,38.41,22.45
737,38.35,22.46
738,38.30,22.47
739,38.25,22.48
740,38.20,22.49
741,38.15,22.50
742,38.10,22.51
743,38.05,22.52
744,38.00,22.53
745,37.95,22.54
746,37.90,22.55
747,37.84,22.56
748,37.79,22.57
749,37.74,22.58
750,37.69,22.59
751,37.64,22.60
752,37.59,22.61
753,37.54,22.62
754,37.49,22.63
755,37.44,22.64
756,37.39,22.65
757,37.34,22.66
758,37.29,22.67
759,37.24,22.68
760,37.19,22.69
761,37.14,22.70
762,37.09,22.71
763,37.04,22.72
764,36.99,22.73
765,36.94,22.74
766,36.89,22.75
767,36.84,22.76
768,36.79,22.77
769,36.74,22.78
770,36.69,22.79
771,36.64,22.80
772,36.59,22.81
773,36.54,22.82
774,36.49,22.83
775,36.44,22.84
776,36.39,22.85
777,36.34,22.86
778,36.29,22.87
779,36.24,22.88
780,36.19,22.89
781,36.14,22.90
782,36.09,22.91
783,36.04,22.92
784,35.99,22.93
785,35.94,22.94
786,35.90,22.95
787,35.85,22.96
788,35.80,22.97
789,35.75,22.98
790,35.70,22.99
791,35.65,23.00
792,35.60,23.01
793,35.55,23.02
794,35.50,23.03
795,35.45,23.04
796,35.40,23.05
797,35.35,23.06
798,35.30,23.07
799,35.25,23.08
800,35.20,23.09
801,35.15,23.10
802,35.10,23.11
803,35.05,23.12
804,35.01,23.13
805,34.96,23.14
806,34.91,23.15
807,34.86,23.16
808,34.81,23.17
809,34.77,23.18
810,34.72,23.19
811,34.67,23.20
812,34.62,23.21
813,34.57,23.22
814,34.52,23.23
815,34.47,23.24
816,34.43,23.25
817,34.38,23.26
818,34.33,23.27
819,34.28,23.28
820,34.23,23.29
821,34.18,23.30
822,34.13,23.31
823,34.08,23.32
824,34.04,23.33
825,33.99,23.34
826,33.94,23.35
827,33.89,23.36
828,33.84,23.37
829,33.80,23.38
830,33.75,23.39
831,33.70,23.40
832,33.65,23.41
833,33.60,23.42
834,33.56,23.43
835,33.51,23.44
836,33.46,23.45
837,33.41,23.46
838,33.36,23.47
839,33.32,23.48
840,33.27,23.49
841,33.22,23.50
842,33.17,23.51
843,33.12,23.52
844,33.08,23.53
845,33.03,23.54
846,32.98,23.55
847,32.93,23.56
848,32.88,23.57
849,32.84,23.58
850,32.79,23.59
851,32.74,23.60
852,32.69,23.61
853,32.64,23.62
854,32.60,23.63
855,32.55,23.64
856,32.50,23.65
857,32.45,23.66
858,32.40,23.67
859,32.36,23.68
860,32.31,23.69
861,32.26,23.70
862,32.21,23.71
863,32.17,23.72
864,32.12,23.73
865,32.07,23.74
866,32.03,23.75
867,31.98,23.76
868,31.93,23.77
869,31.88,23.78
870,31.84,23.79
871,31.79,23.80
872,31.74,23.81
873,31.70,23.82
874,31.65,23.83
875,31.60,23.84
876,31.56,23.85
877,31.51,23.86
878,31.46,23.87
879,31.41,23.88
880,31.37,23.89
881,31.32,23.90
882,31.27,23.91
883,31.23,23.92
884,31.18,23.93
885,31.13,23.94
886,31.09,23.95
887,31.04,23.96
888,30.99,23.97
889,30.94,23.98
890,30.90,23.99
891,30.85,24.00
892,30.80,24.01
893,30.76,24.02
894,30.71,24.03
895,30.67,24.04
896,30.62,24.05
897,30.57,24.06
898,30.53,24.07
899,30.48,24.08
900,30.44,24.09
901,30.39,24.10
902,30.34,24.11
903,30.30,24.12
904,30.25,24.13
905,30.21,24.14
906,30.16,24.15
907,30.11,24.16
908,30.07,24.17
909,30.02,24.18
910,29.98,24.19
911,29.93,24.20
912,29.88,24.21
913,29.84,24.22
914,29.79,24.23
915,29.75,24.24
916,29.70,24.25
917,29.65,24.26
918,29.61,24.27
919,29.56,24.28
920,29.52,24.29
921,29.47,24.30
922,29.42,24.31
923,29.38,24.32
924,29.33,24.33
925,29.29,24.34
926,29.24,24.35
927,29.19,24.36
928,29.15,24.37
929,29.10,24.38
930,29.06,24.39
931,29.01,24.40
932,28.96,24.41
933,28.92,24.42
934,28.87,24.43
935,28.83,24.44
936,28.78,24.45
937,28.73,24.46
938,28.69,24.47
939,28.64,24.48
940,28.60,24.49
941,28.55,24.50
942,28.51,24.51
943,28.46,24.52
944,28.42,24.53
945,28.37,24.54
946,28.33,24.55
947,28.28,24.56
948,28.24,24.57
949,28.19,24.58
950,28.15,24.59
951,28.10,24.60
952,28.06,24.61
953,28.01,24.62
954,27.97,24.63
955,27.92,24.64
956,27.88,24.65
957,27.83,24.66
958,27.79,24.67
959,27.74,24.68
960,27.70,24.69
961,27.65,24.70
962,27.61,24.71
963,27.56,24.72
964,27.52,24.73
965,27.47,24.74
966,27.43,24.75
967,27.38,24.76
968,27.34,24.77
969,27.29,24.78
970,27.25,24.79
971,27.20,24.80
972,27.16,24.81
973,27.11,24.82
974,27.07,24.83
975,27.02,24.84
976,26.98,24.85
977,26.94,24.86
978,26.89,24.87
979,26.85,24.88
980,26.80,24.89
981,26.76,24.90
982,26.72,24.91
983,26.67,24.92
984,26.63,24.93
985,26.58,24.94
986,26.54,24.95
987,26.49,24.96
988,26.45,24.97
989,26.40,24.98
990,26.36,24.99
991,26.31,25.00
992,26.27,25.01
993,26.22,25.02
994,26.18,25.03
995,26.13,25.04
996,26.09,25.05
997,26.05,25.06
998,26.00,25.07
999,25.96,25.08
1000,25.91,25.09
1001,25.87,25.10
1002,25.83,25.11
1003,25.78,25.12
1004,25.74,25.13
1005,25.69,25.14
1006,25.65,25.15
1007,25.61,25.16
1008,25.56,25.17
1009,25.52,25.18
1010,25.47,25.19
1011,25.43,25.20
1012,25.39,25.21
1013,25.34,25.22
1014,25.30,25.23
1015,25.26,25.24
1016,25.22,25.25
1017,25.17,25.26
1018,25.13,25.27
1019,25.09,25.28
1020,25.04,25.29
1021,25.00,25.30
1022,24.96,25.31
1023,24.91,25.32
1024,24.87,25.33
1025,24.82,25.34
1026,24.78,25.35
1027,24.74,25.36
1028,24.69,25.37
1029,24.65,25.38
1030,24.60,25.39
1031,24.56,25.40
1032,24.52,25.41
1033,24.47,25.42
1034,24.43,25.43
1035,24.39,25.44
1036,24.35,25.45
1037,24.30,25.46
1038,24.26,25.47
1039,24.22,25.48
1040,24.17,25.49
1041,24.13,25.50
1042,24.09,25.51
1043,24.04,25.52
1044,24.00,25.53
1045,23.96,25.54
1046,23.92,25.55
1047,23.87,25.56
1048,23.83,25.57
1049,23.79,25.58
1050,23.74,25.59
1051,23.70,25.60
1052,23.66,25.61
1053,23.61,25.62
1054,23.57,25.63
1055,23.53,25.64
1056,23.49,25.65
1057,23.44,25.66
1058,23.40,25.67
1059,23.36,25.68
1060,23.31,25.69
1061,23.27,25.70
1062,23.23,25.71
1063,23.18,25.72
1064,23.14,25.73
1065,23.10,25.74
1066,23.06,25.75
1067,23.01,25.76
1068,22.97,25.77
1069,22.93,25.78
1070,22.88,25.79
1071,22.84,25.80
1072,22.80,25.81
1073,22.75,25.82
1074,22.71,25.83
1075,22.67,25.84
1076,22.63,25.85
1077,22.58,25.86
1078,22.54,25.87
1079,22.50,25.88
1080,22.45,25.89
1081,22.41,25.90
1082,22.37,25.91
1083,22.33,25.92
1084,22.28,25.93
1085,22.24,25.94
1086,22.20,25.95
1087,22.16,25.96
1088,22.12,25.97
1089,22.07,25.98
1090,22.03,25.99
1091,21.99,26.00
1092,21.95,26.01
1093,21.91,26.02
1094,21.86,26.03
1095,21.82,26.04
1096,21.78,26.05
1097,21.74,26.06
1098,21.70,26.07
1099,21.65,26.08
1100,21.61,26.09
1101,21.57,26.10
1102,21.53,26.11
1103,21.49,26.12
1104,21.44,26.13
1105,21.40,26.14
1106,21.36,26.15
1107,21.32,26.16
1108,21.28,26.17
1109,21.23,26.18
1110,21.19,26.19
1111,21.15,26.20
1112,21.11,26.21
1113,21.07,26.22
1114,21.02,26.23
1115,20.98,26.24
1116,20.94,26.25
1117,20.90,26.26
1118,20.86,26.27
1119,20.81,26.28
1120,20.77,26.29
1121,20.73,26.30
1122,20.69,26.31
1123,20.65,26.32
1124,20.60,26.33
1125,20.56,26.34
1126,20.52,26.35
1127,20.48,26.36
1128,20.44,26.37
1129,20.39,26.38
1130,20.35,26.39
1131,20.31,26.40
1132,20.27,26.41
1133,20.23,26.42
1134,20.19,26.43
1135,20.15,26.44
1136,20.11,26.45
1137,20.06,26.46
1138,20.02,26.47
1139,19.98,26.48
1140,19.94,26.49
1141,19.90,26.50
1142,19.86,26.51
1143,19.82,26.52
1144,19.78,26.53
1145,19.74,26.54
1146,19.70,26.55
1147,19.65,26.56
1148,19.61,26.57
1149,19.57,26.58
1150,19.53,26.59
1151,19.49,26.60
1152,19.45,26.61
1153,19.41,26.62
1154,19.37,26.63
1155,19.33,26.64
1156,19.29,26.65
1157,19.24,26.66
1158,19.20,26.67
1159,19.16,26.68
1160,19.12,26.69
1161,19.08,26.70
1162,19.04,26.71
1163,19.00,26.72
1164,18.96,26.73
1165,18.92,26.74
1166,18.88,26.75
1167,18.83,26.76
1168,18.79,26.77
1169,18.75,26.78
1170,18.71,26.79
1171,18.67,26.80
1172,18.63,26.81
1173,18.59,26.82
1174,18.55,26.83
1175,18.51,26.84
1176,18.47,26.85
1177,18.42,26.86
1178,18.38,26.87
1179,18.34,26.88
1180,18.30,26.89
1181,18.26,26.90
1182,18.22,26.91
1183,18.18,26.92
1184,18.14,26.93
1185,18.10,26.94
1186,18.06,26.95
1187,18.01,26.96
1188,17.97,26.97
1189,17.93,26.98
1190,17.89,26.99
1191,17.85,27.00
1192,17.81,27.01
1193,17.77,27.02
1194,17.73,27.03
1195,17.69,27.04
1196,17.65,27.05
1197,17.61,27.06
1198,17.57,27.07
1199,17.53,27.08
1200,17.49,27.09
1201,17.45,27.10
1202,17.41,27.11
1203,17.37,27.12
1204,17.33,27.13
1205,17.29,27.14
1206,17.25,27.15
1207,17.21,27.16
1208,17.17,27.17
1209,17.13,27.18
1210,17.09,27.19
1211,17.05,27.20
1212,17.01,27.21
1213,16.97,27.22
1214,16.93,27.23
1215,16.89,27.24
1216,16.85,27.25
1217,16.81,27.26
1218,16.77,27.27
1219,16.73,27.28
1220,16.69,27.29
1221,16.65,27.30
1222,16.61,27.31
1223,16.57,27.32
1224,16.53,27.33
1225,16.49,27.34
1226,16.45,27.35
1227,16.41,27.36
1228,16.37,27.37
1229,16.33,27.38
1230,16.29,27.39
1231,16.25,27.40
1232,16.21,27.41
1233,16.17,27.42
1234,16.13,27.43
1235,16.09,27.44
1236,16.05,27.45
1237,16.01,27.46
1238,15.97,27.47
1239,15.93,27.48
1240,15.89,27.49
1241,15.85,27.50
1242,15.81,27.51
1243,15.77,27.52
1244,15.73,27.53
1245,15.69,27.54
1246,15.65,27.55
1247,15.61,27.56
1248,15.57,27.57
1249,15.53,27.58
1250,15.49,27.59
1251,15.45,27.60
1252,15.41,27.61
1253,15.37,27.62
1254,15.33,27.63
1255,15.29,27.64
1256,15.26,27.65
1257,15.22,27.66
1258,15.18,27.67
1259,15.14,27.68
1260,15.10,27.69
1261,15.06,27.70
1262,15.02,27.71
1263,14.98,27.72
1264,14.94,27.73
1265,14.90,27.74
1266,14.87,27.75
1267,14.83,27.76
1268,14.79,27.77
1269,14.75,27.78
1270,14.71,27.79
1271,14.67,27.80
1272,14.63,27.81
1273,14.59,27.82
1274,14.55,27.83
1275,14.51,27.84
1276,14.47,27.85
1277,14.43,27.86
1278,14.39,27.87
1279,14.35,27.88
1280,14.31,27.89
1281,14.27,27.90
1282,14.23,27.91
1283,14.19,27.92
1284,14.15,27.93
1285,14.11,27.94
1286,14.08,27.95
1287,14.04,27.96
1288,14.00,27.97
1289,13.96,27.98
1290,13.92,27.99
1291,13.88,28.00
1292,13.84,28.01
1293,13.80,28.02
1294,13.76,28.03
1295,13.72,28.04
1296,13.69,28.05
1297,13.65,28.06
1298,13.61,28.07
1299,13.57,28.08
1300,13.53,28.09
1301,13.49,28.10
1302,13.45,28.11
1303,13.41,28.12
1304,13.38,28.13
1305,13.34,28.14
1306,13.30,28.15
1307,13.26,28.16
1308,13.22,28.17
1309,13.19,28.18
1310,13.15,28.19
1311,13.11,28.20
1312,13.07,28.21
1313,13.03,28.22
1314,12.99,28.23
1315,12.95,28.24
1316,12.92,28.25
1317,12.88,28.26
1318,12.84,28.27
1319,12.80,28.28
1320,12.76,28.29
1321,12.72,28.30
1322,12.68,28.31
1323,12.64,28.32
1324,12.61,28.33
1325,12.57,28.34
1326,12.53,28.35
1327,12.49,28.36
1328,12.45,28.37
1329,12.42,28.38
1330,12.38,28.39
1331,12.34,28.40
1332,12.30,28.41
1333,12.26,28.42
1334,12.22,28.43
1335,12.18,28.44
1336,12.15,28.45
1337,12.11,28.46
1338,12.07,28.47
1339,12.03,28.48
1340,11.99,28.49
1341,11.95,28.50
1342,11.91,28.51
1343,11.87,28.52
1344,11.84,28.53
1345,11.80,28.54
1346,11.76,28.55
1347,11.72,28.56
1348,11.68,28.57
1349,11.65,28.58
1350,11.61,28.59
1351,11.57,28.60
1352,11.53,28.61
1353,11.49,28.62
1354,11.46,28.63
1355,11.42,28.64
1356,11.38,28.65
1357,11.34,28.66
1358,11.30,28.67
1359,11.27,28.68
1360,11.23,28.69
1361,11.19,28.70
