sequence_number,score,value
192,36.09,13.40
193,36.08,13.42
194,36.07,13.44
195,36.06,13.46
196,36.05,13.48
197,36.04,13.50
198,36.03,13.52
199,36.02,13.54
200,36.01,13.56
201,36.00,13.58
202,35.99,13.60
203,35.98,13.62
204,35.97,13.64
205,35.96,13.66
206,35.95,13.68
207,35.94,13.70
208,35.93,13.72
209,35.92,13.74
210,35.91,13.76
211,35.90,13.78
212,35.89,13.80
213,35.88,13.82
214,35.87,13.84
215,35.86,13.86
216,35.85,13.88
217,35.84,13.90
218,35.83,13.92
219,35.82,13.94
220,35.81,13.96
221,35.80,13.98
222,35.79,14.00
223,35.78,14.02
224,35.77,14.04
225,35.76,14.06
226,35.75,14.08
227,35.74,14.10
228,35.73,14.12
229,35.72,14.14
230,35.71,14.16
231,35.70,14.18
232,35.69,14.20
233,35.68,14.22
234,35.67,14.24
235,35.66,14.26
236,35.65,14.28
237,35.64,14.30
238,35.63,14.32
239,35.62,14.34
240,35.61,14.36
241,35.60,14.38
242,35.59,14.40
243,35.58,14.42
244,35.57,14.44
245,35.56,14.46
246,35.55,14.48
247,35.54,14.50
248,35.53,14.52
249,35.52,14.54
250,35.51,14.56
251,35.50,14.58
252,35.49,14.60
253,35.48,14.62
254,35.47,14.64
255,35.46,14.66
256,35.45,14.68
257,35.44,14.70
258,35.43,14.72
259,35.42,14.74
260,35.41,14.76
261,35.40,14.78
262,35.39,14.80
263,35.38,14.82
264,35.37,14.84
265,35.36,14.86
266,35.35,14.88
267,35.34,14.90
268,35.33,14.92
269,35.32,14.94
270,35.31,14.96
271,35.30,14.98
272,35.29,15.00
273,35.28,15.02
274,35.27,15.04
275,35.26,15.06
276,35.25,15.08
277,35.24,15.10
278,35.23,15.12
279,35.22,15.14
280,35.21,15.16
281,35.20,15.18
282,35.19,15.20
283,35.18,15.22
284,35.17,15.24
285,35.16,15.26
286,35.15,15.28
287,35.14,15.30
288,35.13,15.32
289,35.12,15.34
290,35.11,15.36
291,35.10,15.38
292,35.09,15.40
293,35.08,15.42
294,35.07,15.44
295,35.06,15.46
296,35.05,15.48
297,35.04,15.50
298,35.03,15.52
299,35.02,15.54
300,35.01,15.56
301,35.00,15.58
302,34.99,15.60
303,34.98,15.62
304,34.97,15.64
305,34.96,15.66
306,34.95,15.68
307,34.94,15.70
308,34.93,15.72
309,34.92,15.74
310,34.91,15.76
311,34.90,15.78
312,34.89,15.80
313,34.88,15.82
314,34.87,15.84
315,34.86,15.86
316,34.85,15.88
317,34.84,15.90
318,34.83,15.92
319,34.82,15.94
320,34.81,15.96
321,34.80,15.98
322,34.79,16.00
323,34.78,16.02
324,34.77,16.04
325,34.76,16.06
326,34.75,16.08
327,34.74,16.10
328,34.73,16.12
329,34.72,16.14
330,34.71,16.16
331,34.70,16.18
332,34.69,16.20
333,34.68,16.22
334,34.67,16.24
335,34.66,16.26
336,34.65,16.28
337,34.64,16.30
338,34.63,16.32
339,34.62,16.34
340,34.61,16.36
341,34.60,16.38
342,34.59,16.40
343,34.58,16.42
344,34.57,16.44
345,34.56,16.46
346,34.55,16.48
347,34.54,16.50
348,34.53,16.52
349,34.52,16.54
350,34.51,16.56
351,34.50,16.58
352,34.49,16.60
353,34.48,16.62
354,34.47,16.64
355,34.46,16.66
356,34.45,16.68
357,34.44,16.70
358,34.43,16.72
359,34.42,16.74
360,34.41,16.76
361,34.40,16.78
362,34.39,16.80
363,34.38,16.82
364,34.37,16.84
365,34.36,16.86
366,34.35,16.88
367,34.34,16.90
368,34.33,16.92
369,34.32,16.94
370,34.31,16.96
371,34.30,16.98
372,34.29,17.00
373,34.28,17.02
374,34.27,17.04
375,34.26,17.06
376,34,17.08
377,21.04,32.28
378,21.02,32.29
379,21.00,32.30
380,20.98,32.31
381,20.96,32.32
382,20.94,32.33
383,20.92,32.34
384,20.90,32.35
385,20.88,32.36
386,20.86,32.37
387,20.84,32.38
388,20.82,32.39
389,20.80,32.40
390,20.78,32.41
391,20.76,32.42
392,20.74,32.43
393,20.72,32.44
394,20.70,32.45
395,20.68,32.46
396,20.66,32.47
397,20.64,32.48
398,20.62,32.49
399,20.60,32.50
400,20.58,32.51
401,20.56,32.52
402,20.54,32.53
403,20.52,32.54
404,20.50,32.55
405,20.48,32.56
406,20.46,32.57
407,20.44,32.58
408,20.42,32.59
409,20.40,32.60
410,20.38,32.61
411,20.36,32.62
412,20.34,32.63
413,20.32,32.64
414,20.30,32.65
415,20.28,32.66
416,20.26,32.67
417,20.24,32.68
418,20.22,32.69
419,20.20,32.70
420,20.18,32.71
421,20.16,32.72
422,20.14,32.73
423,20.12,32.74
424,20.10,32.75
425,20.08,32.76
426,20.06,32.77
427,20.04,32.78
428,20.02,32.79
429,20.00,32.80
430,19.98,32.81
431,19.96,32.82
432,19.94,32.83
433,19.92,32.84
434,19.90,32.85
435,19.88,32.86
436,19.86,32.87
437,19.84,32.88
438,19.82,32.89
439,19.80,32.90
440,19.78,32.91
441,19.76,32.92
442,19.74,32.93
443,19.72,32.94
444,19.70,32.95
445,19.68,32.96
446,19.66,32.97
447,19.64,32.98
448,19.62,32.99
449,19.60,33.00
450,19.58,33.01
451,19.56,33.02
452,19.54,33.03
453,19.52,33.04
454,19.50,33.05
455,19.48,33.06
456,19.46,33.07
457,19.44,33.08
458,19.42,33.09
459,19.40,33.10
460,19.38,33.11
461,19.36,33.12
462,19.34,33.13
463,19.32,33.14
464,19.30,33.15
465,19.28,33.16
466,19.26,33.17
467,19.24,33.18
468,19.22,33.19
469,19.20,33.20
470,19.18,33.21
471,19.16,33.22
472,19.14,33.23
473,19.12,33.24
474,19.10,33.25
475,19.08,33.26
476,19.06,33.27
477,19.04,33.28
478,19.02,33.29
479,19.00,33.30
480,18.98,33.31
481,18.96,33.32
482,18.94,33.33
483,18.92,33.34
484,18.90,33.35
485,18.88,33.36
486,18.86,33.37
487,18.84,33.38
488,18.82,33.39
489,18.80,33.40
490,18.78,33.41
491,18.76,33.42
492,18.74,33.43
493,18.72,33.44
494,18.70,33.45
495,18.68,33.46
496,18.66,33.47
497,18.64,33.48
498,18.62,33.49
499,18.60,33.50
500,18.58,33.51
501,18.56,33.52
502,18.54,33.53
503,18.52,33.54
504,18.50,33.55
505,18.48,33.56
506,18.46,33.57
507,18.44,33.58
508,18.42,33.59
509,18.40,33.60
510,18.38,33.61
511,18.36,33.62
512,18.34,33.63
513,18.32,33.64
514,18.30,33.65
515,18.28,33.66
516,18.26,33.67
517,18.24,33.68
518,18.22,33.69
519,18.20,33.70
520,18.18,33.71
521,18.16,33.72
522,18.14,33.73
523,18.12,33.74
524,18.10,33.75
525,18.08,33.76
526,18.06,33.77
527,18.04,33.78
528,18.02,33.79
529,18.00,33.80
530,17.98,33.81
531,17.96,33.82
532,17.94,33.83
533,17.92,33.84
534,17.90,33.85
535,17.88,33.86
536,17.86,33.87
537,17.84,33.88
538,17.82,33.89
539,17.80,33.90
540,17.78,33.91
541,17.76,33.92
542,17.74,33.93
543,17.72,33.94
544,17.70,33.95
545,17.68,33.96
546,17.66,33.97
547,17.64,33.98
548,17.62,33.99
549,46.20,34
550,36.23,34
551,17.60,34.00
552,17.58,34.01
553,17.56,34.02
554,17.54,34.03
555,17.52,34.04
556,17.50,34.05
557,17.48,34.06
558,17.46,34.07
559,17.44,34.08
560,17.42,34.09
561,17.40,34.10
562,17.38,34.11
563,17.36,34.12
564,17.34,34.13
565,17.32,34.14
566,17.30,34.15
567,17.28,34.16
568,17.26,34.17
569,17.24,34.18
570,17.22,34.19
571,17.20,34.20
572,17.18,34.21
573,17.16,34.22
574,17.14,34.23
575,17.12,34.24
576,17.10,34.25
577,25.00,35.30
578,24.98,35.31
579,24.96,35.32
580,24.94,35.33
581,24.92,35.34
582,24.90,35.35
583,24.88,35.36
584,24.86,35.37
585,24.84,35.38
586,24.82,35.39
587,24.80,35.40
588,24.78,35.41
589,24.76,35.42
590,24.74,35.43
591,24.72,35.44
592,24.70,35.45
593,24.68,35.46
594,24.66,35.47
595,24.64,35.48
596,24.62,35.49
597,24.60,35.50
598,24.58,35.51
599,24.56,35.52
600,24.54,35.53
601,24.52,35.54
602,24.50,35.55
603,24.48,35.56
604,24.46,35.57
605,24.44,35.58
606,24.42,35.59
607,24.40,35.60
608,24.38,35.61
609,24.36,35.62
610,24.34,35.63
611,24.32,35.64
612,24.30,35.65
613,24.28,35.66
614,24.26,35.67
615,24.24,35.68
616,24.22,35.69
617,24.20,35.70
618,24.18,35.71
619,24.16,35.72
620,24.14,35.73
621,24.12,35.74
622,24.10,35.75
623,24.08,35.76
624,24.06,35.77
625,24.04,35.78
626,24.02,35.79
627,24.00,35.80
628,23.98,35.81
629,23.96,35.82
630,23.94,35.83
631,23.92,35.84
632,23.90,35.85
633,23.88,35.86
634,23.86,35.87
635,23.84,35.88
636,23.82,35.89
637,23.80,35.90
638,23.78,35.91
639,23.76,35.92
640,23.74,35.93
641,23.72,35.94
642,23.70,35.95
643,23.68,35.96
644,23.66,35.97
645,23.64,35.98
646,23.62,35.99
647,23.60,36.00
648,23.58,36.01
649,23.56,36.02
650,23.54,36.03
651,23.52,36.04
652,23.50,36.05
653,23.48,36.06
654,23.46,36.07
655,23.44,36.08
656,23.42,36.09
657,23.40,36.10
658,23.38,36.11
659,23.36,36.12
660,23.34,36.13
661,23.32,36.14
662,23.30,36.15
663,23.28,36.16
664,23.26,36.17
665,23.24,36.18
666,23.22,36.19
667,23.20,36.20
668,23.18,36.21
669,23.16,36.22
670,23.14,36.23
671,23.12,36.24
672,13.12,36.24
673,23.10,36.25
674,13.10,36.25
675,23.08,36.26
676,13.08,36.26
677,23.06,36.27
678,13.06,36.27
679,23.04,36.28
680,13.04,36.28
681,23.02,36.29
682,13.02,36.29
683,23.00,36.30
684,13.00,36.30
685,22.98,36.31
686,12.98,36.31
687,22.96,36.32
688,12.96,36.32
689,22.94,36.33
690,12.94,36.33
691,22.92,36.34
692,12.92,36.34
693,22.90,36.35
694,12.90,36.35
695,22.88,36.36
696,12.88,36.36
697,22.86,36.37
698,12.86,36.37
699,22.84,36.38
700,12.84,36.38
701,22.82,36.39
702,12.82,36.39
703,22.80,36.40
704,12.80,36.40
705,22.78,36.41
706,12.78,36.41
707,22.76,36.42
708,12.76,36.42
709,22.74,36.43
710,12.74,36.43
711,22.72,36.44
712,12.72,36.44
713,22.70,36.45
714,12.70,36.45
715,22.68,36.46
716,12.68,36.46
717,22.66,36.47
718,12.66,36.47
719,22.64,36.48
720,12.64,36.48
721,22.62,36.49
722,12.62,36.49
723,22.60,36.50
724,12.60,36.50
725,22.58,36.51
726,12.58,36.51
727,22.56,36.52
728,12.56,36.52
729,22.54,36.53
730,12.54,36.53
731,22.52,36.54
732,12.52,36.54
733,22.50,36.55
734,12.50,36.55
735,22.48,36.56
736,12.48,36.56
737,22.46,36.57
738,12.46,36.57
739,22.44,36.58
740,12.44,36.58
741,22.42,36.59
742,12.42,36.59
743,22.40,36.60
744,12.40,36.60
745,22.38,36.61
746,12.38,36.61
747,22.36,36.62
748,12.36,36.62
749,22.34,36.63
750,12.34,36.63
751,22.32,36.64
752,12.32,36.64
753,22.30,36.65
754,12.30,36.65
755,22.28,36.66
756,12.28,36.66
757,22.26,36.67
758,12.26,36.67
759,22.24,36.68
760,12.24,36.68
761,22.22,36.69
762,12.22,36.69
763,22.20,36.70
764,12.20,36.70
765,22.18,36.71
766,12.18,36.71
767,22.16,36.72
768,12.16,36.72
769,22.14,36.73
770,12.14,36.73
771,22.12,36.74
772,12.12,36.74
773,22.10,36.75
774,12.10,36.75
775,22.08,36.76
776,12.08,36.76
777,22.06,36.77
778,12.06,36.77
779,22.04,36.78
780,12.04,36.78
781,22.02,36.79
782,12.02,36.79
783,22.00,36.80
784,12.00,36.80
785,21.98,36.81
786,11.98,36.81
787,21.96,36.82
788,11.96,36.82
789,21.94,36.83
790,11.94,36.83
791,21.92,36.84
792,11.92,36.84
793,21.90,36.85
794,11.90,36.85
795,21.88,36.86
796,11.88,36.86
797,21.86,36.87
798,11.86,36.87
799,21.84,36.88
800,11.84,36.88
801,21.82,36.89
802,11.82,36.89
803,21.80,36.90
804,11.80,36.90
805,21.78,36.91
806,11.78,36.91
807,21.76,36.92
808,11.76,36.92
809,21.74,36.93
810,11.74,36.93
811,21.72,36.94
812,11.72,36.94
813,21.70,36.95
814,11.70,36.95
815,21.68,36.96
816,11.68,36.96
817,21.66,36.97
818,11.66,36.97
819,21.64,36.98
820,11.64,36.98
821,21.62,36.99
822,11.62,36.99
823,21.60,37.00
824,11.60,37.00
825,21.58,37.01
826,11.58,37.01
827,21.56,37.02
828,11.56,37.02
829,21.54,37.03
830,11.54,37.03
831,21.52,37.04
832,11.52,37.04
833,21.50,37.05
834,11.50,37.05
835,21.48,37.06
836,11.48,37.06
837,21.46,37.07
838,11.46,37.07
839,21.44,37.08
840,11.44,37.08
841,21.42,37.09
842,11.42,37.09
843,21.40,37.10
844,11.40,37.10
845,21.38,37.11
846,11.38,37.11
847,21.36,37.12
848,11.36,37.12
849,21.34,37.13
850,11.34,37.13
851,21.32,37.14
852,11.32,37.14
853,21.30,37.15
854,11.30,37.15
855,21.28,37.16
856,11.28,37.16
857,21.26,37.17
858,11.26,37.17
859,21.24,37.18
860,11.24,37.18
861,21.22,37.19
862,11.22,37.19
863,21.20,37.20
864,11.20,37.20
865,21.18,37.21
866,11.18,37.21
867,21.16,37.22
868,11.16,37.22
869,21.14,37.23
870,11.14,37.23
871,21.12,37.24
872,11.12,37.24
873,21.10,37.25
874,11.10,37.25
875,21.08,37.26
876,11.08,37.26
877,21.06,37.27
878,11.06,37.27
879,21.04,37.28
880,11.04,37.28
881,21.02,37.29
882,11.02,37.29
883,21.00,37.30
884,11.00,37.30
885,20.98,37.31
886,10.98,37.31
887,20.96,37.32
888,10.96,37.32
889,20.94,37.33
890,10.94,37.33
891,20.92,37.34
892,10.92,37.34
893,20.90,37.35
894,10.90,37.35
895,20.88,37.36
896,10.88,37.36
897,20.86,37.37
898,10.86,37.37
899,20.84,37.38
900,10.84,37.38
901,20.82,37.39
902,10.82,37.39
903,20.80,37.40
904,10.80,37.40
905,20.78,37.41
906,10.78,37.41
907,20.76,37.42
908,10.76,37.42
909,20.74,37.43
910,10.74,37.43
911,20.72,37.44
912,10.72,37.44
913,20.70,37.45
914,10.70,37.45
915,20.68,37.46
916,10.68,37.46
917,20.66,37.47
918,10.66,37.47
919,20.64,37.48
920,10.64,37.48
921,20.62,37.49
922,10.62,37.49
923,20.60,37.50
924,10.60,37.50
925,20.58,37.51
926,10.58,37.51
927,20.56,37.52
928,10.56,37.52
929,20.54,37.53
930,10.54,37.53
931,20.52,37.54
932,10.52,37.54
933,20.50,37.55
934,10.50,37.55
935,20.48,37.56
936,10.48,37.56
937,20.46,37.57
938,10.46,37.57
939,20.44,37.58
940,10.44,37.58
941,20.42,37.59
942,10.42,37.59
943,20.40,37.60
944,10.40,37.60
945,20.38,37.61
946,10.38,37.61
947,20.36,37.62
948,10.36,37.62
949,20.34,37.63
950,10.34,37.63
951,20.32,37.64
952,10.32,37.64
953,20.30,37.65
954,10.30,37.65
955,20.28,37.66
956,10.28,37.66
957,20.26,37.67
958,10.26,37.67
959,20.24,37.68
960,10.24,37.68
961,20.22,37.69
962,10.22,37.69
963,20.20,37.70
964,10.20,37.70
965,20.18,37.71
966,10.18,37.71
967,20.16,37.72
968,10.16,37.72
969,20.14,37.73
970,10.14,37.73
971,20.12,37.74
972,10.12,37.74
973,20.10,37.75
974,10.10,37.75
975,10.08,37.76
976,10.06,37.77
977,10.04,37.78
978,10.02,37.79
979,10.00,37.80
980,9.98,37.81
981,9.96,37.82
982,9.94,37.83
983,9.92,37.84
984,9.90,37.85
985,9.88,37.86
986,9.86,37.87
987,9.84,37.88
988,9.82,37.89
989,9.80,37.90
990,9.78,37.91
991,9.76,37.92
992,9.74,37.93
993,9.72,37.94
994,9.70,37.95
995,9.68,37.96
996,9.66,37.97
997,9.64,37.98
998,9.62,37.99
999,9.60,38.00
1000,9.58,38.01
1001,9.56,38.02
1002,9.54,38.03
1003,9.52,38.04
1004,9.50,38.05
1005,9.48,38.06
1006,9.46,38.07
1007,9.44,38.08
1008,9.42,38.09
1009,9.40,38.10
1010,9.38,38.11
1011,9.36,38.12
1012,9.34,38.13
1013,9.32,38.14
1014,9.30,38.15
1015,9.28,38.16
1016,9.26,38.17
1017,9.24,38.18
1018,9.22,38.19
1019,9.20,38.20
1020,9.18,38.21
