sequence_number,score,value
107,14.86,10.30
108,14.78,10.31
109,14.70,10.32
110,14.62,10.33
111,14.54,10.34
112,14.46,10.35
113,14.38,10.36
114,14.30,10.37
115,14.22,10.38
116,14.14,10.39
117,14.06,10.40
118,13.98,10.41
119,13.90,10.42
120,13.82,10.43
121,13.74,10.44
122,13.66,10.45
123,13.58,10.46
124,13.50,10.47
125,13.42,10.48
126,13.34,10.49
127,13.26,10.50
128,13.18,10.51
129,13.10,10.52
130,13.02,10.53
131,12.94,10.54
132,12.86,10.55
133,12.78,10.56
134,12.70,10.57
135,12.62,10.58
136,12.54,10.59
137,12.46,10.60
138,12.38,10.61
139,12.30,10.62
140,12.22,10.63
141,12.14,10.64
142,12.06,10.65
143,11.98,10.66
144,11.90,10.67
145,11.82,10.68
146,11.74,10.69
147,11.66,10.70
148,11.58,10.71
149,11.50,10.72
150,11.42,10.73
151,11.34,10.74
152,11.26,10.75
153,11.18,10.76
154,11.10,10.77
155,11.00,10.78
156,10.90,10.79
157,10.80,10.80
158,10.70,10.81
159,10.60,10.82
160,10.56,10.83
161,10.52,10.84
162,10.48,10.85
163,10.44,10.86
164,10.40,10.87
165,10.38,10.88
166,10.36,10.89
167,10.34,10.90
168,10.32,10.91
169,10.30,10.92
170,10.26,10.93
171,10.22,10.94
172,10.18,10.95
173,10.14,10.96
174,10.10,10.97
175,10.04,10.98
176,9.98,10.99
177,9.92,11.00
178,9.86,11.01
179,9.80,11.02
180,9.74,11.03
181,9.68,11.04
182,9.62,11.05
183,9.56,11.06
184,9.50,11.07
185,9.46,11.08
186,9.42,11.09
187,9.38,11.10
188,9.34,11.11
189,9.30,11.12
190,9.24,11.13
191,9.18,11.14
192,9.12,11.15
193,9.06,11.16
194,9.00,11.17
195,8.94,11.18
196,8.88,11.19
197,8.82,11.20
198,8.76,11.21
199,8.70,11.22
200,8.64,11.23
201,8.58,11.24
202,8.52,11.25
203,8.46,11.26
204,8.40,11.27
205,8.34,11.28
206,8.28,11.29
207,8.22,11.30
208,8.16,11.31
209,8.10,11.32
210,8.04,11.33
211,7.98,11.34
212,7.92,11.35
213,7.86,11.36
214,7.80,11.37
215,7.74,11.38
216,7.68,11.39
217,7.62,11.40
218,7.56,11.41
219,7.50,11.42
220,7.44,11.43
221,7.38,11.44
222,7.32,11.45
223,7.26,11.46
224,7.20,11.47
225,7.14,11.48
226,7.08,11.49
227,7.02,11.50
228,6.96,11.51
229,6.90,11.52
230,6.84,11.53
231,6.78,11.54
232,6.72,11.55
233,6.66,11.56
234,6.60,11.57
235,6.54,11.58
236,6.48,11.59
237,6.42,11.60
238,6.36,11.61
239,6.30,11.62
240,6.24,11.63
241,6.18,11.64
242,6.12,11.65
243,6.06,11.66
244,6.00,11.67
245,5.96,11.68
246,5.92,11.69
247,5.88,11.70
248,5.84,11.71
249,5.80,11.72
250,5.74,11.73
251,5.68,11.74
252,5.62,11.75
253,5.56,11.76
254,5.50,11.77
255,5.42,11.78
256,5.34,11.79
257,5.26,11.80
258,5.18,11.81
259,5.10,11.82
260,5.04,11.83
261,4.98,11.84
262,4.92,11.85
263,4.86,11.86
264,4.80,11.87
265,4.74,11.88
266,4.68,11.89
267,4.62,11.90
268,4.56,11.91
269,4.50,11.92
270,4.44,11.93
271,4.38,11.94
272,4.32,11.95
273,4.26,11.96
274,4.20,11.97
275,4.14,11.98
276,4.08,11.99
277,4.02,12.00
278,3.96,12.01
279,3.90,12.02
280,3.84,12.03
281,3.78,12.04
282,3.72,12.05
283,3.66,12.06
284,3.60,12.07
285,3.54,12.08
286,3.48,12.09
287,3.42,12.10
288,3.36,12.11
289,3.30,12.12
290,3.24,12.13
291,3.18,12.14
292,3.12,12.15
293,3.06,12.16
294,3.00,12.17
295,2.94,12.18
296,2.88,12.19
297,2.82,12.20
298,2.76,12.21
299,2.70,12.22
300,2.64,12.23
301,2.58,12.24
302,2.52,12.25
303,2.46,12.26
304,2.40,12.27
305,2.34,12.28
306,2.28,12.29
307,2.22,12.30
308,2.16,12.31
309,2.10,12.32
310,2.04,12.33
311,1.98,12.34
312,1.92,12.35
313,1.86,12.36
314,1.80,12.37
315,1.74,12.38
316,1.68,12.39
317,1.62,12.40
318,1.56,12.41
319,1.50,12.42
320,1.44,12.43
321,1.38,12.44
322,1.32,12.45
323,1.26,12.46
324,1.20,12.47
325,1.16,12.48
326,1.12,12.49
327,1.08,12.50
328,1.04,12.51
329,1.00,12.52
330,38,12.53
331,10.89,18.30
332,10.88,18.38
333,10.87,18.46
334,10.86,18.54
335,10.85,18.62
336,10.84,18.70
337,10.83,18.78
338,10.82,18.86
339,10.81,18.94
340,10.80,19.02
341,10.79,19.10
342,10.78,19.18
343,10.77,19.26
344,10.76,19.34
345,10.75,19.42
346,10.74,19.50
347,10.73,19.58
348,10.72,19.66
349,10.71,19.74
350,10.70,19.82
351,10.69,19.90
352,10.68,19.98
353,10.67,20.06
354,10.66,20.14
355,10.65,20.22
356,10.64,20.30
357,10.63,20.38
358,10.62,20.46
359,10.61,20.54
360,10.60,20.62
361,10.59,20.70
362,10.58,20.78
363,10.57,20.86
364,10.56,20.94
365,10.55,21.02
366,10.54,21.10
367,10.53,21.18
368,10.52,21.26
369,10.51,21.34
370,10.50,21.42
371,10.49,21.50
372,10.48,21.58
373,10.47,21.66
374,10.46,21.74
375,10.45,21.82
376,10.44,21.90
377,10.43,21.98
378,10.42,22.06
379,10.41,22.14
380,10.40,22.22
381,10.39,22.30
382,10.38,22.38
383,10.37,22.46
384,10.36,22.54
385,10.35,22.62
386,10.34,22.70
387,10.33,22.78
388,10.32,22.86
389,10.31,22.94
390,10.30,23.02
391,10.29,23.10
392,10.28,23.18
393,10.27,23.26
394,10.26,23.34
395,10.25,23.42
396,10.24,23.50
397,10.23,23.52
398,10.22,23.54
399,10.21,23.57
400,10.20,23.59
401,10.19,23.61
402,10.18,23.63
403,10.17,23.66
404,10.16,23.68
405,10.15,23.70
406,10.14,23.72
407,10.13,23.74
408,10.12,23.77
409,10.11,23.79
410,10.10,23.81
411,10.09,23.83
412,10.08,23.86
413,10.07,23.88
414,10.06,23.90
415,10.05,23.93
416,10.04,23.97
417,10.03,24.00
418,10.02,24.03
419,10.01,24.07
420,10.00,24.10
421,9.99,24.13
422,9.98,24.17
423,9.97,24.20
424,9.96,24.23
425,9.95,24.27
426,9.94,24.30
427,9.93,24.33
428,9.92,24.37
429,9.91,24.40
430,9.90,24.43
431,9.89,24.47
432,9.88,24.50
433,9.87,24.53
434,9.86,24.57
435,9.85,24.60
436,9.84,24.63
437,9.83,24.67
438,9.82,24.70
439,9.81,24.73
440,9.80,24.77
441,9.79,24.80
442,9.78,24.83
443,9.77,24.87
444,9.76,24.90
445,9.75,24.93
446,9.74,24.97
447,9.73,25.00
448,9.72,25.03
449,9.71,25.07
450,9.70,25.10
451,9.69,25.13
452,9.68,25.17
453,9.67,25.20
454,9.66,25.23
455,9.65,25.27
456,9.64,25.30
457,9.63,25.33
458,9.62,25.37
459,9.61,25.40
460,9.60,25.43
461,9.59,25.47
462,9.58,25.50
463,9.57,25.53
464,9.56,25.57
465,9.55,25.60
466,9.54,25.63
467,9.53,25.67
468,9.52,25.70
469,9.51,25.73
470,9.50,25.77
471,9.49,25.80
472,9.48,25.83
473,9.47,25.87
474,9.46,25.90
475,9.45,25.93
476,9.44,25.97
477,9.43,26.00
478,9.42,26.03
479,9.41,26.07
480,9.40,26.10
481,9.39,26.13
482,9.38,26.17
483,9.37,26.20
484,9.36,26.23
485,9.35,26.27
486,9.34,26.30
487,9.33,26.33
488,9.32,26.37
489,9.31,26.40
490,9.30,26.43
491,9.29,26.47
492,9.28,26.50
493,9.27,26.53
494,9.26,26.57
495,9.25,26.60
496,9.24,26.63
497,9.23,26.67
498,9.22,26.70
499,9.21,26.73
500,9.20,26.77
501,9.19,26.80
502,9.18,26.83
503,9.17,26.87
504,9.16,26.90
505,9.15,26.93
506,9.14,26.97
507,9.13,27.00
508,9.12,27.03
509,9.11,27.07
510,9.10,27.10
511,9.09,27.14
512,9.08,27.18
513,9.07,27.23
514,9.06,27.27
515,9.05,27.31
516,9.04,27.35
517,9.03,27.39
518,9.02,27.43
519,9.01,27.48
520,9.00,27.52
521,8.99,27.56
522,8.98,27.60
523,8.97,27.64
524,8.96,27.68
525,8.95,27.73
526,8.94,27.77
527,8.93,27.81
528,8.92,27.85
529,8.91,27.89
530,8.90,27.93
531,8.89,27.98
532,8.88,28.02
533,8.87,28.06
534,8.86,28.10
535,8.85,28.15
536,8.84,28.20
537,8.83,28.25
538,8.82,28.30
539,8.81,28.35
540,8.80,28.40
541,8.79,28.45
542,8.78,28.50
543,8.77,28.55
544,8.76,28.60
545,8.75,28.65
546,8.74,28.70
547,8.73,28.75
548,8.72,28.80
549,8.71,28.85
550,8.70,28.90
551,8.69,28.95
552,8.68,29.00
553,8.67,29.05
554,8.66,29.10
555,8.65,29.15
556,8.64,29.20
557,8.63,29.25
558,8.62,29.30
559,8.61,29.36
560,8.60,29.42
561,8.59,29.48
562,8.58,29.53
563,8.57,29.59
564,8.56,29.65
565,8.55,29.71
566,8.54,29.77
567,8.53,29.83
568,8.52,29.88
569,8.51,29.94
570,8.50,30.00
571,23.42,38
