sequence_number,score,value
369,85.28,43.68
370,85.24,43.69
371,85.20,43.70
372,85.16,43.71
373,85.12,43.72
374,85.08,43.73
375,85.04,43.74
376,85.00,43.75
377,84.96,43.76
378,84.92,43.77
379,84.88,43.78
380,84.84,43.79
381,84.80,43.80
382,84.76,43.81
383,84.72,43.82
384,84.68,43.83
385,84.64,43.84
386,84.60,43.85
387,84.56,43.86
388,84.52,43.87
389,84.48,43.88
390,84.44,43.89
391,84.40,43.90
392,84.36,43.91
393,84.32,43.92
394,84.28,43.93
395,84.24,43.94
396,84.20,43.95
397,84.16,43.96
398,84.12,43.97
399,84.08,43.98
400,84.04,43.99
401,84.00,44.00
402,83.96,44.01
403,83.92,44.02
404,83.88,44.03
405,83.84,44.04
406,83.80,44.05
407,83.76,44.06
408,83.72,44.07
409,83.68,44.08
410,83.64,44.09
411,83.60,44.10
412,83.56,44.11
413,83.52,44.12
414,83.48,44.13
415,83.44,44.14
416,83.40,44.15
417,83.36,44.16
418,83.32,44.17
419,83.28,44.18
420,83.24,44.19
421,83.20,44.20
422,83.16,44.21
423,83.12,44.22
424,83.08,44.23
425,83.04,44.24
426,83.00,44.25
427,82.96,44.26
428,82.92,44.27
429,82.88,44.28
430,82.84,44.29
431,82.80,44.30
432,82.76,44.31
433,82.72,44.32
434,82.68,44.33
435,82.64,44.34
436,82.60,44.35
437,82.56,44.36
438,82.52,44.37
439,82.48,44.38
440,82.44,44.39
441,82.40,44.40
442,82.36,44.41
443,82.32,44.42
444,82.28,44.43
445,82.24,44.44
446,82.20,44.45
447,82.16,44.46
448,82.12,44.47
449,82.08,44.48
450,82.04,44.49
451,82.00,44.50
452,81.98,44.51
453,81.96,44.52
454,81.94,44.53
455,81.92,44.54
456,81.90,44.55
457,81.88,44.56
458,81.86,44.57
459,81.84,44.58
460,81.82,44.59
461,81.80,44.60
462,81.78,44.61
463,81.76,44.62
464,81.74,44.63
465,81.72,44.64
466,81.70,44.65
467,81.68,44.66
468,81.66,44.67
469,81.64,44.68
470,81.62,44.69
471,81.60,44.70
472,81.58,44.71
473,81.56,44.72
474,81.54,44.73
475,81.52,44.74
476,81.50,44.75
477,81.48,44.76
478,81.46,44.77
479,81.44,44.78
480,81.42,44.79
481,81.40,44.80
482,81.38,44.81
483,81.36,44.82
484,81.34,44.83
485,81.32,44.84
486,81.30,44.85
487,81.28,44.86
488,81.26,44.87
489,81.24,44.88
490,81.22,44.89
491,81.20,44.90
492,81.18,44.91
493,81.16,44.92
494,81.14,44.93
495,81.12,44.94
496,81.10,44.95
497,81.08,44.96
498,81.06,44.97
499,81.04,44.98
500,81.02,44.99
501,81.00,45.00
502,80.98,45.01
503,80.96,45.02
504,80.94,45.03
505,80.92,45.04
506,80.90,45.05
507,80.88,45.06
508,80.86,45.07
509,80.84,45.08
510,80.82,45.09
511,80.80,45.10
512,80.78,45.11
513,80.76,45.12
514,80.74,45.13
515,80.72,45.14
516,80.70,45.15
517,80.68,45.16
518,80.66,45.17
519,80.64,45.18
520,80.62,45.19
521,80.60,45.20
522,80.58,45.21
523,80.56,45.22
524,80.54,45.23
525,80.52,45.24
526,80.50,45.25
527,80.48,45.26
528,80.46,45.27
529,80.44,45.28
530,80.42,45.29
531,80.40,45.30
532,80.38,45.31
533,80.36,45.32
534,80.34,45.33
535,80.32,45.34
536,80.30,45.35
537,80.28,45.36
538,80.26,45.37
539,80.24,45.38
540,80.22,45.39
541,80.20,45.40
542,80.18,45.41
543,80.16,45.42
544,80.14,45.43
545,80.12,45.44
546,80.10,45.45
547,80.08,45.46
548,80.06,45.47
549,80.04,45.48
550,80.02,45.49
551,80.00,45.50
552,79.98,45.51
553,79.97,45.52
554,79.95,45.53
555,79.94,45.54
556,79.92,45.55
557,79.91,45.56
558,79.89,45.57
559,79.88,45.58
560,79.86,45.59
561,79.85,45.60
562,79.83,45.61
563,79.82,45.62
564,79.80,45.63
565,79.79,45.64
566,79.77,45.65
567,79.76,45.66
568,79.74,45.67
569,79.73,45.68
570,79.71,45.69
571,79.70,45.70
572,79.68,45.71
573,79.67,45.72
574,79.65,45.73
575,79.64,45.74
576,79.62,45.75
577,79.61,45.76
578,79.59,45.77
579,79.58,45.78
580,79.56,45.79
581,79.55,45.80
582,79.53,45.81
583,79.52,45.82
584,79.50,45.83
585,79.49,45.84
586,79.47,45.85
587,79.46,45.86
588,79.44,45.87
589,79.43,45.88
590,79.41,45.89
591,79.40,45.90
592,79.38,45.91
593,79.37,45.92
594,79.35,45.93
595,79.34,45.94
596,79.32,45.95
597,79.31,45.96
598,79.29,45.97
599,79.28,45.98
600,79.26,45.99
601,79.25,46.00
602,79.23,46.01
603,79.22,46.02
604,79.20,46.03
605,79.19,46.04
606,79.17,46.05
607,79.16,46.06
608,79.14,46.07
609,79.13,46.08
610,79.11,46.09
611,79.10,46.10
612,79.08,46.11
613,79.07,46.12
614,79.05,46.13
615,79.04,46.14
616,79.02,46.15
617,79.01,46.16
618,78.99,46.17
619,78.98,46.18
620,78.96,46.19
621,78.95,46.20
622,78.93,46.21
623,78.92,46.22
624,78.90,46.23
625,78.89,46.24
626,78.87,46.25
627,78.86,46.26
628,78.84,46.27
629,78.83,46.28
630,78.81,46.29
631,78.80,46.30
632,78.78,46.31
633,78.77,46.32
634,78.75,46.33
635,78.74,46.34
636,78.72,46.35
637,78.71,46.36
638,78.69,46.37
639,78.68,46.38
640,78.66,46.39
641,78.65,46.40
642,78.63,46.41
643,78.62,46.42
644,78.60,46.43
645,78.59,46.44
646,78.57,46.45
647,78.56,46.46
648,78.54,46.47
649,78.53,46.48
650,78.51,46.49
651,78.50,46.50
652,78.48,46.51
653,78.47,46.52
654,78.45,46.53
655,78.44,46.54
656,78.42,46.55
657,78.41,46.56
658,78.39,46.57
659,78.38,46.58
660,78.36,46.59
661,78.35,46.60
662,78.33,46.61
663,78.32,46.62
664,78.30,46.63
665,78.29,46.64
666,78.27,46.65
667,78.26,46.66
668,78.24,46.67
669,78.23,46.68
670,78.21,46.69
671,78.20,46.70
672,78.18,46.71
673,78.17,46.72
674,78.15,46.73
675,78.14,46.74
676,78.12,46.75
677,78.11,46.76
678,78.09,46.77
679,78.08,46.78
680,78.06,46.79
681,78.05,46.80
682,78.03,46.81
683,78.02,46.82
684,78.00,46.83
685,77.99,46.84
686,77.97,46.85
687,77.96,46.86
688,77.94,46.87
689,77.93,46.88
690,77.91,46.89
691,77.90,46.90
692,77.88,46.91
693,77.87,46.92
694,77.85,46.93
695,77.84,46.94
696,77.82,46.95
697,77.81,46.96
698,77.79,46.97
699,77.78,46.98
700,77.76,46.99
701,77.75,47.00
702,77.73,47.01
703,77.72,47.02
704,77.70,47.03
705,77.69,47.04
706,77.67,47.05
707,77.66,47.06
708,77.64,47.07
709,77.63,47.08
710,77.61,47.09
711,77.60,47.10
712,77.58,47.11
713,77.57,47.12
714,77.55,47.13
715,77.54,47.14
716,77.52,47.15
717,77.51,47.16
718,77.49,47.17
719,77.48,47.18
720,77.46,47.19
721,77.45,47.20
722,77.43,47.21
723,77.42,47.22
724,77.40,47.23
725,77.39,47.24
726,77.37,47.25
727,77.36,47.26
728,77.34,47.27
729,77.33,47.28
730,77.31,47.29
731,77.30,47.30
732,77.28,47.31
733,77.27,47.32
734,77.25,47.33
735,77.24,47.34
736,77.22,47.35
737,77.21,47.36
738,77.19,47.37
739,77.18,47.38
740,77.16,47.39
741,77.15,47.40
742,77.13,47.41
743,77.12,47.42
744,77.10,47.43
745,77.09,47.44
746,77.07,47.45
747,77.06,47.46
748,77.04,47.47
749,77.03,47.48
750,77.01,47.49
751,77.00,47.50
752,76.98,47.51
753,76.97,47.52
754,76.95,47.53
755,76.94,47.54
756,76.92,47.55
757,76.91,47.56
758,76.89,47.57
759,76.88,47.58
760,76.86,47.59
761,76.85,47.60
762,76.83,47.61
763,76.82,47.62
764,76.80,47.63
765,76.79,47.64
766,76.77,47.65
767,76.76,47.66
768,76.74,47.67
769,76.73,47.68
770,76.71,47.69
771,76.70,47.70
772,76.68,47.71
773,76.67,47.72
774,76.65,47.73
775,76.64,47.74
776,76.62,47.75
777,76.61,47.76
778,76.59,47.77
779,76.58,47.78
780,76.56,47.79
781,76.55,47.80
782,76.53,47.81
783,76.52,47.82
784,76.50,47.83
785,76.49,47.84
786,76.47,47.85
787,76.46,47.86
788,76.44,47.87
789,76.43,47.88
790,76.41,47.89
791,76.40,47.90
792,76.38,47.91
793,76.37,47.92
794,76.35,47.93
795,76.34,47.94
796,76.32,47.95
797,76.31,47.96
798,76.29,47.97
799,76.28,47.98
800,76.26,47.99
801,76.25,48.00
802,76.23,48.01
803,76.22,48.02
804,76.20,48.03
805,76.19,48.04
806,76.17,48.05
807,76.16,48.06
808,76.14,48.07
809,76.13,48.08
810,76.11,48.09
811,76.10,48.10
812,76.08,48.11
813,76.07,48.12
814,76.05,48.13
815,76.04,48.14
816,76.02,48.15
817,76.01,48.16
818,75.99,48.17
819,75.98,48.18
820,75.96,48.19
821,75.95,48.20
822,75.93,48.21
823,75.92,48.22
824,75.90,48.23
825,75.89,48.24
826,75.87,48.25
827,75.86,48.26
828,75.84,48.27
829,75.83,48.28
830,75.81,48.29
831,75.80,48.30
832,75.78,48.31
833,75.77,48.32
834,75.75,48.33
835,75.74,48.34
836,75.72,48.35
837,75.71,48.36
838,75.69,48.37
839,75.68,48.38
840,75.66,48.39
841,75.65,48.40
842,75.63,48.41
843,75.62,48.42
844,75.60,48.43
845,75.59,48.44
846,75.57,48.45
847,75.56,48.46
848,75.54,48.47
849,75.53,48.48
850,75.51,48.49
851,75.50,48.50
852,75.48,48.51
853,75.47,48.52
854,75.45,48.53
855,75.44,48.54
856,75.42,48.55
857,75.41,48.56
858,75.39,48.57
859,75.38,48.58
860,75.36,48.59
861,75.35,48.60
862,75.33,48.61
863,75.32,48.62
864,75.30,48.63
865,75.29,48.64
866,75.27,48.65
867,75.26,48.66
868,75.24,48.67
869,75.23,48.68
870,75.21,48.69
871,75.20,48.70
872,75.18,48.71
873,75.17,48.72
874,75.15,48.73
875,75.14,48.74
876,75.12,48.75
877,75.11,48.76
878,75.09,48.77
879,75.08,48.78
880,75.06,48.79
881,75.05,48.80
882,75.03,48.81
883,75.02,48.82
884,75.00,48.83
885,74.99,48.84
886,74.97,48.85
887,74.96,48.86
888,74.94,48.87
889,74.93,48.88
890,74.91,48.89
891,74.90,48.90
892,74.88,48.91
893,74.87,48.92
894,74.85,48.93
895,74.84,48.94
896,74.82,48.95
897,74.81,48.96
898,74.79,48.97
899,74.78,48.98
900,74.76,48.99
901,74.75,49.00
902,74.73,49.01
903,74.72,49.02
904,74.70,49.03
905,74.69,49.04
906,74.67,49.05
907,74.66,49.06
908,74.64,49.07
909,74.63,49.08
910,74.61,49.09
911,74.60,49.10
912,74.58,49.11
913,74.57,49.12
914,74.55,49.13
915,74.54,49.14
916,74.52,49.15
917,74.51,49.16
918,74.49,49.17
919,74.48,49.18
920,74.46,49.19
921,74.45,49.20
922,74.43,49.21
923,74.42,49.22
924,74.40,49.23
925,74.39,49.24
926,74.37,49.25
927,74.36,49.26
928,74.34,49.27
929,74.33,49.28
930,74.31,49.29
931,74.30,49.30
932,74.28,49.31
933,74.27,49.32
934,74.25,49.33
935,74.24,49.34
936,74.22,49.35
937,74.21,49.36
938,74.19,49.37
939,74.18,49.38
940,74.16,49.39
941,74.15,49.40
942,74.13,49.41
943,74.12,49.42
944,74.10,49.43
945,74.09,49.44
946,74.07,49.45
947,74.06,49.46
948,74.04,49.47
949,74.03,49.48
950,74.01,49.49
951,74.00,49.50
952,73.98,49.51
953,73.97,49.52
954,73.95,49.53
955,73.94,49.54
956,73.92,49.55
957,73.91,49.56
958,73.89,49.57
959,73.88,49.58
960,73.86,49.59
961,73.85,49.60
962,73.83,49.61
963,73.82,49.62
964,73.80,49.63
965,73.79,49.64
966,73.77,49.65
967,73.76,49.66
968,73.74,49.67
969,73.73,49.68
970,73.71,49.69
971,73.70,49.70
972,73.68,49.71
973,73.67,49.72
974,73.65,49.73
975,73.64,49.74
976,73.62,49.75
977,73.61,49.76
978,73.59,49.77
979,73.58,49.78
980,73.56,49.79
981,73.55,49.80
982,73.53,49.81
983,73.52,49.82
984,73.50,49.83
985,73.49,49.84
986,73.47,49.85
987,73.46,49.86
988,73.44,49.87
989,73.43,49.88
990,73.41,49.89
991,73.40,49.90
992,73.38,49.91
993,73.37,49.92
994,73.35,49.93
995,73.34,49.94
996,73.32,49.95
997,73.31,49.96
998,73.29,49.97
999,73.28,49.98
1000,73.26,49.99
1001,73.25,50.00
1002,73.23,50.01
1003,73.22,50.02
1004,73.20,50.03
1005,73.19,50.04
1006,73.17,50.05
1007,73.16,50.06
1008,73.14,50.07
1009,73.13,50.08
1010,73.11,50.09
1011,73.10,50.10
1012,73.08,50.11
1013,73.07,50.12
1014,73.05,50.13
1015,73.04,50.14
1016,73.02,50.15
1017,73.01,50.16
1018,72.99,50.17
1019,72.98,50.18
1020,72.96,50.19
1021,72.95,50.20
1022,72.93,50.21
1023,72.92,50.22
1024,72.90,50.23
1025,72.89,50.24
1026,72.87,50.25
1027,72.86,50.26
1028,72.84,50.27
1029,72.83,50.28
1030,72.81,50.29
1031,72.80,50.30
1032,72.78,50.31
1033,72.77,50.32
1034,72.75,50.33
1035,72.74,50.34
1036,72.72,50.35
1037,72.71,50.36
1038,72.69,50.37
1039,72.68,50.38
1040,72.66,50.39
1041,72.65,50.40
1042,72.63,50.41
1043,72.62,50.42
1044,72.60,50.43
1045,72.59,50.44
1046,72.57,50.45
1047,72.56,50.46
1048,72.54,50.47
1049,72.53,50.48
1050,72.51,50.49
1051,72.50,50.50
1052,72.48,50.51
1053,72.47,50.52
1054,72.45,50.53
1055,72.44,50.54
1056,72.42,50.55
1057,72.41,50.56
1058,72.39,50.57
1059,72.38,50.58
1060,72.36,50.59
1061,72.35,50.60
1062,72.33,50.61
1063,72.32,50.62
1064,72.30,50.63
1065,72.29,50.64
1066,72.27,50.65
1067,72.26,50.66
1068,72.24,50.67
1069,72.23,50.68
1070,72.21,50.69
1071,72.20,50.70
1072,72.18,50.71
1073,72.17,50.72
1074,72.15,50.73
1075,72.14,50.74
1076,72.12,50.75
1077,72.11,50.76
1078,72.09,50.77
1079,72.08,50.78
1080,72.06,50.79
1081,72.05,50.80
1082,72.03,50.81
1083,72.02,50.82
1084,72.00,50.83
1085,71.99,50.84
1086,71.97,50.85
1087,71.96,50.86
1088,71.94,50.87
1089,71.93,50.88
1090,71.91,50.89
1091,71.90,50.90
1092,71.88,50.91
1093,71.87,50.92
1094,71.85,50.93
1095,71.84,50.94
1096,71.82,50.95
1097,71.81,50.96
1098,71.79,50.97
1099,71.78,50.98
1100,71.76,50.99
1101,71.75,51.00
1102,71.73,51.01
1103,71.72,51.02
1104,71.70,51.03
1105,71.69,51.04
1106,71.67,51.05
1107,71.66,51.06
1108,71.64,51.07
1109,71.63,51.08
1110,71.61,51.09
1111,71.60,51.10
1112,71.58,51.11
1113,71.57,51.12
1114,71.55,51.13
1115,71.54,51.14
1116,71.52,51.15
1117,71.51,51.16
1118,71.49,51.17
1119,71.48,51.18
1120,71.46,51.19
1121,71.45,51.20
1122,71.43,51.21
1123,71.42,51.22
1124,71.40,51.23
1125,71.39,51.24
1126,71.37,51.25
1127,71.36,51.26
1128,71.34,51.27
1129,71.33,51.28
1130,71.31,51.29
1131,71.30,51.30
1132,71.28,51.31
1133,71.27,51.32
1134,71.25,51.33
1135,71.24,51.34
1136,71.22,51.35
1137,71.21,51.36
1138,71.19,51.37
1139,71.18,51.38
1140,71.16,51.39
1141,71.15,51.40
1142,71.13,51.41
1143,71.12,51.42
1144,71.10,51.43
1145,71.09,51.44
1146,71.07,51.45
1147,71.06,51.46
1148,71.04,51.47
1149,71.03,51.48
1150,71.01,51.49
1151,71.00,51.50
1152,70.98,51.51
1153,70.97,51.52
1154,70.95,51.53
1155,70.94,51.54
1156,70.92,51.55
1157,70.91,51.56
1158,70.89,51.57
1159,70.88,51.58
1160,70.86,51.59
1161,70.85,51.60
1162,70.83,51.61
1163,70.82,51.62
1164,70.80,51.63
1165,70.79,51.64
1166,70.77,51.65
1167,70.76,51.66
1168,70.74,51.67
1169,70.73,51.68
1170,70.71,51.69
1171,70.70,51.70
1172,70.68,51.71
1173,70.67,51.72
1174,70.65,51.73
1175,70.64,51.74
1176,70.62,51.75
1177,70.61,51.76
1178,70.59,51.77
1179,70.58,51.78
1180,70.56,51.79
1181,70.55,51.80
1182,70.53,51.81
1183,70.52,51.82
1184,70.50,51.83
1185,70.49,51.84
1186,70.47,51.85
1187,70.46,51.86
1188,70.44,51.87
1189,70.43,51.88
1190,70.41,51.89
1191,70.40,51.90
1192,70.38,51.91
1193,70.37,51.92
1194,70.35,51.93
1195,70.34,51.94
1196,70.32,51.95
1197,70.31,51.96
1198,70.29,51.97
1199,70.28,51.98
1200,70.26,51.99
1201,70.25,52.00
1202,70.23,52.01
1203,70.22,52.02
1204,70.20,52.03
1205,70.19,52.04
1206,70.17,52.05
1207,70.16,52.06
1208,70.14,52.07
1209,70.13,52.08
1210,70.11,52.09
1211,70.10,52.10
1212,70.08,52.11
1213,70.07,52.12
1214,70.05,52.13
1215,70.04,52.14
1216,70.02,52.15
1217,70.01,52.16
1218,69.99,52.17
1219,69.98,52.18
1220,69.96,52.19
1221,69.95,52.20
1222,69.93,52.21
1223,69.92,52.22
1224,69.90,52.23
1225,69.89,52.24
1226,69.87,52.25
1227,69.86,52.26
1228,69.84,52.27
1229,69.83,52.28
1230,69.81,52.29
1231,69.80,52.30
1232,69.78,52.31
1233,69.77,52.32
1234,69.75,52.33
1235,69.74,52.34
1236,69.72,52.35
1237,69.71,52.36
1238,69.69,52.37
1239,69.68,52.38
1240,69.66,52.39
1241,69.65,52.40
1242,69.63,52.41
1243,69.62,52.42
1244,69.60,52.43
1245,69.59,52.44
1246,69.57,52.45
1247,69.56,52.46
1248,69.54,52.47
1249,69.53,52.48
1250,69.51,52.49
1251,69.50,52.50
1252,69.48,52.51
1253,69.47,52.52
1254,69.45,52.53
1255,69.44,52.54
1256,69.42,52.55
1257,69.41,52.56
1258,69.39,52.57
1259,69.38,52.58
1260,69.36,52.59
1261,69.35,52.60
1262,69.33,52.61
1263,69.32,52.62
1264,69.30,52.63
1265,69.29,52.64
1266,69.27,52.65
1267,69.26,52.66
1268,69.24,52.67
1269,69.23,52.68
1270,69.21,52.69
1271,69.20,52.70
1272,69.18,52.71
1273,69.17,52.72
1274,69.15,52.73
1275,69.14,52.74
1276,69.12,52.75
1277,69.11,52.76
1278,69.09,52.77
1279,69.08,52.78
1280,69.06,52.79
1281,69.05,52.80
1282,69.03,52.81
1283,69.02,52.82
1284,69.00,52.83
1285,68.99,52.84
1286,68.97,52.85
1287,68.96,52.86
1288,68.94,52.87
1289,68.93,52.88
1290,68.91,52.89
1291,68.90,52.90
1292,68.88,52.91
1293,68.87,52.92
1294,68.85,52.93
1295,68.84,52.94
1296,68.82,52.95
1297,68.81,52.96
1298,68.79,52.97
1299,68.78,52.98
1300,68.76,52.99
1301,68.75,53.00
1302,68.73,53.01
1303,68.72,53.02
1304,68.70,53.03
1305,68.69,53.04
1306,68.67,53.05
1307,68.66,53.06
1308,68.64,53.07
1309,68.63,53.08
1310,68.61,53.09
1311,68.60,53.10
1312,68.58,53.11
1313,68.57,53.12
1314,68.55,53.13
1315,68.54,53.14
1316,68.52,53.15
1317,68.51,53.16
1318,68.49,53.17
1319,68.48,53.18
1320,68.46,53.19
1321,68.45,53.20
1322,68.43,53.21
1323,68.42,53.22
1324,68.40,53.23
1325,68.39,53.24
1326,68.37,53.25
1327,68.36,53.26
1328,68.34,53.27
1329,68.33,53.28
1330,68.31,53.29
1331,68.30,53.30
1332,68.28,53.31
1333,68.27,53.32
1334,68.25,53.33
1335,68.24,53.34
1336,68.22,53.35
1337,68.21,53.36
1338,68.19,53.37
1339,68.18,53.38
1340,68.16,53.39
1341,68.15,53.40
1342,68.13,53.41
1343,68.12,53.42
1344,68.10,53.43
1345,68.09,53.44
1346,68.07,53.45
1347,68.06,53.46
1348,68.04,53.47
1349,68.03,53.48
1350,68.01,53.49
1351,68.00,53.50
1352,67.98,53.51
1353,67.97,53.52
1354,67.95,53.53
1355,67.94,53.54
1356,67.92,53.55
1357,67.91,53.56
1358,67.89,53.57
1359,67.88,53.58
1360,67.86,53.59
1361,67.85,53.60
