sequence_number,score,value
296,14.35,10.31
297,14.07,10.32
298,13.79,10.33
299,13.51,10.34
300,13.22,10.35
301,12.94,10.36
302,12.66,10.37
303,12.38,10.38
304,12.10,10.39
305,11.81,10.40
306,11.53,10.41
307,11.25,10.42
308,10.96,10.43
309,10.68,10.44
310,10.40,10.45
311,10.12,10.46
312,9.84,10.47
313,9.55,10.48
314,9.27,10.49
315,8.99,10.50
316,8.71,10.51
317,8.43,10.52
318,8.14,10.53
319,7.86,10.54
320,7.58,10.55
321,7.30,10.56
322,7.02,10.57
323,6.73,10.58
324,6.45,10.59
325,6.17,10.60
326,5.89,10.61
327,5.61,10.62
328,5.32,10.63
329,5.04,10.64
330,4.76,10.65
331,4.48,10.66
332,4.20,10.67
333,3.91,10.68
334,3.63,10.69
335,3.35,10.70
336,3.07,10.71
337,2.79,10.72
338,2.50,10.73
339,2.22,10.74
340,1.94,10.75
341,1.66,10.76
342,1.37,10.77
343,1.09,10.78
344,0.81,10.79
345,0.52,10.80
