sequence_number,score,value
192,51.80,17.65
193,51.60,17.66
194,51.40,17.67
195,51.20,17.68
196,51.00,17.69
197,50.80,17.70
198,50.60,17.71
199,50.40,17.72
200,50.20,17.73
201,50.00,17.74
202,49.85,17.75
203,49.70,17.76
204,49.55,17.77
205,49.40,17.78
206,49.25,17.79
207,49.10,17.80
208,48.95,17.81
209,48.80,17.82
210,48.65,17.83
211,48.50,17.84
212,48.35,17.85
213,48.20,17.86
214,48.05,17.87
215,47.90,17.88
216,47.75,17.89
217,47.60,17.90
218,47.45,17.91
219,47.30,17.92
220,47.15,17.93
221,47.00,17.94
222,46.85,17.95
223,46.70,17.96
224,46.55,17.97
225,46.40,17.98
226,46.25,17.99
227,46.10,18.00
228,45.95,18.01
229,45.80,18.02
230,45.65,18.03
231,45.50,18.04
232,45.35,18.05
233,45.20,18.06
234,45.05,18.07
235,44.90,18.08
236,44.75,18.09
237,44.60,18.10
238,44.45,18.11
239,44.30,18.12
240,44.15,18.13
241,44.00,18.14
242,43.85,18.15
243,43.70,18.16
244,43.55,18.17
245,43.40,18.18
246,43.25,18.19
247,43.10,18.20
248,42.95,18.21
249,42.80,18.22
250,42.65,18.23
251,42.50,18.24
252,42.35,18.25
253,42.20,18.26
254,42.05,18.27
255,41.90,18.28
256,41.75,18.29
257,41.60,18.30
258,41.45,18.31
259,41.30,18.32
260,41.15,18.33
261,41.00,18.34
262,40.85,18.35
263,40.70,18.36
264,40.55,18.37
265,40.40,18.38
266,40.25,18.39
267,40.10,18.40
268,39.95,18.41
269,39.80,18.42
270,39.65,18.43
271,39.50,18.44
272,39.35,18.45
273,39.20,18.46
274,39.05,18.47
275,38.90,18.48
276,38.75,18.49
277,38.60,18.50
278,38.45,18.51
279,38.30,18.52
280,38.15,18.53
281,38.00,18.54
282,37.85,18.55
283,37.70,18.56
284,37.55,18.57
285,37.40,18.58
286,37.25,18.59
287,37.10,18.60
288,36.95,18.61
289,36.80,18.62
290,36.65,18.63
291,36.50,18.64
292,36.35,18.65
293,36.20,18.66
294,36.05,18.67
295,35.90,18.68
296,35.75,18.69
297,35.60,18.70
298,35.45,18.71
299,35.30,18.72
300,35.15,18.73
301,35.00,18.74
302,34.90,18.75
303,34.80,18.76
304,34.70,18.77
305,34.60,18.78
306,34.50,18.79
307,34.40,18.80
308,34.30,18.81
309,34.20,18.82
310,34.10,18.83
311,34.00,18.84
312,33.90,18.85
313,33.80,18.86
314,33.70,18.87
315,33.60,18.88
316,33.50,18.89
317,33.40,18.90
318,33.30,18.91
319,33.20,18.92
320,33.10,18.93
321,33.00,18.94
322,32.90,18.95
323,32.80,18.96
324,32.70,18.97
325,32.60,18.98
326,32.50,18.99
327,32.40,19.00
328,32.30,19.01
329,32.20,19.02
330,32.10,19.03
331,32.00,19.04
332,31.90,19.05
333,31.80,19.06
334,31.70,19.07
335,31.60,19.08
336,31.50,19.09
337,31.40,19.10
338,31.30,19.11
339,31.20,19.12
340,31.10,19.13
341,31.00,19.14
342,30.90,19.15
343,30.80,19.16
344,30.70,19.17
345,30.60,19.18
346,30.50,19.19
347,30.40,19.20
348,30.30,19.21
349,30.20,19.22
350,30.10,19.23
351,30.00,19.24
352,29.90,19.25
353,29.80,19.26
354,29.70,19.27
355,29.60,19.28
356,29.50,19.29
357,29.40,19.30
358,29.30,19.31
359,29.20,19.32
360,29.10,19.33
361,29.00,19.34
362,28.90,19.35
363,28.80,19.36
364,28.70,19.37
365,28.60,19.38
366,28.50,19.39
367,28.40,19.40
368,28.30,19.41
369,28.20,19.42
370,28.10,19.43
371,28.00,19.44
372,27.96,19.45
373,27.92,19.46
374,27.88,19.47
375,27.84,19.48
376,27.80,19.49
377,27.76,19.50
378,27.72,19.51
379,27.68,19.52
380,27.64,19.53
381,27.60,19.54
382,27.46,19.55
383,27.32,19.56
384,27.18,19.57
385,27.04,19.58
386,26.90,19.59
387,26.76,19.60
388,26.62,19.61
389,26.48,19.62
390,26.34,19.63
391,26.20,19.64
392,26.12,19.65
393,26.04,19.66
394,25.96,19.67
395,25.88,19.68
396,25.80,19.69
397,25.72,19.70
398,25.64,19.71
399,25.56,19.72
400,25.48,19.73
401,25.40,19.74
402,25.32,19.75
403,25.24,19.76
404,25.16,19.77
405,25.08,19.78
406,25.00,19.79
407,24.92,19.80
408,24.84,19.81
409,24.76,19.82
410,24.68,19.83
411,24.60,19.84
412,24.52,19.85
413,24.44,19.86
414,24.36,19.87
415,24.28,19.88
416,24.20,19.89
417,24.12,19.90
418,24.04,19.91
419,23.96,19.92
420,23.88,19.93
421,23.80,19.94
422,23.72,19.95
423,23.64,19.96
424,23.56,19.97
425,23.48,19.98
426,23.40,19.99
427,23.32,20.00
428,23.24,20.01
429,23.16,20.02
430,23.08,20.03
431,23.00,20.04
432,22.93,20.05
433,22.86,20.06
434,22.79,20.07
435,22.72,20.08
436,22.65,20.09
437,22.58,20.10
438,22.51,20.11
439,22.44,20.12
440,22.37,20.13
441,22.30,20.14
442,22.23,20.15
443,22.16,20.16
444,22.09,20.17
445,22.02,20.18
446,21.95,20.19
447,21.88,20.20
448,21.81,20.21
449,21.74,20.22
450,21.67,20.23
451,21.60,20.24
452,21.53,20.25
453,21.46,20.26
454,21.39,20.27
455,21.32,20.28
456,21.25,20.29
457,21.18,20.30
458,21.11,20.31
459,21.04,20.32
460,20.97,20.33
461,20.90,20.34
462,20.83,20.35
463,20.76,20.36
464,20.69,20.37
465,20.62,20.38
466,20.55,20.39
467,20.48,20.40
468,20.41,20.41
469,20.34,20.42
470,20.27,20.43
471,20.20,20.44
472,20.13,20.45
473,20.06,20.46
474,19.99,20.47
475,19.92,20.48
476,19.85,20.49
477,19.78,20.50
478,19.71,20.51
479,19.64,20.52
480,19.57,20.53
481,19.50,20.54
482,19.43,20.55
483,19.36,20.56
484,19.29,20.57
485,19.22,20.58
486,19.15,20.59
487,19.08,20.60
488,19.01,20.61
489,18.94,20.62
490,18.87,20.63
491,18.80,20.64
492,18.73,20.65
493,18.66,20.66
494,18.59,20.67
495,18.52,20.68
496,18.45,20.69
497,18.38,20.70
498,18.31,20.71
499,18.24,20.72
500,18.17,20.73
501,18.10,20.74
502,18.03,20.75
503,17.96,20.76
504,17.89,20.77
505,17.82,20.78
506,17.75,20.79
507,17.68,20.80
508,17.61,20.81
509,17.54,20.82
510,17.47,20.83
511,17.40,20.84
512,17.33,20.85
513,17.26,20.86
514,17.19,20.87
515,17.12,20.88
516,17.05,20.89
517,16.98,20.90
518,16.91,20.91
519,16.84,20.92
520,16.77,20.93
521,16.70,20.94
522,16.63,20.95
523,16.56,20.96
524,16.49,20.97
525,16.42,20.98
526,16.35,20.99
527,16.28,21.00
528,16.21,21.01
529,16.14,21.02
530,16.07,21.03
531,16.00,21.04
532,15.95,21.05
533,15.90,21.06
534,15.85,21.07
535,15.80,21.08
536,15.75,21.09
537,15.70,21.10
538,15.65,21.11
539,15.60,21.12
540,15.55,21.13
541,15.50,21.14
542,15.45,21.15
543,15.40,21.16
544,15.35,21.17
545,15.30,21.18
546,15.25,21.19
547,15.20,21.20
548,15.15,21.21
549,15.10,21.22
550,15.05,21.23
551,15.00,21.24
552,14.95,21.25
553,14.90,21.26
554,14.85,21.27
555,14.80,21.28
556,14.75,21.29
557,14.70,21.30
558,14.65,21.31
559,14.60,21.32
560,14.55,21.33
561,14.50,21.34
562,14.45,21.35
563,14.40,21.36
564,14.35,21.37
565,14.30,21.38
566,14.25,21.39
567,14.20,21.40
568,14.15,21.41
569,14.10,21.42
570,14.05,21.43
571,14.00,21.44
572,13.95,21.45
573,13.90,21.46
574,13.85,21.47
575,13.80,21.48
576,13.75,21.49
577,13.70,21.50
578,13.65,21.51
579,13.60,21.52
580,13.55,21.53
581,13.50,21.54
582,13.45,21.55
583,13.40,21.56
584,13.35,21.57
585,13.30,21.58
586,13.25,21.59
587,13.20,21.60
588,13.15,21.61
589,13.10,21.62
590,13.05,21.63
591,13.00,21.64
592,12.95,21.65
593,12.90,21.66
594,12.85,21.67
595,12.80,21.68
596,12.75,21.69
597,12.70,21.70
598,12.65,21.71
599,12.60,21.72
600,12.55,21.73
601,12.50,21.74
602,12.45,21.75
603,12.40,21.76
604,12.35,21.77
605,12.30,21.78
606,12.25,21.79
607,12.20,21.80
608,12.15,21.81
609,12.10,21.82
610,12.05,21.83
611,12.00,21.84
612,11.97,21.85
613,11.93,21.86
614,11.90,21.87
615,11.87,21.88
616,11.83,21.89
617,11.80,21.90
618,11.77,21.91
619,11.73,21.92
620,11.70,21.93
621,11.67,21.94
622,11.63,21.95
623,11.60,21.96
624,11.57,21.97
625,11.53,21.98
626,11.50,21.99
627,11.47,22.00
628,11.43,22.01
629,11.40,22.02
630,11.37,22.03
631,11.33,22.04
632,11.30,22.05
633,11.27,22.06
634,11.23,22.07
635,11.20,22.08
636,11.17,22.09
637,11.13,22.10
638,11.10,22.11
639,11.07,22.12
640,11.03,22.13
641,11.00,22.14
642,10.97,22.15
643,10.93,22.16
644,10.90,22.17
645,10.87,22.18
646,10.83,22.19
647,10.80,22.20
648,10.77,22.21
649,10.73,22.22
650,10.70,22.23
651,10.67,22.24
652,10.63,22.25
653,10.60,22.26
654,10.57,22.27
655,10.53,22.28
656,10.50,22.29
657,10.47,22.30
658,10.43,22.31
659,10.40,22.32
660,10.37,22.33
661,10.33,22.34
662,10.30,22.35
663,10.27,22.36
664,10.23,22.37
665,10.20,22.38
666,10.17,22.39
667,10.13,22.40
668,10.10,22.41
669,10.07,22.42
670,10.03,22.43
671,10.00,22.44
672,9.97,22.45
673,9.93,22.46
674,9.90,22.47
675,9.87,22.48
676,9.83,22.49
677,9.80,22.50
678,9.77,22.51
679,9.73,22.52
680,9.70,22.53
681,9.67,22.54
682,9.63,22.55
683,9.60,22.56
684,9.57,22.57
685,9.53,22.58
686,9.50,22.59
687,9.47,22.60
688,9.43,22.61
689,9.40,22.62
690,9.37,22.63
691,9.33,22.64
692,9.30,22.65
693,9.27,22.66
694,9.23,22.67
695,9.20,22.68
696,9.17,22.69
697,9.13,22.70
698,9.10,22.71
699,9.07,22.72
700,9.03,22.73
701,9.00,22.74
702,8.97,22.75
703,8.95,22.76
704,8.92,22.77
705,8.90,22.78
706,8.87,22.79
707,8.85,22.80
708,8.82,22.81
709,8.80,22.82
710,8.77,22.83
711,8.75,22.84
712,8.72,22.85
713,8.70,22.86
714,8.67,22.87
715,8.65,22.88
716,8.62,22.89
717,8.60,22.90
718,8.57,22.91
719,8.55,22.92
720,8.52,22.93
721,8.50,22.94
722,8.47,22.95
723,8.45,22.96
724,8.42,22.97
725,8.40,22.98
726,8.37,22.99
727,8.35,23.00
728,8.32,23.01
729,8.30,23.02
730,8.27,23.03
731,8.25,23.04
732,8.22,23.05
733,8.20,23.06
734,8.17,23.07
735,8.15,23.08
736,8.12,23.09
737,8.10,23.10
738,8.07,23.11
739,8.05,23.12
740,8.02,23.13
741,8.00,23.14
742,7.97,23.15
743,7.93,23.16
744,7.90,23.17
745,7.87,23.18
746,7.83,23.19
747,7.80,23.20
748,7.77,23.21
749,7.73,23.22
750,7.70,23.23
751,7.67,23.24
752,7.63,23.25
753,7.60,23.26
754,7.57,23.27
755,7.53,23.28
756,7.50,23.29
757,7.47,23.30
758,7.43,23.31
759,7.40,23.32
760,7.37,23.33
761,7.33,23.34
762,7.30,23.35
763,7.27,23.36
764,7.23,23.37
765,7.20,23.38
766,7.17,23.39
767,7.13,23.40
768,7.10,23.41
769,7.07,23.42
770,7.03,23.43
771,7.00,23.44
772,6.98,23.45
773,6.96,23.46
774,6.94,23.47
775,6.92,23.48
776,6.90,23.49
777,6.88,23.50
778,6.86,23.51
779,6.84,23.52
780,6.82,23.53
781,6.80,23.54
782,6.78,23.55
783,6.76,23.56
784,6.74,23.57
785,6.72,23.58
786,6.70,23.59
787,6.68,23.60
788,6.66,23.61
789,6.64,23.62
790,6.62,23.63
791,6.60,23.64
792,6.58,23.65
793,6.56,23.66
794,6.54,23.67
795,6.52,23.68
796,6.50,23.69
797,6.48,23.70
798,6.46,23.71
799,6.44,23.72
800,6.42,23.73
801,6.40,23.74
802,6.38,23.75
803,6.36,23.76
804,6.34,23.77
805,6.32,23.78
806,6.30,23.79
807,6.28,23.80
808,6.26,23.81
809,6.24,23.82
810,6.22,23.83
811,6.20,23.84
812,6.18,23.85
813,6.16,23.86
814,6.14,23.87
815,6.12,23.88
816,6.10,23.89
817,6.08,23.90
818,6.06,23.91
819,6.04,23.92
820,6.02,23.93
821,6.00,23.94
822,5.98,23.95
823,5.97,23.96
824,5.95,23.97
825,5.93,23.98
826,5.92,23.99
827,5.90,24.00
828,5.88,24.01
829,5.87,24.02
830,5.85,24.03
831,5.83,24.04
832,5.82,24.05
833,5.80,24.06
834,5.78,24.07
835,5.77,24.08
836,5.75,24.09
837,5.73,24.10
838,5.72,24.11
839,5.70,24.12
840,5.68,24.13
841,5.67,24.14
842,5.65,24.15
843,5.63,24.16
844,5.62,24.17
845,5.60,24.18
846,5.58,24.19
847,5.57,24.20
848,5.55,24.21
849,5.53,24.22
850,5.52,24.23
851,5.50,24.24
852,5.48,24.25
853,5.47,24.26
854,5.45,24.27
855,5.43,24.28
856,5.42,24.29
857,5.40,24.30
858,5.38,24.31
859,5.37,24.32
860,5.35,24.33
861,5.33,24.34
862,5.32,24.35
863,5.30,24.36
864,5.28,24.37
865,5.27,24.38
866,5.25,24.39
867,5.23,24.40
868,5.22,24.41
869,5.20,24.42
870,5.18,24.43
871,5.17,24.44
872,5.15,24.45
873,5.13,24.46
874,5.12,24.47
875,5.10,24.48
876,5.08,24.49
877,5.07,24.50
878,5.05,24.51
879,5.03,24.52
880,5.02,24.53
881,5.00,24.54
882,4.98,24.55
883,4.97,24.56
884,4.95,24.57
885,4.93,24.58
886,4.92,24.59
887,4.90,24.60
888,4.88,24.61
889,4.87,24.62
890,4.85,24.63
891,4.83,24.64
892,4.82,24.65
893,4.80,24.66
894,4.78,24.67
895,4.77,24.68
896,4.75,24.69
897,4.73,24.70
898,4.72,24.71
899,4.70,24.72
900,4.68,24.73
901,4.67,24.74
902,4.65,24.75
903,4.63,24.76
904,4.62,24.77
905,4.60,24.78
906,4.58,24.79
907,4.57,24.80
908,4.55,24.81
909,4.53,24.82
910,4.52,24.83
911,4.50,24.84
912,4.48,24.85
913,4.47,24.86
914,4.45,24.87
915,4.43,24.88
916,4.42,24.89
917,4.40,24.90
918,4.38,24.91
919,4.37,24.92
920,4.35,24.93
921,4.33,24.94
922,4.32,24.95
923,4.30,24.96
924,4.28,24.97
925,4.27,24.98
926,4.25,24.99
927,4.23,25.00
928,4.22,25.01
929,4.20,25.02
930,4.18,25.03
931,4.17,25.04
932,4.15,25.05
933,4.13,25.06
934,4.12,25.07
935,4.10,25.08
936,4.08,25.09
937,4.07,25.10
938,4.05,25.11
939,4.03,25.12
940,4.02,25.13
941,4.00,25.14
942,3.99,25.15
943,3.98,25.16
944,3.97,25.17
945,3.96,25.18
946,3.94,25.19
947,3.93,25.20
948,3.92,25.21
949,3.91,25.22
950,3.90,25.23
951,3.89,25.24
952,3.88,25.25
953,3.87,25.26
954,3.86,25.27
955,3.84,25.28
956,3.83,25.29
957,3.82,25.30
958,3.81,25.31
959,3.80,25.32
960,3.79,25.33
961,3.78,25.34
962,3.77,25.35
963,3.76,25.36
964,3.74,25.37
965,3.73,25.38
966,3.72,25.39
967,3.71,25.40
968,3.70,25.41
969,3.69,25.42
970,3.68,25.43
971,3.67,25.44
972,3.66,25.45
973,3.64,25.46
974,3.63,25.47
975,3.62,25.48
976,3.61,25.49
977,3.60,25.50
978,3.59,25.51
979,3.58,25.52
980,3.57,25.53
981,3.56,25.54
982,3.54,25.55
983,3.53,25.56
984,3.52,25.57
985,3.51,25.58
986,3.50,25.59
987,3.49,25.60
988,3.48,25.61
989,3.47,25.62
990,3.46,25.63
991,3.44,25.64
992,3.43,25.65
993,3.42,25.66
994,3.41,25.67
995,3.40,25.68
996,3.39,25.69
997,3.38,25.70
998,3.37,25.71
999,3.36,25.72
1000,3.34,25.73
1001,3.33,25.74
1002,3.32,25.75
1003,3.31,25.76
1004,3.30,25.77
1005,3.29,25.78
1006,3.28,25.79
1007,3.27,25.80
1008,3.26,25.81
1009,3.24,25.82
1010,3.23,25.83
1011,3.22,25.84
1012,3.21,25.85
1013,3.20,25.86
1014,3.19,25.87
1015,3.18,25.88
1016,3.17,25.89
1017,3.16,25.90
1018,3.14,25.91
1019,3.13,25.92
1020,3.12,25.93
1021,3.11,25.94
1022,3.10,25.95
1023,3.09,25.96
1024,3.08,25.97
1025,3.07,25.98
1026,3.06,25.99
1027,3.04,26.00
1028,3.03,26.01
1029,3.02,26.02
1030,3.01,26.03
1031,3.00,26.04
1032,2.99,26.05
1033,2.98,26.06
1034,2.97,26.07
1035,2.97,26.08
1036,2.96,26.09
1037,2.95,26.10
1038,2.94,26.11
1039,2.93,26.12
1040,2.92,26.13
1041,2.92,26.14
1042,2.91,26.15
1043,2.90,26.16
1044,2.89,26.17
1045,2.88,26.18
1046,2.87,26.19
1047,2.87,26.20
1048,2.86,26.21
1049,2.85,26.22
1050,2.84,26.23
1051,2.83,26.24
1052,2.82,26.25
1053,2.82,26.26
1054,2.81,26.27
1055,2.80,26.28
1056,2.79,26.29
1057,2.78,26.30
1058,2.77,26.31
1059,2.77,26.32
1060,2.76,26.33
1061,2.75,26.34
1062,2.74,26.35
1063,2.73,26.36
1064,2.72,26.37
1065,2.72,26.38
1066,2.71,26.39
1067,2.70,26.40
1068,2.69,26.41
1069,2.68,26.42
1070,2.67,26.43
1071,2.67,26.44
1072,2.66,26.45
1073,2.65,26.46
1074,2.64,26.47
1075,2.63,26.48
1076,2.62,26.49
1077,2.62,26.50
1078,2.61,26.51
1079,2.60,26.52
1080,2.59,26.53
1081,2.58,26.54
1082,2.57,26.55
1083,2.57,26.56
1084,2.56,26.57
1085,2.55,26.58
1086,2.54,26.59
1087,2.53,26.60
1088,2.52,26.61
1089,2.52,26.62
1090,2.51,26.63
1091,2.50,26.64
1092,2.49,26.65
1093,2.48,26.66
1094,2.47,26.67
1095,2.47,26.68
1096,2.46,26.69
1097,2.45,26.70
1098,2.44,26.71
1099,2.43,26.72
1100,2.42,26.73
1101,2.42,26.74
1102,2.41,26.75
1103,2.40,26.76
1104,2.39,26.77
1105,2.38,26.78
1106,2.37,26.79
1107,2.37,26.80
1108,2.36,26.81
1109,2.35,26.82
1110,2.34,26.83
1111,2.33,26.84
1112,2.32,26.85
1113,2.32,26.86
1114,2.31,26.87
1115,2.30,26.88
1116,2.29,26.89
1117,2.28,26.90
1118,2.27,26.91
1119,2.27,26.92
1120,2.26,26.93
1121,2.25,26.94
1122,2.24,26.95
1123,2.23,26.96
1124,2.22,26.97
1125,2.22,26.98
1126,2.21,26.99
1127,2.20,27.00
1128,2.19,27.01
1129,2.18,27.02
1130,2.17,27.03
1131,2.17,27.04
1132,2.16,27.05
1133,2.15,27.06
1134,2.14,27.07
1135,2.13,27.08
1136,2.12,27.09
1137,2.12,27.10
1138,2.11,27.11
1139,2.10,27.12
1140,2.09,27.13
1141,2.08,27.14
1142,2.07,27.15
1143,2.07,27.16
1144,2.06,27.17
1145,2.05,27.18
1146,2.04,27.19
1147,2.03,27.20
1148,2.02,27.21
1149,2.02,27.22
1150,2.01,27.23
1151,2.00,27.24
1152,1.99,27.25
1153,1.99,27.26
1154,1.98,27.27
1155,1.98,27.28
1156,1.97,27.29
1157,1.97,27.30
1158,1.96,27.31
1159,1.96,27.32
1160,1.95,27.33
1161,1.95,27.34
1162,1.94,27.35
1163,1.94,27.36
1164,1.93,27.37
1165,1.93,27.38
1166,1.92,27.39
1167,1.92,27.40
1168,1.91,27.41
1169,1.91,27.42
1170,1.90,27.43
1171,1.90,27.44
1172,1.89,27.45
1173,1.89,27.46
1174,1.88,27.47
1175,1.88,27.48
1176,1.87,27.49
1177,1.87,27.50
1178,1.86,27.51
1179,1.86,27.52
1180,1.85,27.53
1181,1.85,27.54
1182,1.84,27.55
1183,1.84,27.56
1184,1.83,27.57
1185,1.83,27.58
1186,1.82,27.59
1187,1.82,27.60
1188,1.81,27.61
1189,1.81,27.62
1190,1.80,27.63
1191,1.80,27.64
1192,1.79,27.65
1193,1.79,27.66
1194,1.78,27.67
1195,1.78,27.68
1196,1.77,27.69
1197,1.77,27.70
1198,1.76,27.71
1199,1.76,27.72
1200,1.75,27.73
1201,1.75,27.74
1202,1.74,27.75
1203,1.74,27.76
1204,1.73,27.77
1205,1.73,27.78
1206,1.72,27.79
1207,1.72,27.80
1208,1.71,27.81
1209,1.71,27.82
1210,1.70,27.83
1211,1.70,27.84
1212,1.69,27.85
1213,1.69,27.86
1214,1.68,27.87
1215,1.68,27.88
1216,1.67,27.89
1217,1.67,27.90
1218,1.66,27.91
1219,1.66,27.92
1220,1.65,27.93
1221,1.65,27.94
1222,1.64,27.95
1223,1.64,27.96
1224,1.63,27.97
1225,1.63,27.98
1226,1.62,27.99
1227,1.62,28.00
1228,1.61,28.01
1229,1.61,28.02
1230,1.60,28.03
1231,1.60,28.04
1232,1.59,28.05
1233,1.59,28.06
1234,1.58,28.07
1235,1.58,28.08
1236,1.57,28.09
1237,1.57,28.10
1238,1.56,28.11
1239,1.56,28.12
1240,1.55,28.13
1241,1.55,28.14
1242,1.54,28.15
1243,1.54,28.16
1244,1.53,28.17
1245,1.53,28.18
1246,1.52,28.19
1247,1.52,28.20
1248,1.51,28.21
1249,1.51,28.22
1250,1.50,28.23
1251,1.50,28.24
1252,1.49,28.25
1253,1.49,28.26
1254,1.48,28.27
1255,1.48,28.28
1256,1.47,28.29
1257,1.47,28.30
1258,1.46,28.31
1259,1.46,28.32
1260,1.45,28.33
1261,1.45,28.34
1262,1.44,28.35
1263,1.44,28.36
1264,1.43,28.37
1265,1.43,28.38
1266,1.42,28.39
1267,1.42,28.40
1268,1.41,28.41
1269,1.41,28.42
1270,1.40,28.43
1271,1.40,28.44
1272,1.39,28.45
1273,1.39,28.46
1274,1.38,28.47
1275,1.38,28.48
1276,1.37,28.49
1277,1.37,28.50
1278,1.36,28.51
1279,1.36,28.52
1280,1.35,28.53
1281,1.35,28.54
1282,1.34,28.55
1283,1.34,28.56
1284,1.33,28.57
1285,1.33,28.58
1286,1.32,28.59
1287,1.32,28.60
1288,1.31,28.61
1289,1.31,28.62
1290,1.30,28.63
1291,1.30,28.64
1292,1.29,28.65
1293,1.29,28.66
1294,1.28,28.67
1295,1.28,28.68
1296,1.27,28.69
1297,1.27,28.70
1298,1.26,28.71
1299,1.26,28.72
1300,1.25,28.73
1301,1.25,28.74
1302,1.24,28.75
1303,1.24,28.76
1304,1.23,28.77
1305,1.23,28.78
1306,1.22,28.79
1307,1.22,28.80
1308,1.21,28.81
1309,1.21,28.82
1310,1.20,28.83
1311,1.20,28.84
1312,1.19,28.85
1313,1.19,28.86
1314,1.18,28.87
1315,1.18,28.88
1316,1.17,28.89
1317,1.17,28.90
1318,1.16,28.91
1319,1.16,28.92
1320,1.15,28.93
1321,1.15,28.94
1322,1.14,28.95
1323,1.14,28.96
1324,1.13,28.97
1325,1.13,28.98
1326,1.12,28.99
1327,1.12,29.00
1328,1.11,29.01
1329,1.11,29.02
1330,1.10,29.03
1331,1.10,29.04
1332,1.09,29.05
1333,1.09,29.06
1334,1.08,29.07
1335,1.08,29.08
1336,1.07,29.09
1337,1.07,29.10
1338,1.06,29.11
1339,1.06,29.12
1340,1.05,29.13
1341,1.05,29.14
1342,1.04,29.15
1343,1.04,29.16
1344,1.03,29.17
1345,1.03,29.18
1346,1.02,29.19
1347,1.02,29.20
1348,1.01,29.21
1349,1.01,29.22
1350,1.00,29.23
1351,1.00,29.24
