sequence_number,score,value
92,98.18,04:15.91
93,98.16,04:15.92
94,98.14,04:15.93
95,98.12,04:15.94
96,98.10,04:15.95
97,98.08,04:15.96
98,98.06,04:15.97
99,98.04,04:15.98
100,98.02,04:15.99
101,98.00,04:16.00
102,97.98,04:16.01
103,97.96,04:16.02
104,97.94,04:16.03
105,97.92,04:16.04
106,97.90,04:16.05
107,97.88,04:16.06
108,97.86,04:16.07
109,97.84,04:16.08
110,97.82,04:16.09
111,97.80,04:16.10
112,97.78,04:16.11
113,97.76,04:16.12
114,97.74,04:16.13
115,97.72,04:16.14
116,97.70,04:16.15
117,97.68,04:16.16
118,97.66,04:16.17
119,97.64,04:16.18
120,97.62,04:16.19
121,97.60,04:16.20
122,97.58,04:16.21
123,97.56,04:16.22
124,97.54,04:16.23
125,97.52,04:16.24
126,97.50,04:16.25
127,97.48,04:16.26
128,97.46,04:16.27
129,97.44,04:16.28
130,97.42,04:16.29
131,97.40,04:16.30
132,97.38,04:16.31
133,97.36,04:16.32
134,97.34,04:16.33
135,97.32,04:16.34
136,97.30,04:16.35
137,97.28,04:16.36
138,97.26,04:16.37
139,97.24,04:16.38
140,97.22,04:16.39
141,97.20,04:16.40
142,97.18,04:16.41
143,97.16,04:16.42
144,97.14,04:16.43
145,97.12,04:16.44
146,97.10,04:16.45
147,97.08,04:16.46
148,97.06,04:16.47
149,97.04,04:16.48
150,97.02,04:16.49
151,97.00,04:16.50
152,96.98,04:16.51
153,96.96,04:16.52
154,96.94,04:16.53
155,96.92,04:16.54
156,96.90,04:16.55
157,96.88,04:16.56
158,96.86,04:16.57
159,96.84,04:16.58
160,96.82,04:16.59
161,96.80,04:16.60
162,96.78,04:16.61
163,96.76,04:16.62
164,96.74,04:16.63
165,96.72,04:16.64
166,96.70,04:16.65
167,96.68,04:16.66
168,96.66,04:16.67
169,96.64,04:16.68
170,96.62,04:16.69
171,96.60,04:16.70
172,96.58,04:16.71
173,96.56,04:16.72
174,96.54,04:16.73
175,96.52,04:16.74
176,96.50,04:16.75
177,96.48,04:16.76
178,96.46,04:16.77
179,96.44,04:16.78
180,96.42,04:16.79
181,96.40,04:16.80
182,96.38,04:16.81
183,96.36,04:16.82
184,96.34,04:16.83
185,96.32,04:16.84
186,96.30,04:16.85
187,96.28,04:16.86
188,96.26,04:16.87
189,96.24,04:16.88
190,96.22,04:16.89
191,96.20,04:16.90
192,96.18,04:16.91
193,96.16,04:16.92
194,96.14,04:16.93
195,96.12,04:16.94
196,96.10,04:16.95
197,96.08,04:16.96
198,96.06,04:16.97
199,96.04,04:16.98
200,96.02,04:16.99
201,96.00,04:17.00
202,95.98,04:17.01
203,95.96,04:17.02
204,95.94,04:17.03
205,95.92,04:17.04
206,95.90,04:17.05
207,95.88,04:17.06
208,95.86,04:17.07
209,95.84,04:17.08
210,95.82,04:17.09
211,95.80,04:17.10
212,95.78,04:17.11
213,95.76,04:17.12
214,95.74,04:17.13
215,95.72,04:17.14
216,95.70,04:17.15
217,95.68,04:17.16
218,95.66,04:17.17
219,95.64,04:17.18
220,95.62,04:17.19
221,95.60,04:17.20
222,95.58,04:17.21
223,95.56,04:17.22
224,95.54,04:17.23
225,95.52,04:17.24
226,95.50,04:17.25
227,95.48,04:17.26
228,95.46,04:17.27
229,95.44,04:17.28
230,95.42,04:17.29
231,95.40,04:17.30
232,95.38,04:17.31
233,95.36,04:17.32
234,95.34,04:17.33
235,95.32,04:17.34
236,95.30,04:17.35
237,95.28,04:17.36
238,95.26,04:17.37
239,95.24,04:17.38
240,95.22,04:17.39
241,95.20,04:17.40
242,95.18,04:17.41
243,95.16,04:17.42
244,95.14,04:17.43
245,95.12,04:17.44
246,95.10,04:17.45
247,95.08,04:17.46
248,95.06,04:17.47
249,95.04,04:17.48
250,95.02,04:17.49
251,95.00,04:17.50
252,94.98,04:17.51
253,94.96,04:17.52
254,94.94,04:17.53
255,94.92,04:17.54
256,94.90,04:17.55
257,94.88,04:17.56
258,94.86,04:17.57
259,94.84,04:17.58
260,94.82,04:17.59
261,94.80,04:17.60
262,94.78,04:17.61
263,94.76,04:17.62
264,94.74,04:17.63
265,94.72,04:17.64
266,94.70,04:17.65
267,94.68,04:17.66
268,94.66,04:17.67
269,94.64,04:17.68
270,94.62,04:17.69
271,94.60,04:17.70
272,94.58,04:17.71
273,94.56,04:17.72
274,94.54,04:17.73
275,94.52,04:17.74
276,94.50,04:17.75
277,94.48,04:17.76
278,94.46,04:17.77
279,94.44,04:17.78
280,94.42,04:17.79
281,94.40,04:17.80
282,94.38,04:17.81
283,94.36,04:17.82
284,94.34,04:17.83
285,94.32,04:17.84
286,94.30,04:17.85
287,94.28,04:17.86
288,94.26,04:17.87
289,94.24,04:17.88
290,94.22,04:17.89
291,94.20,04:17.90
292,94.18,04:17.91
293,94.16,04:17.92
294,94.14,04:17.93
295,94.12,04:17.94
296,94.10,04:17.95
297,94.08,04:17.96
298,94.06,04:17.97
299,94.04,04:17.98
300,94.02,04:17.99
301,94.00,04:18.00
302,93.98,04:18.01
303,93.96,04:18.02
304,93.94,04:18.03
305,93.92,04:18.04
306,93.90,04:18.05
307,93.88,04:18.06
308,93.86,04:18.07
309,93.84,04:18.08
310,93.82,04:18.09
311,93.80,04:18.10
312,93.78,04:18.11
313,93.76,04:18.12
314,93.74,04:18.13
315,93.72,04:18.14
316,93.70,04:18.15
317,93.68,04:18.16
318,93.66,04:18.17
319,93.64,04:18.18
320,93.62,04:18.19
321,93.60,04:18.20
322,93.58,04:18.21
323,93.56,04:18.22
324,93.54,04:18.23
325,93.52,04:18.24
326,93.50,04:18.25
327,93.48,04:18.26
328,93.46,04:18.27
329,93.44,04:18.28
330,93.42,04:18.29
331,93.40,04:18.30
332,93.38,04:18.31
333,93.36,04:18.32
334,93.34,04:18.33
335,93.32,04:18.34
336,93.30,04:18.35
337,93.28,04:18.36
338,93.26,04:18.37
339,93.24,04:18.38
340,93.22,04:18.39
341,93.20,04:18.40
342,93.18,04:18.41
343,93.16,04:18.42
344,93.14,04:18.43
345,93.12,04:18.44
346,93.10,04:18.45
347,93.08,04:18.46
348,93.06,04:18.47
349,93.04,04:18.48
350,93.02,04:18.49
351,93.00,04:18.50
352,92.98,04:18.51
353,92.96,04:18.52
354,92.94,04:18.53
355,92.92,04:18.54
356,92.90,04:18.55
357,92.88,04:18.56
358,92.86,04:18.57
359,92.84,04:18.58
360,92.82,04:18.59
361,92.80,04:18.60
362,92.78,04:18.61
363,92.76,04:18.62
364,92.74,04:18.63
365,92.72,04:18.64
366,92.70,04:18.65
367,92.68,04:18.66
368,92.66,04:18.67
369,92.64,04:18.68
370,92.62,04:18.69
371,92.60,04:18.70
372,92.58,04:18.71
373,92.56,04:18.72
374,92.54,04:18.73
375,92.52,04:18.74
376,92.50,04:18.75
377,92.48,04:18.76
378,92.46,04:18.77
379,92.44,04:18.78
380,92.42,04:18.79
381,92.40,04:18.80
382,92.38,04:18.81
383,92.36,04:18.82
384,92.34,04:18.83
385,92.32,04:18.84
386,92.30,04:18.85
387,92.28,04:18.86
388,92.26,04:18.87
389,92.24,04:18.88
390,92.22,04:18.89
391,92.20,04:18.90
392,92.18,04:18.91
393,92.16,04:18.92
394,92.14,04:18.93
395,92.12,04:18.94
396,92.10,04:18.95
397,92.08,04:18.96
398,92.06,04:18.97
399,92.04,04:18.98
400,92.02,04:18.99
401,92.00,04:19.00
402,91.98,04:19.01
403,91.96,04:19.02
404,91.94,04:19.03
405,91.92,04:19.04
406,91.90,04:19.05
407,91.88,04:19.06
408,91.86,04:19.07
409,91.84,04:19.08
410,91.82,04:19.09
411,91.80,04:19.10
412,91.78,04:19.11
413,91.76,04:19.12
414,91.74,04:19.13
415,91.72,04:19.14
416,91.70,04:19.15
417,91.68,04:19.16
418,91.66,04:19.17
419,91.64,04:19.18
420,91.62,04:19.19
421,91.60,04:19.20
422,91.58,04:19.21
423,91.56,04:19.22
424,91.54,04:19.23
425,91.52,04:19.24
426,91.50,04:19.25
427,91.48,04:19.26
428,91.46,04:19.27
429,91.44,04:19.28
430,91.42,04:19.29
431,91.40,04:19.30
432,91.38,04:19.31
433,91.36,04:19.32
434,91.34,04:19.33
435,91.32,04:19.34
436,91.30,04:19.35
437,91.28,04:19.36
438,91.26,04:19.37
439,91.24,04:19.38
440,91.22,04:19.39
441,91.20,04:19.40
442,91.18,04:19.41
443,91.16,04:19.42
444,91.14,04:19.43
445,91.12,04:19.44
446,91.10,04:19.45
447,91.08,04:19.46
448,91.06,04:19.47
449,91.04,04:19.48
450,91.02,04:19.49
451,91.00,04:19.50
452,90.98,04:19.51
453,90.96,04:19.52
454,90.94,04:19.53
455,90.92,04:19.54
456,90.90,04:19.55
457,90.88,04:19.56
458,90.86,04:19.57
459,90.84,04:19.58
460,90.82,04:19.59
461,90.80,04:19.60
462,90.78,04:19.61
463,90.76,04:19.62
464,90.74,04:19.63
465,90.72,04:19.64
466,90.70,04:19.65
467,90.68,04:19.66
468,90.66,04:19.67
469,90.64,04:19.68
470,90.62,04:19.69
471,90.60,04:19.70
472,90.58,04:19.71
473,90.56,04:19.72
474,90.54,04:19.73
475,90.52,04:19.74
476,90.50,04:19.75
477,90.48,04:19.76
478,90.46,04:19.77
479,90.44,04:19.78
480,90.42,04:19.79
481,90.40,04:19.80
482,90.38,04:19.81
483,90.36,04:19.82
484,90.34,04:19.83
485,90.32,04:19.84
486,90.30,04:19.85
487,90.28,04:19.86
488,90.26,04:19.87
489,90.24,04:19.88
490,90.22,04:19.89
491,90.20,04:19.90
492,90.18,04:19.91
493,90.16,04:19.92
494,90.14,04:19.93
495,90.12,04:19.94
496,90.10,04:19.95
497,90.08,04:19.96
498,90.06,04:19.97
499,90.04,04:19.98
500,90.02,04:19.99
501,90.00,04:20.00
502,89.98,04:20.01
503,89.97,04:20.02
504,89.95,04:20.03
505,89.93,04:20.04
506,89.92,04:20.05
507,89.90,04:20.06
508,89.88,04:20.07
509,89.87,04:20.08
510,89.85,04:20.09
511,89.83,04:20.10
512,89.82,04:20.11
513,89.80,04:20.12
514,89.78,04:20.13
515,89.77,04:20.14
516,89.75,04:20.15
517,89.73,04:20.16
518,89.72,04:20.17
519,89.70,04:20.18
520,89.68,04:20.19
521,89.67,04:20.20
522,89.65,04:20.21
523,89.63,04:20.22
524,89.62,04:20.23
525,89.60,04:20.24
526,89.58,04:20.25
527,89.57,04:20.26
528,89.55,04:20.27
529,89.53,04:20.28
530,89.52,04:20.29
531,89.50,04:20.30
532,89.48,04:20.31
533,89.47,04:20.32
534,89.45,04:20.33
535,89.43,04:20.34
536,89.42,04:20.35
537,89.40,04:20.36
538,89.38,04:20.37
539,89.37,04:20.38
540,89.35,04:20.39
541,89.33,04:20.40
542,89.32,04:20.41
543,89.30,04:20.42
544,89.28,04:20.43
545,89.27,04:20.44
546,89.25,04:20.45
547,89.23,04:20.46
548,89.22,04:20.47
549,89.20,04:20.48
550,89.18,04:20.49
551,89.17,04:20.50
552,89.15,04:20.51
553,89.13,04:20.52
554,89.12,04:20.53
555,89.10,04:20.54
556,89.08,04:20.55
557,89.07,04:20.56
558,89.05,04:20.57
559,89.03,04:20.58
560,89.02,04:20.59
561,89.00,04:20.60
562,88.98,04:20.61
563,88.97,04:20.62
564,88.95,04:20.63
565,88.93,04:20.64
566,88.92,04:20.65
567,88.90,04:20.66
568,88.88,04:20.67
569,88.87,04:20.68
570,88.85,04:20.69
571,88.83,04:20.70
572,88.82,04:20.71
573,88.80,04:20.72
574,88.78,04:20.73
575,88.77,04:20.74
576,88.75,04:20.75
577,88.73,04:20.76
578,88.72,04:20.77
579,88.70,04:20.78
580,88.68,04:20.79
581,88.67,04:20.80
582,88.65,04:20.81
583,88.63,04:20.82
584,88.62,04:20.83
585,88.60,04:20.84
586,88.58,04:20.85
587,88.57,04:20.86
588,88.55,04:20.87
589,88.53,04:20.88
590,88.52,04:20.89
591,88.50,04:20.90
592,88.48,04:20.91
593,88.47,04:20.92
594,88.45,04:20.93
595,88.43,04:20.94
596,88.42,04:20.95
597,88.40,04:20.96
598,88.38,04:20.97
599,88.37,04:20.98
600,88.35,04:20.99
601,88.33,04:21.00
602,88.32,04:21.01
603,88.30,04:21.02
604,88.28,04:21.03
605,88.27,04:21.04
606,88.25,04:21.05
607,88.23,04:21.06
608,88.22,04:21.07
609,88.20,04:21.08
610,88.18,04:21.09
611,88.17,04:21.10
612,88.15,04:21.11
613,88.13,04:21.12
614,88.12,04:21.13
615,88.10,04:21.14
616,88.08,04:21.15
617,88.07,04:21.16
618,88.05,04:21.17
619,88.03,04:21.18
620,88.02,04:21.19
621,88.00,04:21.20
622,87.98,04:21.21
623,87.97,04:21.22
624,87.95,04:21.23
625,87.93,04:21.24
626,87.92,04:21.25
627,87.90,04:21.26
628,87.88,04:21.27
629,87.87,04:21.28
630,87.85,04:21.29
631,87.83,04:21.30
632,87.82,04:21.31
633,87.80,04:21.32
634,87.78,04:21.33
635,87.77,04:21.34
636,87.75,04:21.35
637,87.73,04:21.36
638,87.72,04:21.37
639,87.70,04:21.38
640,87.68,04:21.39
641,87.67,04:21.40
642,87.65,04:21.41
643,87.63,04:21.42
644,87.62,04:21.43
645,87.60,04:21.44
646,87.58,04:21.45
647,87.57,04:21.46
648,87.55,04:21.47
649,87.53,04:21.48
650,87.52,04:21.49
651,87.50,04:21.50
652,87.48,04:21.51
653,87.47,04:21.52
654,87.45,04:21.53
655,87.43,04:21.54
656,87.42,04:21.55
657,87.40,04:21.56
658,87.38,04:21.57
659,87.37,04:21.58
660,87.35,04:21.59
661,87.33,04:21.60
662,87.32,04:21.61
663,87.30,04:21.62
664,87.28,04:21.63
665,87.27,04:21.64
666,87.25,04:21.65
667,87.23,04:21.66
668,87.22,04:21.67
669,87.20,04:21.68
670,87.18,04:21.69
671,87.17,04:21.70
672,87.15,04:21.71
673,87.13,04:21.72
674,87.12,04:21.73
675,87.10,04:21.74
676,87.08,04:21.75
677,87.07,04:21.76
678,87.05,04:21.77
679,87.03,04:21.78
680,87.02,04:21.79
681,87.00,04:21.80
682,86.98,04:21.81
683,86.97,04:21.82
684,86.95,04:21.83
685,86.93,04:21.84
686,86.92,04:21.85
687,86.90,04:21.86
688,86.88,04:21.87
689,86.87,04:21.88
690,86.85,04:21.89
691,86.83,04:21.90
692,86.82,04:21.91
693,86.80,04:21.92
694,86.78,04:21.93
695,86.77,04:21.94
696,86.75,04:21.95
697,86.73,04:21.96
698,86.72,04:21.97
699,86.70,04:21.98
700,86.68,04:21.99
701,86.67,04:22.00
702,86.65,04:22.01
703,86.63,04:22.02
704,86.62,04:22.03
705,86.60,04:22.04
706,86.58,04:22.05
707,86.57,04:22.06
708,86.55,04:22.07
709,86.53,04:22.08
710,86.52,04:22.09
711,86.50,04:22.10
712,86.48,04:22.11
713,86.47,04:22.12
714,86.45,04:22.13
715,86.43,04:22.14
716,86.42,04:22.15
717,86.40,04:22.16
718,86.38,04:22.17
719,86.37,04:22.18
720,86.35,04:22.19
721,86.33,04:22.20
722,86.32,04:22.21
723,86.30,04:22.22
724,86.28,04:22.23
725,86.27,04:22.24
726,86.25,04:22.25
727,86.23,04:22.26
728,86.22,04:22.27
729,86.20,04:22.28
730,86.18,04:22.29
731,86.17,04:22.30
732,86.15,04:22.31
733,86.13,04:22.32
734,86.12,04:22.33
735,86.10,04:22.34
736,86.08,04:22.35
737,86.07,04:22.36
738,86.05,04:22.37
739,86.03,04:22.38
740,86.02,04:22.39
741,86.00,04:22.40
742,85.98,04:22.41
743,85.97,04:22.42
744,85.95,04:22.43
745,85.93,04:22.44
746,85.92,04:22.45
747,85.90,04:22.46
748,85.88,04:22.47
749,85.87,04:22.48
750,85.85,04:22.49
751,85.83,04:22.50
752,85.82,04:22.51
753,85.80,04:22.52
754,85.78,04:22.53
755,85.77,04:22.54
756,85.75,04:22.55
757,85.73,04:22.56
758,85.72,04:22.57
759,85.70,04:22.58
760,85.68,04:22.59
761,85.67,04:22.60
762,85.65,04:22.61
763,85.63,04:22.62
764,85.62,04:22.63
765,85.60,04:22.64
766,85.58,04:22.65
767,85.57,04:22.66
768,85.55,04:22.67
769,85.53,04:22.68
770,85.52,04:22.69
771,85.50,04:22.70
772,85.48,04:22.71
773,85.47,04:22.72
774,85.45,04:22.73
775,85.43,04:22.74
776,85.42,04:22.75
777,85.40,04:22.76
778,85.38,04:22.77
779,85.37,04:22.78
780,85.35,04:22.79
781,85.33,04:22.80
782,85.32,04:22.81
783,85.30,04:22.82
784,85.28,04:22.83
785,85.27,04:22.84
786,85.25,04:22.85
787,85.23,04:22.86
788,85.22,04:22.87
789,85.20,04:22.88
790,85.18,04:22.89
791,85.17,04:22.90
792,85.15,04:22.91
793,85.13,04:22.92
794,85.12,04:22.93
795,85.10,04:22.94
796,85.08,04:22.95
797,85.07,04:22.96
798,85.05,04:22.97
799,85.03,04:22.98
800,85.02,04:22.99
801,85.00,04:23.00
802,84.98,04:23.01
803,84.97,04:23.02
804,84.95,04:23.03
805,84.93,04:23.04
806,84.92,04:23.05
807,84.90,04:23.06
808,84.88,04:23.07
809,84.87,04:23.08
810,84.85,04:23.09
811,84.83,04:23.10
812,84.82,04:23.11
813,84.80,04:23.12
814,84.78,04:23.13
815,84.77,04:23.14
816,84.75,04:23.15
817,84.73,04:23.16
818,84.72,04:23.17
819,84.70,04:23.18
820,84.68,04:23.19
821,84.67,04:23.20
822,84.65,04:23.21
823,84.63,04:23.22
824,84.62,04:23.23
825,84.60,04:23.24
826,84.58,04:23.25
827,84.57,04:23.26
828,84.55,04:23.27
829,84.53,04:23.28
830,84.52,04:23.29
831,84.50,04:23.30
832,84.48,04:23.31
833,84.47,04:23.32
834,84.45,04:23.33
835,84.43,04:23.34
836,84.42,04:23.35
837,84.40,04:23.36
838,84.38,04:23.37
839,84.37,04:23.38
840,84.35,04:23.39
841,84.33,04:23.40
842,84.32,04:23.41
843,84.30,04:23.42
844,84.28,04:23.43
845,84.27,04:23.44
846,84.25,04:23.45
847,84.23,04:23.46
848,84.22,04:23.47
849,84.20,04:23.48
850,84.18,04:23.49
851,84.17,04:23.50
852,84.15,04:23.51
853,84.13,04:23.52
854,84.12,04:23.53
855,84.10,04:23.54
856,84.08,04:23.55
857,84.07,04:23.56
858,84.05,04:23.57
859,84.03,04:23.58
860,84.02,04:23.59
861,84.00,04:23.60
862,83.98,04:23.61
863,83.97,04:23.62
864,83.95,04:23.63
865,83.93,04:23.64
866,83.92,04:23.65
867,83.90,04:23.66
868,83.88,04:23.67
869,83.87,04:23.68
870,83.85,04:23.69
871,83.83,04:23.70
872,83.82,04:23.71
873,83.80,04:23.72
874,83.78,04:23.73
875,83.77,04:23.74
876,83.75,04:23.75
877,83.73,04:23.76
878,83.72,04:23.77
879,83.70,04:23.78
880,83.68,04:23.79
881,83.67,04:23.80
882,83.65,04:23.81
883,83.63,04:23.82
884,83.62,04:23.83
885,83.60,04:23.84
886,83.58,04:23.85
887,83.57,04:23.86
888,83.55,04:23.87
889,83.53,04:23.88
890,83.52,04:23.89
891,83.50,04:23.90
892,83.48,04:23.91
893,83.47,04:23.92
894,83.45,04:23.93
895,83.43,04:23.94
896,83.42,04:23.95
897,83.40,04:23.96
898,83.38,04:23.97
899,83.37,04:23.98
900,83.35,04:23.99
901,83.33,04:24.00
902,83.32,04:24.01
903,83.30,04:24.02
904,83.28,04:24.03
905,83.27,04:24.04
906,83.25,04:24.05
907,83.23,04:24.06
908,83.22,04:24.07
909,83.20,04:24.08
910,83.18,04:24.09
911,83.17,04:24.10
912,83.15,04:24.11
913,83.13,04:24.12
914,83.12,04:24.13
915,83.10,04:24.14
916,83.08,04:24.15
917,83.07,04:24.16
918,83.05,04:24.17
919,83.03,04:24.18
920,83.02,04:24.19
921,83.00,04:24.20
922,82.98,04:24.21
923,82.97,04:24.22
924,82.95,04:24.23
925,82.93,04:24.24
926,82.92,04:24.25
927,82.90,04:24.26
928,82.88,04:24.27
929,82.87,04:24.28
930,82.85,04:24.29
931,82.83,04:24.30
932,82.82,04:24.31
933,82.80,04:24.32
934,82.78,04:24.33
935,82.77,04:24.34
936,82.75,04:24.35
937,82.73,04:24.36
938,82.72,04:24.37
939,82.70,04:24.38
940,82.68,04:24.39
941,82.67,04:24.40
942,82.65,04:24.41
943,82.63,04:24.42
944,82.62,04:24.43
945,82.60,04:24.44
946,82.58,04:24.45
947,82.57,04:24.46
948,82.55,04:24.47
949,82.53,04:24.48
950,82.52,04:24.49
951,82.50,04:24.50
952,82.48,04:24.51
953,82.47,04:24.52
954,82.45,04:24.53
955,82.43,04:24.54
956,82.42,04:24.55
957,82.40,04:24.56
958,82.38,04:24.57
959,82.37,04:24.58
960,82.35,04:24.59
961,82.33,04:24.60
962,82.32,04:24.61
963,82.30,04:24.62
964,82.28,04:24.63
965,82.27,04:24.64
966,82.25,04:24.65
967,82.23,04:24.66
968,82.22,04:24.67
969,82.20,04:24.68
970,82.18,04:24.69
971,82.17,04:24.70
972,82.15,04:24.71
973,82.13,04:24.72
974,82.12,04:24.73
975,82.10,04:24.74
976,82.08,04:24.75
977,82.07,04:24.76
978,82.05,04:24.77
979,82.03,04:24.78
980,82.02,04:24.79
981,82.00,04:24.80
982,81.98,04:24.81
983,81.97,04:24.82
984,81.95,04:24.83
985,81.93,04:24.84
986,81.92,04:24.85
987,81.90,04:24.86
988,81.88,04:24.87
989,81.87,04:24.88
990,81.85,04:24.89
991,81.83,04:24.90
992,81.82,04:24.91
993,81.80,04:24.92
994,81.78,04:24.93
995,81.77,04:24.94
996,81.75,04:24.95
997,81.73,04:24.96
998,81.72,04:24.97
999,81.70,04:24.98
1000,81.68,04:24.99
1001,81.67,04:25.00
1002,81.65,04:25.01
1003,81.63,04:25.02
1004,81.62,04:25.03
1005,81.60,04:25.04
1006,81.58,04:25.05
1007,81.57,04:25.06
1008,81.55,04:25.07
1009,81.53,04:25.08
1010,81.52,04:25.09
1011,81.50,04:25.10
1012,81.48,04:25.11
1013,81.47,04:25.12
1014,81.45,04:25.13
1015,81.43,04:25.14
1016,81.42,04:25.15
1017,81.40,04:25.16
1018,81.38,04:25.17
1019,81.37,04:25.18
1020,81.35,04:25.19
1021,81.33,04:25.20
1022,81.32,04:25.21
1023,81.30,04:25.22
1024,81.28,04:25.23
1025,81.27,04:25.24
1026,81.25,04:25.25
1027,81.23,04:25.26
1028,81.22,04:25.27
1029,81.20,04:25.28
1030,81.18,04:25.29
1031,81.17,04:25.30
1032,81.15,04:25.31
1033,81.13,04:25.32
1034,81.12,04:25.33
1035,81.10,04:25.34
1036,81.08,04:25.35
1037,81.07,04:25.36
1038,81.05,04:25.37
1039,81.03,04:25.38
1040,81.02,04:25.39
1041,81.00,04:25.40
1042,80.98,04:25.41
1043,80.97,04:25.42
1044,80.95,04:25.43
1045,80.93,04:25.44
1046,80.92,04:25.45
1047,80.90,04:25.46
1048,80.88,04:25.47
1049,80.87,04:25.48
1050,80.85,04:25.49
1051,80.83,04:25.50
1052,80.82,04:25.51
1053,80.80,04:25.52
1054,80.78,04:25.53
1055,80.77,04:25.54
1056,80.75,04:25.55
1057,80.73,04:25.56
1058,80.72,04:25.57
1059,80.70,04:25.58
1060,80.68,04:25.59
1061,80.67,04:25.60
1062,80.65,04:25.61
1063,80.63,04:25.62
1064,80.62,04:25.63
1065,80.60,04:25.64
1066,80.58,04:25.65
1067,80.57,04:25.66
1068,80.55,04:25.67
1069,80.53,04:25.68
1070,80.52,04:25.69
1071,80.50,04:25.70
1072,80.48,04:25.71
1073,80.47,04:25.72
1074,80.45,04:25.73
1075,80.43,04:25.74
1076,80.42,04:25.75
1077,80.40,04:25.76
1078,80.38,04:25.77
1079,80.37,04:25.78
1080,80.35,04:25.79
1081,80.33,04:25.80
1082,80.32,04:25.81
1083,80.30,04:25.82
1084,80.28,04:25.83
1085,80.27,04:25.84
1086,80.25,04:25.85
1087,80.23,04:25.86
1088,80.22,04:25.87
1089,80.20,04:25.88
1090,80.18,04:25.89
1091,80.17,04:25.90
1092,80.15,04:25.91
1093,80.13,04:25.92
1094,80.12,04:25.93
1095,80.10,04:25.94
1096,80.08,04:25.95
1097,80.07,04:25.96
1098,80.05,04:25.97
1099,80.03,04:25.98
1100,80.02,04:25.99
1101,80.00,04:26.00
1102,79.98,04:26.01
1103,79.97,04:26.02
1104,79.95,04:26.03
1105,79.93,04:26.04
1106,79.92,04:26.05
1107,79.90,04:26.06
1108,79.88,04:26.07
1109,79.87,04:26.08
1110,79.85,04:26.09
1111,79.83,04:26.10
1112,79.82,04:26.11
1113,79.80,04:26.12
1114,79.78,04:26.13
1115,79.77,04:26.14
1116,79.75,04:26.15
1117,79.73,04:26.16
1118,79.72,04:26.17
1119,79.70,04:26.18
1120,79.68,04:26.19
1121,79.67,04:26.20
1122,79.65,04:26.21
1123,79.63,04:26.22
1124,79.62,04:26.23
1125,79.60,04:26.24
1126,79.58,04:26.25
1127,79.57,04:26.26
1128,79.55,04:26.27
1129,79.53,04:26.28
1130,79.52,04:26.29
1131,79.50,04:26.30
1132,79.48,04:26.31
1133,79.47,04:26.32
1134,79.45,04:26.33
1135,79.43,04:26.34
1136,79.42,04:26.35
1137,79.40,04:26.36
1138,79.38,04:26.37
1139,79.37,04:26.38
1140,79.35,04:26.39
1141,79.33,04:26.40
1142,79.32,04:26.41
1143,79.30,04:26.42
1144,79.28,04:26.43
1145,79.27,04:26.44
1146,79.25,04:26.45
1147,79.23,04:26.46
1148,79.22,04:26.47
1149,79.20,04:26.48
1150,79.18,04:26.49
1151,79.17,04:26.50
1152,79.15,04:26.51
