sequence_number,score,value
366,60.00,12.25
367,59.92,12.26
368,59.84,12.27
369,59.76,12.28
370,59.68,12.29
371,59.60,12.30
372,59.52,12.31
373,59.44,12.32
374,59.36,12.33
375,59.28,12.34
376,59.20,12.35
377,59.12,12.36
378,59.04,12.37
379,58.96,12.38
380,58.88,12.39
381,58.80,12.40
382,58.72,12.41
383,58.64,12.42
384,58.56,12.43
385,58.48,12.44
386,58.40,12.45
387,58.32,12.46
388,58.24,12.47
389,58.16,12.48
390,58.08,12.49
391,58.00,12.50
392,57.92,12.51
393,57.84,12.52
394,57.76,12.53
395,57.68,12.54
396,57.60,12.55
397,57.52,12.56
398,57.44,12.57
399,57.36,12.58
400,57.28,12.59
401,57.20,12.60
402,57.12,12.61
403,57.04,12.62
404,56.96,12.63
405,56.88,12.64
406,56.80,12.65
407,56.72,12.66
408,56.64,12.67
409,56.56,12.68
410,56.48,12.69
411,56.40,12.70
412,56.32,12.71
413,56.24,12.72
414,56.16,12.73
415,56.08,12.74
416,56.00,12.75
417,55.92,12.76
418,55.84,12.77
419,55.76,12.78
420,55.68,12.79
421,55.60,12.80
422,55.52,12.81
423,55.44,12.82
424,55.36,12.83
425,55.28,12.84
426,55.20,12.85
427,55.12,12.86
428,55.04,12.87
429,54.96,12.88
430,54.88,12.89
431,54.80,12.90
432,54.72,12.91
433,54.64,12.92
434,54.56,12.93
435,54.48,12.94
436,54.40,12.95
437,54.32,12.96
438,54.24,12.97
439,54.16,12.98
440,54.08,12.99
441,54.00,13.00
442,53.92,13.01
443,53.84,13.02
444,53.76,13.03
445,53.68,13.04
446,53.60,13.05
447,53.52,13.06
448,53.44,13.07
449,53.36,13.08
450,53.28,13.09
451,53.20,13.10
452,53.12,13.11
453,53.04,13.12
454,52.96,13.13
455,52.88,13.14
456,52.80,13.15
457,52.72,13.16
458,52.64,13.17
459,52.56,13.18
460,52.48,13.19
461,52.40,13.20
462,52.32,13.21
463,52.24,13.22
464,52.16,13.23
465,52.08,13.24
466,52.00,13.25
467,51.92,13.26
468,51.84,13.27
469,51.76,13.28
470,51.68,13.29
471,51.60,13.30
472,51.52,13.31
473,51.44,13.32
474,51.36,13.33
475,51.28,13.34
476,51.20,13.35
477,51.12,13.36
478,51.04,13.37
479,50.96,13.38
480,50.88,13.39
481,50.80,13.40
482,50.72,13.41
483,50.64,13.42
484,50.56,13.43
485,50.48,13.44
486,50.32,13.46
487,50.24,13.47
488,50.16,13.48
489,50.08,13.49
490,50.00,13.50
491,49.92,13.51
492,49.84,13.52
493,49.76,13.53
494,49.68,13.54
495,49.60,13.55
496,49.52,13.56
497,49.44,13.57
498,49.36,13.58
499,49.28,13.59
500,49.20,13.60
501,49.12,13.61
502,49.04,13.62
503,48.96,13.63
504,48.88,13.64
505,48.80,13.65
506,48.72,13.66
507,48.64,13.67
508,48.56,13.68
509,48.48,13.69
510,48.40,13.70
511,48.32,13.71
512,48.24,13.72
513,48.16,13.73
514,48.08,13.74
515,48.00,13.75
516,47.92,13.76
517,47.84,13.77
518,47.76,13.78
519,47.68,13.79
520,47.60,13.80
521,47.52,13.81
522,47.44,13.82
523,47.36,13.83
524,47.28,13.84
525,47.20,13.85
526,47.12,13.86
527,47.04,13.87
528,46.96,13.88
529,46.88,13.89
530,46.80,13.90
531,46.72,13.91
532,46.64,13.92
533,46.56,13.93
534,46.48,13.94
535,46.40,13.95
536,46.32,13.96
537,46.24,13.97
538,46.16,13.98
539,46.08,13.99
540,46.00,14.00
541,45.92,14.01
542,45.84,14.02
543,45.76,14.03
544,45.68,14.04
545,45.60,14.05
546,45.52,14.06
547,45.44,14.07
548,45.36,14.08
549,45.28,14.09
550,45.20,14.10
551,45.12,14.11
552,45.04,14.12
553,44.96,14.13
554,44.88,14.14
555,44.80,14.15
556,44.72,14.16
557,44.64,14.17
558,44.56,14.18
559,44.48,14.19
560,44.40,14.20
561,44.32,14.21
562,44.24,14.22
563,44.16,14.23
564,44.08,14.24
565,44.00,14.25
566,43.92,14.26
567,43.84,14.27
568,43.76,14.28
569,43.68,14.29
570,43.60,14.30
571,43.52,14.31
572,43.44,14.32
573,43.36,14.33
574,43.28,14.34
575,43.20,14.35
576,43.12,14.36
577,43.04,14.37
578,42.96,14.38
579,42.88,14.39
580,42.80,14.40
581,42.72,14.41
582,42.64,14.42
583,42.56,14.43
584,42.48,14.44
585,42.40,14.45
586,42.32,14.46
587,42.24,14.47
588,42.16,14.48
589,42.08,14.49
590,42.00,14.50
591,41.92,14.51
592,41.84,14.52
593,41.76,14.53
594,41.68,14.54
595,41.60,14.55
596,41.52,14.56
597,41.44,14.57
598,41.36,14.58
599,41.28,14.59
600,41.20,14.60
601,41.12,14.61
602,41.04,14.62
603,40.96,14.63
604,40.88,14.64
605,40.80,14.65
606,40.72,14.66
607,40.64,14.67
608,40.56,14.68
609,40.48,14.69
610,40.40,14.70
611,40.32,14.71
612,40.24,14.72
613,40.16,14.73
614,40.00,14.75
615,39.92,14.76
616,39.84,14.77
617,39.76,14.78
618,39.68,14.79
619,39.60,14.80
620,39.52,14.81
621,39.44,14.82
622,39.36,14.83
623,39.28,14.84
624,39.20,14.85
625,39.12,14.86
626,39.04,14.87
627,38.96,14.88
628,38.88,14.89
629,38.80,14.90
630,38.72,14.91
631,38.64,14.92
632,38.56,14.93
633,38.48,14.94
634,38.40,14.95
635,38.32,14.96
636,38.24,14.97
637,38.16,14.98
638,38.08,14.99
639,38.00,15.00
640,37.92,15.01
641,37.84,15.02
642,37.76,15.03
643,37.68,15.04
644,37.60,15.05
645,37.52,15.06
646,37.44,15.07
647,37.36,15.08
648,37.28,15.09
649,37.20,15.10
650,37.12,15.11
651,37.04,15.12
652,36.96,15.13
653,36.88,15.14
654,36.80,15.15
655,36.72,15.16
656,36.64,15.17
657,36.56,15.18
658,36.48,15.19
659,36.40,15.20
660,36.32,15.21
661,36.24,15.22
662,36.16,15.23
663,36.08,15.24
664,36.00,15.25
665,35.92,15.26
666,35.84,15.27
667,35.76,15.28
668,35.68,15.29
669,35.60,15.30
670,35.52,15.31
671,35.44,15.32
672,35.36,15.33
673,35.28,15.34
674,35.20,15.35
675,35.12,15.36
676,35.04,15.37
677,34.96,15.38
678,34.88,15.39
679,34.80,15.40
680,34.72,15.41
681,34.64,15.42
682,34.56,15.43
683,34.48,15.44
684,34.40,15.45
685,34.32,15.46
686,34.24,15.47
687,34.16,15.48
688,34.08,15.49
689,34.00,15.50
690,33.92,15.51
691,33.84,15.52
692,33.76,15.53
693,33.68,15.54
694,33.60,15.55
695,33.52,15.56
696,33.44,15.57
697,33.36,15.58
698,33.28,15.59
699,33.20,15.60
700,33.12,15.61
701,33.04,15.62
702,32.96,15.63
703,32.88,15.64
704,32.80,15.65
705,32.72,15.66
706,32.64,15.67
707,32.56,15.68
708,32.48,15.69
709,32.40,15.70
710,32.32,15.71
711,32.24,15.72
712,32.16,15.73
713,32.08,15.74
714,32.00,15.75
715,31.92,15.76
716,31.84,15.77
717,31.76,15.78
718,31.68,15.79
719,31.60,15.80
720,31.52,15.81
721,31.44,15.82
722,31.36,15.83
723,31.28,15.84
724,31.20,15.85
725,31.12,15.86
726,31.04,15.87
727,30.96,15.88
728,30.88,15.89
729,30.80,15.90
730,30.72,15.91
731,30.64,15.92
732,30.56,15.93
733,30.48,15.94
734,30.40,15.95
735,30.32,15.96
736,30.24,15.97
737,30.16,15.98
738,30.08,15.99
739,30.00,16.00
740,29.92,16.01
741,29.84,16.02
742,29.68,16.04
743,29.60,16.05
744,29.52,16.06
745,29.44,16.07
746,29.36,16.08
747,29.28,16.09
748,29.20,16.10
749,29.12,16.11
750,29.04,16.12
751,28.96,16.13
752,28.88,16.14
753,28.80,16.15
754,28.72,16.16
755,28.64,16.17
756,28.56,16.18
757,28.48,16.19
758,28.40,16.20
759,28.32,16.21
760,28.24,16.22
761,28.16,16.23
762,28.08,16.24
763,28.00,16.25
764,27.92,16.26
765,27.84,16.27
766,27.76,16.28
767,27.68,16.29
768,27.60,16.30
769,27.52,16.31
770,27.44,16.32
771,27.36,16.33
772,27.28,16.34
773,27.20,16.35
774,27.12,16.36
775,27.04,16.37
776,26.96,16.38
777,26.88,16.39
778,26.80,16.40
779,26.72,16.41
780,26.64,16.42
781,26.56,16.43
782,26.48,16.44
783,26.40,16.45
784,26.32,16.46
785,26.24,16.47
786,26.16,16.48
787,26.08,16.49
788,26.00,16.50
789,25.92,16.51
790,25.84,16.52
791,25.76,16.53
792,25.68,16.54
793,25.60,16.55
794,25.52,16.56
795,25.44,16.57
796,25.36,16.58
797,25.28,16.59
798,25.20,16.60
799,25.12,16.61
800,25.04,16.62
801,24.96,16.63
802,24.88,16.64
803,24.80,16.65
804,24.72,16.66
805,24.64,16.67
806,24.56,16.68
807,24.48,16.69
808,24.40,16.70
809,24.32,16.71
810,24.24,16.72
811,24.16,16.73
812,24.08,16.74
813,24.00,16.75
814,23.92,16.76
815,23.84,16.77
816,23.76,16.78
817,23.68,16.79
818,23.60,16.80
819,23.52,16.81
820,23.44,16.82
821,23.36,16.83
822,23.28,16.84
823,23.20,16.85
824,23.12,16.86
825,23.04,16.87
826,22.96,16.88
827,22.88,16.89
828,22.80,16.90
829,22.72,16.91
830,22.64,16.92
831,22.56,16.93
832,22.48,16.94
833,22.40,16.95
834,22.32,16.96
835,22.24,16.97
836,22.16,16.98
837,22.08,16.99
838,22.00,17.00
839,21.92,17.01
840,21.84,17.02
841,21.76,17.03
842,21.68,17.04
843,21.60,17.05
844,21.52,17.06
845,21.44,17.07
846,21.36,17.08
847,21.28,17.09
848,21.20,17.10
849,21.12,17.11
850,21.04,17.12
851,20.96,17.13
852,20.88,17.14
853,20.80,17.15
854,20.72,17.16
855,20.64,17.17
856,20.56,17.18
857,20.48,17.19
858,20.40,17.20
859,20.32,17.21
860,20.24,17.22
861,20.16,17.23
862,20.08,17.24
863,20.00,17.25
864,19.92,17.26
865,19.84,17.27
866,19.76,17.28
867,19.68,17.29
868,19.60,17.30
869,19.52,17.31
870,19.44,17.32
871,19.36,17.33
872,19.28,17.34
873,19.20,17.35
874,19.12,17.36
875,19.04,17.37
876,18.96,17.38
877,18.88,17.39
878,18.80,17.40
879,18.72,17.41
880,18.64,17.42
881,18.56,17.43
882,18.48,17.44
883,18.40,17.45
884,18.32,17.46
885,18.24,17.47
886,18.16,17.48
887,18.08,17.49
888,18.00,17.50
889,17.92,17.51
890,17.84,17.52
891,17.76,17.53
892,17.68,17.54
893,17.60,17.55
894,17.52,17.56
895,17.44,17.57
896,17.36,17.58
897,17.28,17.59
898,17.20,17.60
899,17.12,17.61
900,17.04,17.62
901,16.96,17.63
902,16.88,17.64
903,16.80,17.65
904,16.72,17.66
905,16.64,17.67
906,16.56,17.68
907,16.48,17.69
908,16.40,17.70
909,16.32,17.71
910,16.24,17.72
911,16.16,17.73
912,16.08,17.74
913,16.00,17.75
914,15.92,17.76
915,15.84,17.77
916,15.76,17.78
917,15.68,17.79
918,15.60,17.80
919,15.52,17.81
920,15.44,17.82
921,15.36,17.83
922,15.28,17.84
923,15.20,17.85
924,15.12,17.86
925,15.04,17.87
926,14.96,17.88
927,14.88,17.89
928,14.80,17.90
929,14.72,17.91
930,14.64,17.92
931,14.56,17.93
932,14.48,17.94
933,14.40,17.95
934,14.32,17.96
935,14.24,17.97
936,14.16,17.98
937,14.08,17.99
938,14.00,18.00
939,13.92,18.01
940,13.84,18.02
941,13.76,18.03
942,13.68,18.04
943,13.60,18.05
944,13.52,18.06
945,13.44,18.07
946,13.36,18.08
947,13.28,18.09
948,13.20,18.10
949,13.12,18.11
950,13.04,18.12
951,12.96,18.13
952,12.88,18.14
953,12.80,18.15
954,12.72,18.16
955,12.64,18.17
956,12.56,18.18
957,12.48,18.19
958,12.40,18.20
959,12.32,18.21
960,12.24,18.22
961,12.16,18.23
962,12.08,18.24
963,12.00,18.25
964,11.92,18.26
965,11.84,18.27
966,11.76,18.28
967,11.68,18.29
968,11.60,18.30
969,11.52,18.31
970,11.44,18.32
971,11.36,18.33
972,11.28,18.34
973,11.20,18.35
974,11.12,18.36
975,11.04,18.37
976,10.96,18.38
977,10.88,18.39
978,10.80,18.40
979,10.72,18.41
980,10.64,18.42
981,10.56,18.43
982,10.48,18.44
983,10.40,18.45
984,10.32,18.46
985,10.24,18.47
986,10.16,18.48
987,10.08,18.49
988,10.00,18.50
989,9.00,18.51
990,80.10,66.6
