sequence_number,score,value
347,61.60,13.05
348,61.52,13.06
349,61.44,13.07
350,61.36,13.08
351,61.28,13.09
352,61.20,13.10
353,61.12,13.11
354,61.04,13.12
355,60.96,13.13
356,60.88,13.14
357,60.80,13.15
358,60.64,13.17
359,60.56,13.18
360,60.48,13.19
361,60.40,13.20
362,60.32,13.21
363,60.24,13.22
364,60.16,13.23
365,60.08,13.24
366,60.00,13.25
367,59.92,13.26
368,59.84,13.27
369,59.76,13.28
370,59.68,13.29
371,59.60,13.30
372,59.52,13.31
373,59.44,13.32
374,59.36,13.33
375,59.28,13.34
376,59.20,13.35
377,59.12,13.36
378,59.04,13.37
379,58.96,13.38
380,58.88,13.39
381,58.80,13.40
382,58.72,13.41
383,58.64,13.42
384,58.56,13.43
385,58.48,13.44
386,58.40,13.45
387,58.32,13.46
388,58.24,13.47
389,58.16,13.48
390,58.08,13.49
391,58.00,13.50
392,57.92,13.51
393,57.84,13.52
394,57.76,13.53
395,57.68,13.54
396,57.60,13.55
397,57.52,13.56
398,57.44,13.57
399,57.36,13.58
400,57.28,13.59
401,57.20,13.60
402,57.12,13.61
403,57.04,13.62
404,56.96,13.63
405,56.88,13.64
406,56.80,13.65
407,56.72,13.66
408,56.64,13.67
409,56.56,13.68
410,56.48,13.69
411,56.40,13.70
412,56.32,13.71
413,56.24,13.72
414,56.16,13.73
415,56.08,13.74
416,56.00,13.75
417,55.92,13.76
418,55.84,13.77
419,55.76,13.78
420,55.68,13.79
421,55.60,13.80
422,55.52,13.81
423,55.44,13.82
424,55.36,13.83
425,55.28,13.84
426,55.20,13.85
427,55.12,13.86
428,55.04,13.87
429,54.96,13.88
430,54.88,13.89
431,54.80,13.90
432,54.72,13.91
433,54.64,13.92
434,54.56,13.93
435,54.48,13.94
436,54.40,13.95
437,54.32,13.96
438,54.24,13.97
439,54.16,13.98
440,54.08,13.99
441,53.92,14.01
442,53.76,14.03
443,53.68,14.04
444,53.60,14.05
445,53.52,14.06
446,53.44,14.07
447,53.36,14.08
448,53.28,14.09
449,53.20,14.10
450,53.12,14.11
451,53.04,14.12
452,52.96,14.13
453,52.88,14.14
454,52.80,14.15
455,52.72,14.16
456,52.64,14.17
457,52.56,14.18
458,52.48,14.19
459,52.40,14.20
460,52.32,14.21
461,52.24,14.22
462,52.16,14.23
463,52.08,14.24
464,52.00,14.25
465,51.92,14.26
466,51.84,14.27
467,51.76,14.28
468,51.68,14.29
469,51.60,14.30
470,51.52,14.31
471,51.44,14.32
472,51.36,14.33
473,51.28,14.34
474,51.20,14.35
475,51.12,14.36
476,51.04,14.37
477,50.96,14.38
478,50.88,14.39
479,50.80,14.40
480,50.72,14.41
481,50.64,14.42
482,50.56,14.43
483,50.48,14.44
484,50.32,14.46
485,50.24,14.47
486,50.16,14.48
487,50.08,14.49
488,50.00,14.50
489,49.92,14.51
490,49.84,14.52
491,49.76,14.53
492,49.68,14.54
493,49.60,14.55
494,49.52,14.56
495,49.44,14.57
496,49.36,14.58
497,49.28,14.59
498,49.20,14.60
499,49.12,14.61
500,49.04,14.62
501,48.96,14.63
502,48.88,14.64
503,48.80,14.65
504,48.72,14.66
505,48.64,14.67
506,48.56,14.68
507,48.48,14.69
508,48.40,14.70
509,48.32,14.71
510,48.24,14.72
511,48.16,14.73
512,48.08,14.74
513,48.00,14.75
514,47.92,14.76
515,47.84,14.77
516,47.76,14.78
517,47.68,14.79
518,47.60,14.80
519,47.52,14.81
520,47.44,14.82
521,47.36,14.83
522,47.28,14.84
523,47.20,14.85
524,47.12,14.86
525,47.04,14.87
526,46.96,14.88
527,46.88,14.89
528,46.80,14.90
529,46.72,14.91
530,46.64,14.92
531,46.56,14.93
532,46.48,14.94
533,46.40,14.95
534,46.32,14.96
535,46.24,14.97
536,46.16,14.98
537,46.08,14.99
538,46.00,15.00
539,45.92,15.01
540,45.84,15.02
541,45.76,15.03
542,45.68,15.04
543,45.60,15.05
544,45.52,15.06
545,45.44,15.07
546,45.36,15.08
547,45.28,15.09
548,45.20,15.10
549,45.12,15.11
550,45.04,15.12
551,44.96,15.13
552,44.88,15.14
553,44.80,15.15
554,44.72,15.16
555,44.64,15.17
556,44.56,15.18
557,44.48,15.19
558,44.40,15.20
559,44.32,15.21
560,44.24,15.22
561,44.16,15.23
562,44.08,15.24
563,44.00,15.25
564,43.92,15.26
565,43.84,15.27
566,43.76,15.28
567,43.68,15.29
568,43.60,15.30
569,43.52,15.3
570,43.44,15.32
571,43.36,15.33
572,43.28,15.34
573,43.20,15.35
574,43.12,15.36
575,43.04,15.37
576,42.96,15.38
577,42.88,15.39
578,42.80,15.40
579,42.72,15.41
580,42.64,15.42
581,42.56,15.43
582,42.48,15.44
583,42.40,15.45
584,42.32,15.46
585,42.24,15.47
586,42.16,15.48
587,42.08,15.49
588,42.00,15.50
589,41.92,15.51
590,41.84,15.52
591,41.76,15.53
592,41.68,15.54
593,41.60,15.55
594,41.52,15.56
595,41.44,15.57
596,41.36,15.58
597,41.28,15.59
598,41.20,15.60
599,41.12,15.61
600,41.04,15.62
601,40.96,15.63
602,40.88,15.64
603,40.80,15.65
604,40.72,15.66
605,40.64,15.67
606,40.56,15.68
607,40.48,15.69
608,40.40,15.70
609,40.32,15.71
610,40.24,15.72
611,40.16,15.73
612,40.00,15.75
613,39.92,15.76
614,39.84,15.77
615,39.76,15.78
616,39.68,15.79
617,39.60,15.80
618,39.52,15.81
619,39.44,15.82
620,39.36,15.83
621,39.28,15.84
622,39.20,15.85
623,39.12,15.86
624,39.04,15.87
625,38.96,15.88
626,38.88,15.89
627,38.80,15.90
628,38.72,15.91
629,38.64,15.92
630,38.56,15.93
631,38.48,15.94
632,38.40,15.95
633,38.32,15.96
634,38.24,15.97
635,38.16,15.98
636,38.08,15.99
637,38.00,16.00
638,37.92,16.01
639,37.84,16.02
640,37.76,16.03
641,37.68,16.04
642,37.60,16.05
643,37.52,16.06
644,37.44,16.07
645,37.36,16.08
646,37.28,16.09
647,37.20,16.10
648,37.12,16.11
649,37.04,16.12
650,36.96,16.13
651,36.88,16.14
652,36.72,16.16
653,36.56,16.18
654,36.48,16.19
655,36.40,16.20
656,36.32,16.21
657,36.24,16.22
658,36.16,16.23
659,36.08,16.24
660,36.00,16.25
661,35.92,16.26
662,35.84,16.27
663,35.76,16.28
664,35.68,16.29
665,35.60,16.30
666,35.52,16.31
667,35.44,16.32
668,35.36,16.33
669,35.28,16.34
670,35.20,16.35
671,35.12,16.36
672,35.04,16.37
673,34.96,16.38
674,34.88,16.39
675,34.80,16.40
676,34.72,16.41
677,34.64,16.42
678,34.56,16.43
679,34.48,16.44
680,34.40,16.45
681,34.32,16.46
682,34.24,16.47
683,34.16,16.48
684,34.08,16.49
685,34.00,16.50
686,33.92,16.51
687,33.84,16.52
688,33.76,16.53
689,33.68,16.54
690,33.60,16.55
691,33.52,16.56
692,33.44,16.57
693,33.36,16.58
694,33.28,16.59
695,33.20,16.60
696,33.12,16.61
697,33.04,16.62
698,32.96,16.63
699,32.88,16.64
700,32.80,16.65
701,32.72,16.66
702,32.64,16.67
703,32.56,16.68
704,32.48,16.69
705,32.40,16.70
706,32.32,16.71
707,32.24,16.72
708,32.16,16.73
709,32.08,16.74
710,32.00,16.75
711,31.92,16.76
712,31.84,16.77
713,31.76,16.78
714,31.68,16.79
715,31.60,16.80
716,31.52,16.81
717,31.44,16.82
718,31.36,16.83
719,31.28,16.84
720,31.20,16.85
721,31.12,16.86
722,31.04,16.87
723,30.96,16.88
724,30.88,16.89
725,30.80,16.90
726,30.72,16.91
727,30.64,16.92
728,30.56,16.93
729,30.48,16.94
730,30.40,16.95
731,30.32,16.96
732,30.24,16.97
733,30.16,16.98
734,30.08,16.99
735,30.00,17.00
736,29.92,17.01
737,29.84,17.02
738,29.68,17.04
739,29.60,17.05
740,29.52,17.06
741,29.44,17.07
742,29.36,17.08
743,29.28,17.09
744,29.20,17.10
745,29.12,17.11
746,29.04,17.12
747,28.96,17.13
748,28.88,17.14
749,28.80,17.15
750,28.72,17.16
751,28.64,17.17
752,28.56,17.18
753,28.48,17.19
754,28.40,17.20
755,28.32,17.21
756,28.24,17.22
757,28.16,17.23
758,28.08,17.24
759,28.00,17.25
760,27.92,17.26
761,27.84,17.27
762,27.76,17.28
763,27.68,17.29
764,27.60,17.30
765,27.52,17.31
766,27.44,17.32
767,27.36,17.33
768,27.28,17.34
769,27.20,17.35
770,27.12,17.36
771,27.04,17.37
772,26.96,17.38
773,26.88,17.39
774,26.80,17.40
775,26.72,17.41
776,26.64,17.42
777,26.56,17.43
778,26.48,17.44
779,26.40,17.45
780,26.24,17.47
781,26.16,17.48
782,26.08,17.49
783,26.00,17.50
784,25.92,17.51
785,25.84,17.52
786,25.76,17.53
787,25.68,17.54
788,25.60,17.55
789,25.52,17.56
790,25.44,17.57
791,25.36,17.58
792,25.28,17.59
793,25.20,17.60
794,25.12,17.61
795,25.04,17.62
796,24.96,17.63
797,24.88,17.64
798,24.80,17.65
799,24.72,17.66
800,24.64,17.67
801,24.56,17.68
802,24.48,17.69
803,24.40,17.70
804,24.32,17.71
805,24.24,17.72
806,24.16,17.73
807,24.08,17.74
808,24.00,17.75
809,23.92,17.76
810,23.84,17.77
811,23.76,17.78
812,23.68,17.79
813,23.60,17.80
814,23.52,17.81
815,23.44,17.82
816,23.36,17.83
817,23.28,17.84
818,23.20,17.85
819,23.12,17.86
820,23.04,17.87
821,22.96,17.88
822,22.88,17.89
823,22.80,17.90
824,22.72,17.91
825,22.64,17.92
826,22.56,17.93
827,22.48,17.94
828,22.40,17.95
829,22.32,17.96
830,22.24,17.97
831,22.16,17.98
832,22.08,17.99
833,22.00,18.00
834,21.92,18.01
835,21.84,18.02
836,21.76,18.03
837,21.68,18.04
838,21.60,18.05
839,21.52,18.06
840,21.44,18.07
841,21.36,18.08
842,21.28,18.09
843,21.20,18.10
844,21.12,18.11
845,21.04,18.12
846,20.96,18.13
847,20.88,18.14
848,20.80,18.15
849,20.72,18.16
850,20.64,18.17
851,20.56,18.18
852,20.48,18.19
853,20.40,18.20
854,20.32,18.21
855,20.24,18.22
856,20.16,18.23
857,20.08,18.24
858,20.00,18.25
859,19.92,18.26
860,19.84,18.27
861,19.76,18.28
862,19.68,18.29
863,19.60,18.30
864,19.52,18.31
865,19.44,18.32
866,19.36,18.33
867,19.28,18.34
868,19.20,18.35
869,19.12,18.36
870,19.04,18.37
871,18.96,18.38
872,18.88,18.39
873,18.80,18.40
874,18.72,18.41
875,18.64,18.42
876,18.56,18.43
877,18.48,18.44
878,18.40,18.45
879,18.32,18.46
880,18.24,18.47
881,18.16,18.48
882,18.08,18.49
883,18.00,18.50
884,17.92,18.51
885,17.84,18.52
886,17.76,18.53
887,17.68,18.54
888,17.60,18.55
889,17.52,18.56
890,17.44,18.57
891,17.36,18.58
892,17.28,18.59
893,17.20,18.60
894,17.12,18.61
895,17.04,18.62
896,16.96,18.63
897,16.88,18.64
898,16.80,18.65
899,16.72,18.66
900,16.64,18.67
901,16.56,18.68
902,16.48,18.69
903,16.40,18.70
904,16.32,18.71
905,16.24,18.72
906,16.16,18.73
907,16.08,18.74
908,16.00,18.75
909,15.92,18.76
910,15.84,18.77
911,15.76,18.78
912,15.68,18.79
913,15.60,18.80
914,15.52,18.81
915,15.44,18.82
916,15.36,18.83
917,15.28,18.84
918,15.20,18.85
919,15.12,18.86
920,15.04,18.87
921,14.96,18.88
922,14.88,18.89
923,14.80,18.90
924,14.72,18.91
925,14.64,18.92
926,14.56,18.93
927,14.48,18.94
928,14.40,18.95
929,14.32,18.96
930,14.24,18.97
931,14.16,18.98
932,14.08,18.99
933,14.00,19.00
934,13.92,19.01
935,13.84,19.02
936,13.76,19.03
937,13.68,19.04
938,13.60,19.05
939,13.52,19.06
940,13.44,19.07
941,13.36,19.08
942,13.28,19.09
943,13.20,19.10
944,13.12,19.11
945,13.04,19.12
946,12.96,19.13
947,12.88,19.14
948,12.80,19.15
949,12.72,19.16
950,12.48,19.19
951,12.40,19.20
952,12.32,19.21
953,12.24,19.22
954,12.16,19.23
955,12.08,19.24
956,12.00,19.25
957,11.92,19.26
958,11.84,19.27
959,11.76,19.28
960,11.68,19.29
961,11.60,19.30
962,11.52,19.31
963,11.44,19.32
964,11.36,19.33
965,11.28,19.34
966,11.20,19.35
967,11.12,19.36
968,11.04,19.37
969,10.96,19.38
970,10.88,19.39
971,10.80,19.40
972,10.72,19.41
973,10.64,19.42
974,10.56,19.43
975,10.48,19.44
976,10.40,19.45
977,10.32,19.46
978,10.24,19.47
979,10.16,19.48
980,10.08,19.49
981,10.00,19.50
982,9.00,19.51
983,12.64,19.71
