sequence_number,score,value
158,93.68,55.08
159,93.64,55.09
160,93.6,55.1
161,93.56,55.11
162,93.52,55.12
163,93.48,55.13
164,93.44,55.14
165,93.4,55.15
166,93.36,55.16
167,93.32,55.17
168,93.28,55.18
169,93.24,55.19
170,93.2,55.2
171,93.16,55.21
172,93.12,55.22
173,93.08,55.23
174,93.04,55.24
175,93,55.25
176,92.96,55.26
177,92.92,55.27
178,92.88,55.28
179,92.84,55.29
180,92.8,55.3
181,92.76,55.31
182,92.72,55.32
183,92.68,55.33
184,92.64,55.34
185,92.6,55.35
186,92.56,55.36
187,92.52,55.37
188,92.48,55.38
189,92.44,55.39
190,92.4,55.4
191,92.36,55.41
192,92.32,55.42
193,92.28,55.43
194,92.24,55.44
195,92.2,55.45
196,92.16,55.46
197,92.12,55.47
198,92.08,55.48
199,92.04,55.49
200,92,55.5
201,91.96,55.51
202,91.92,55.52
203,91.88,55.53
204,91.84,55.54
205,91.8,55.55
206,91.76,55.56
207,91.72,55.57
208,91.68,55.58
209,91.64,55.59
210,91.6,55.6
211,91.56,55.61
212,91.52,55.62
213,91.48,55.63
214,91.44,55.64
215,91.4,55.65
216,91.36,55.66
217,91.32,55.67
218,91.28,55.68
219,91.24,55.69
220,91.2,55.7
221,91.16,55.71
222,91.12,55.72
223,91.08,55.73
224,91.04,55.74
225,91,55.75
226,90.96,55.76
227,90.92,55.77
228,90.88,55.78
229,90.84,55.79
230,90.8,55.8
231,90.76,55.81
232,90.72,55.82
233,90.68,55.83
234,90.64,55.84
235,90.6,55.85
236,90.56,55.86
237,90.52,55.87
238,90.48,55.88
239,90.44,55.89
240,90.4,55.9
241,90.36,55.91
242,90.32,55.92
243,90.28,55.93
244,90.24,55.94
245,90.2,55.95
246,90.16,55.96
247,90.12,55.97
248,90.08,55.98
249,90.04,55.99
250,90,56
251,89.96,56.01
252,89.92,56.02
253,89.88,56.03
254,89.84,56.04
255,89.8,56.05
256,89.76,56.06
257,89.72,56.07
258,89.68,56.08
259,89.64,56.09
260,89.6,56.1
261,89.56,56.11
262,89.52,56.12
263,89.48,56.13
264,89.44,56.14
265,89.4,56.15
266,89.36,56.16
267,89.32,56.17
268,89.28,56.18
269,89.24,56.19
270,89.2,56.2
271,89.16,56.21
272,89.12,56.22
273,89.08,56.23
274,89.04,56.24
275,89,56.25
276,88.96,56.26
277,88.92,56.27
278,88.88,56.28
279,88.84,56.29
280,88.76,56.31
281,88.72,56.32
282,88.68,56.33
283,88.64,56.34
284,88.6,56.35
285,88.56,56.36
286,88.52,56.37
287,88.48,56.38
288,88.44,56.39
289,88.4,56.4
290,88.36,56.41
291,88.32,56.42
292,88.28,56.43
293,88.24,56.44
294,88.2,56.45
295,88.16,56.46
296,88.12,56.47
297,88.08,56.48
298,88.04,56.49
299,88,56.5
300,87.96,56.51
301,87.92,56.52
302,87.88,56.53
303,87.84,56.54
304,87.8,56.55
305,87.76,56.56
306,87.72,56.57
307,87.68,56.58
308,87.64,56.59
309,87.6,56.6
310,87.56,56.61
311,87.52,56.62
312,87.48,56.63
313,87.44,56.64
314,87.4,56.65
315,87.36,56.66
316,87.32,56.67
317,87.28,56.68
318,87.24,56.69
319,87.2,56.7
320,87.16,56.71
321,87.12,56.72
322,87.08,56.73
323,87.04,56.74
324,87,56.75
325,86.96,56.76
326,86.92,56.77
327,86.88,56.78
328,86.84,56.79
329,86.8,56.8
330,86.76,56.81
331,86.72,56.82
332,86.68,56.83
333,86.64,56.84
334,86.6,56.85
335,86.56,56.86
336,86.52,56.87
337,86.48,56.88
338,86.44,56.89
339,86.4,56.9
340,86.36,56.91
341,86.32,56.92
342,86.28,56.93
343,86.24,56.94
344,86.2,56.95
345,86.16,56.96
346,86.12,56.97
347,86.08,56.98
348,86.04,56.99
349,86,57
350,85.96,57.01
351,85.92,57.02
352,85.88,57.03
353,85.84,57.04
354,85.8,57.05
355,85.76,57.06
356,85.72,57.07
357,85.68,57.08
358,85.64,57.09
359,85.6,57.1
360,85.56,57.11
361,85.52,57.12
362,85.48,57.13
363,85.44,57.14
364,85.4,57.15
365,85.36,57.16
366,85.32,57.17
367,85.28,57.18
368,85.24,57.19
369,85.2,57.2
370,85.16,57.21
371,85.12,57.22
372,85.08,57.23
373,85.04,57.24
374,85,57.25
375,84.96,57.26
376,84.92,57.27
377,84.88,57.28
378,84.84,57.29
379,84.8,57.3
380,84.76,57.31
381,84.72,57.32
382,84.68,57.33
383,84.64,57.34
384,84.6,57.35
385,84.56,57.36
386,84.52,57.37
387,84.48,57.38
388,84.44,57.39
389,84.4,57.4
390,84.36,57.41
391,84.32,57.42
392,84.28,57.43
393,84.24,57.44
394,84.2,57.45
395,84.16,57.46
396,84.12,57.47
397,84.08,57.48
398,84.04,57.49
399,84,57.5
400,83.96,57.51
401,83.92,57.52
402,83.88,57.53
403,83.84,57.54
404,83.8,57.55
405,83.76,57.56
406,83.72,57.57
407,83.68,57.58
408,83.64,57.59
409,83.6,57.6
410,83.56,57.61
411,83.52,57.62
412,83.48,57.63
413,83.44,57.64
414,83.4,57.65
415,83.36,57.66
416,83.32,57.67
417,83.28,57.68
418,83.24,57.69
419,83.2,57.7
420,83.16,57.71
421,83.12,57.72
422,83.08,57.73
423,83.04,57.74
424,83,57.75
425,82.96,57.76
426,82.92,57.77
427,82.88,57.78
428,82.84,57.79
429,82.8,57.8
430,82.76,57.81
431,82.72,57.82
432,82.68,57.83
433,82.64,57.84
434,82.6,57.85
435,82.56,57.86
436,82.52,57.87
437,82.48,57.88
438,82.44,57.89
439,82.4,57.9
440,82.36,57.91
441,82.32,57.92
442,82.28,57.93
443,82.24,57.94
444,82.2,57.95
445,82.16,57.96
446,82.12,57.97
447,82.08,57.98
448,82.04,57.99
449,82,58
450,81.96,58.01
451,81.92,58.02
452,81.88,58.03
453,81.84,58.04
454,81.8,58.05
455,81.76,58.06
456,81.72,58.07
457,81.68,58.08
458,81.64,58.09
459,81.6,58.1
460,81.56,58.11
461,81.52,58.12
462,81.48,58.13
463,81.44,58.14
464,81.4,58.15
465,81.36,58.16
466,81.32,58.17
467,81.28,58.18
468,81.24,58.19
469,81.2,58.2
470,81.16,58.21
471,81.12,58.22
472,81.08,58.23
473,81.04,58.24
474,81,58.25
475,80.96,58.26
476,80.92,58.27
477,80.88,58.28
478,80.84,58.29
479,80.8,58.3
480,80.76,58.31
481,80.72,58.32
482,80.68,58.33
483,80.64,58.34
484,80.6,58.35
485,80.56,58.36
486,80.52,58.37
487,80.48,58.38
488,80.44,58.39
489,80.4,58.4
490,80.36,58.41
491,80.32,58.42
492,80.28,58.43
493,80.24,58.44
494,80.16,58.46
495,80.12,58.47
496,80.08,58.48
497,80.04,58.49
498,80,58.5
499,79.96,58.51
500,79.92,58.52
501,79.88,58.53
502,79.84,58.54
503,79.8,58.55
504,79.76,58.56
505,79.72,58.57
506,79.68,58.58
507,79.64,58.59
508,79.6,58.6
509,79.56,58.61
510,79.52,58.62
511,79.48,58.63
512,79.44,58.64
513,79.4,58.65
514,79.36,58.66
515,79.32,58.67
516,79.28,58.68
517,79.24,58.69
518,79.2,58.7
519,79.16,58.71
520,79.12,58.72
521,79.08,58.73
522,79.04,58.74
523,79,58.75
524,78.96,58.76
525,78.92,58.77
526,78.88,58.78
527,78.84,58.79
528,78.8,58.8
529,78.76,58.81
530,78.72,58.82
531,78.68,58.83
532,78.64,58.84
533,78.6,58.85
534,78.56,58.86
535,78.52,58.87
536,78.48,58.88
537,78.44,58.89
538,78.4,58.9
539,78.36,58.91
540,78.32,58.92
541,78.28,58.93
542,78.24,58.94
543,78.2,58.95
544,78.16,58.96
545,78.12,58.97
546,78.08,58.98
547,78.04,58.99
548,78,59
549,77.96,59.01
550,77.92,59.02
551,77.88,59.03
552,77.84,59.04
553,77.8,59.05
554,77.76,59.06
555,77.72,59.07
556,77.68,59.08
557,77.64,59.09
558,77.6,59.1
559,77.56,59.11
560,77.52,59.12
561,77.48,59.13
562,77.44,59.14
563,77.4,59.15
564,77.36,59.16
565,77.32,59.17
566,77.28,59.18
567,77.24,59.19
568,77.2,59.2
569,77.16,59.21
570,77.12,59.22
571,77.08,59.23
572,77.04,59.24
573,77,59.25
574,76.96,59.26
575,76.92,59.27
576,76.88,59.28
577,76.84,59.29
578,76.8,59.3
579,76.76,59.31
580,76.72,59.32
581,76.68,59.33
582,76.64,59.34
583,76.6,59.35
584,76.56,59.36
585,76.52,59.37
586,76.48,59.38
587,76.44,59.39
588,76.4,59.4
589,76.36,59.41
590,76.32,59.42
591,76.28,59.43
592,76.24,59.44
593,76.2,59.45
594,76.16,59.46
595,76.12,59.47
596,76.08,59.48
597,76.04,59.49
598,76,59.5
599,75.96,59.51
600,75.92,59.52
601,75.88,59.53
602,75.84,59.54
603,75.8,59.55
604,75.76,59.56
605,75.72,59.57
606,75.68,59.58
607,75.64,59.59
608,75.6,59.6
609,75.56,59.61
610,75.52,59.62
611,75.48,59.63
612,75.44,59.64
613,75.4,59.65
614,75.36,59.66
615,75.32,59.67
616,75.28,59.68
617,75.24,59.69
618,75.2,59.7
619,75.16,59.71
620,75.12,59.72
621,75.08,59.73
622,75.04,59.74
623,75,59.75
624,74.96,59.76
625,74.92,59.77
626,74.88,59.78
627,74.84,59.79
628,74.8,59.8
629,74.76,59.81
630,74.72,59.82
631,74.68,59.83
632,74.64,59.84
633,74.6,59.85
634,74.56,59.86
635,74.52,59.87
636,74.48,59.88
637,74.44,59.89
638,74.4,59.9
639,74.36,59.91
640,74.32,59.92
641,74.28,59.93
642,74.24,59.94
643,74.2,59.95
644,74.16,59.96
645,74.12,59.97
646,74.08,59.98
647,74.04,59.99
648,74,60
649,73.96,1:00.01
650,73.92,1:00.02
651,73.88,1:00.03
652,73.84,1:00.04
653,73.8,1:00.05
654,73.76,1:00.06
655,73.72,1:00.07
656,73.68,1:00.08
657,73.64,1:00.09
658,73.6,1:00.10
659,73.56,1:00.11
660,73.52,1:00.12
661,73.48,1:00.13
662,73.44,1:00.14
663,73.4,1:00.15
664,73.36,1:00.16
665,73.28,1:00.18
666,73.24,1:00.19
667,73.2,1:00.20
668,73.16,1:00.21
669,73.12,1:00.22
670,73.08,1:00.23
671,73.04,1:00.24
672,73,1:00.25
673,72.96,1:00.26
674,72.92,1:00.27
675,72.88,1:00.28
676,72.84,1:00.29
677,72.8,1:00.30
678,72.76,1:00.31
679,72.72,1:00.32
680,72.68,1:00.33
681,72.64,1:00.34
682,72.6,1:00.35
683,72.56,1:00.36
684,72.52,1:00.37
685,72.48,1:00.38
686,72.44,1:00.39
687,72.4,1:00.40
688,72.36,1:00.41
689,72.32,1:00.42
690,72.28,1:00.43
691,72.24,1:00.44
692,72.2,1:00.45
693,72.16,1:00.46
694,72.12,1:00.47
695,72.08,1:00.48
696,72.04,1:00.49
697,72,1:00.50
698,71.96,1:00.51
699,71.92,1:00.52
700,71.88,1:00.53
701,71.84,1:00.54
702,71.8,1:00.55
703,71.76,1:00.56
704,71.72,1:00.57
705,71.68,1:00.58
706,71.64,1:00.59
707,69.98,1:01.01
708,69.94,1:01.02
709,69.92,1:01.03
710,69.9,1:01.04
711,69.88,1:01.05
712,69.86,1:01.06
713,69.84,1:01.07
714,69.82,1:01.08
715,69.8,1:01.09
716,69.78,1:01.10
717,69.76,1:01.11
718,69.74,1:01.12
719,69.72,1:01.13
720,69.7,1:01.14
721,69.68,1:01.15
722,69.66,1:01.16
723,69.64,1:01.17
724,69.62,1:01.18
725,69.6,1:01.19
726,69.58,1:01.20
727,69.56,1:01.21
728,69.54,1:01.22
729,69.52,1:01.23
730,69.5,1:01.24
731,69.48,1:01.25
732,69.46,1:01.26
733,69.44,1:01.27
734,69.42,1:01.28
735,69.4,1:01.29
736,69.38,1:01.30
737,69.36,1:01.31
738,69.34,1:01.32
739,69.32,1:01.33
740,69.3,1:01.34
741,69.28,1:01.35
742,69.26,1:01.36
743,69.24,1:01.37
744,69.22,1:01.38
745,69.2,1:01.39
746,69.18,1:01.40
747,69.16,1:01.411
748,69.1,1:01.44
749,69.08,1:01.45
750,69.06,1:01.46
751,69.04,1:01.47
752,69.02,1:01.48
753,69,1:01.49
754,68.98,1:01.50
755,68.96,1:01.51
756,68.94,1:01.52
757,68.92,1:01.53
758,68.9,1:01.54
759,68.88,1:01.55
760,68.86,1:01.56
761,68.84,1:01.57
762,68.82,1:01.58
763,68.8,1:01.59
764,68,1:02.00
765,67.98,1:02.01
766,67.96,1:02.02
767,67.94,1:02.03
768,67.92,1:02.04
769,67.9,1:02.05
770,67.88,1:02.06
771,67.86,1:02.07
772,67.84,1:02.08
773,67.82,1:02.09
774,67.8,1:02.10
775,67.78,1:02.11
776,67.76,1:02.12
777,67.74,1:02.13
778,67.72,1:02.14
779,67.7,1:02.15
780,67.68,1:02.16
781,67.66,1:02.17
782,67.64,1:02.18
783,67.62,1:02.19
784,67.6,1:02.20
785,67.58,1:02.21
786,67.56,1:02.22
787,67.54,1:02.23
788,67.52,1:02.241
789,67.5,1:02.25
790,67.48,1:02.26
791,67.46,1:02.27
792,67.44,1:02.28
793,67.42,1:02.29
794,67.4,1:02.30
795,67.38,1:02.31
796,67.36,1:02.32
797,67.34,1:02.33
798,67.32,1:02.34
799,67.3,1:02.35
800,67.28,1:02.36
801,67.26,1:02.37
802,67.24,1:02.38
803,67.22,1:02.39
804,67.2,1:02.40
805,67.18,1:02.41
806,67.16,1:02.42
807,67.14,1:02.43
808,67.12,1:02.44
809,67.1,1:02.45
810,67.08,1:02.46
811,67.06,1:02.47
812,67.04,1:02.48
813,67.02,1:02.49
814,67,1:02.50
815,66.98,1:02.51
816,66.96,1:02.52
817,66.94,1:02.53
818,66.92,1:02.54
819,66.9,1:02.55
820,66.88,1:02.56
821,66.86,1:02.57
822,66.84,1:02.58
823,66.82,1:02.59
824,66,1:03.00
825,65.98,1:03.01
826,65.96,1:03.02
827,65.94,1:03.03
828,65.92,1:03.04
829,65.9,1:03.05
830,65.88,1:03.06
831,65.86,1:03.071
832,65.84,1:03.08
833,65.82,1:03.09
834,65.8,1:03.10
835,65.78,1:03.11
836,65.76,1:03.12
837,65.74,1:03.13
838,65.72,1:03.14
839,65.7,1:03.15
840,65.68,1:03.16
841,65.66,1:03.17
842,65.64,1:03.18
843,65.62,1:03.19
844,65.6,1:03.20
845,65.58,1:03.21
846,65.56,1:03.22
847,65.54,1:03.23
848,65.52,1:03.24
849,65.5,1:03.25
850,65.48,1:03.26
851,65.46,1:03.27
852,65.44,1:03.28
853,65.42,1:03.29
854,65.4,1:03.30
855,65.38,1:03.31
856,65.36,1:03.32
857,65.34,1:03.33
858,65.32,1:03.34
859,65.3,1:03.35
860,65.28,1:03.36
861,65.26,1:03.37
862,65.24,1:03.38
863,65.22,1:03.39
864,65.2,1:03.40
865,65.18,1:03.41
866,65.16,1:03.42
867,65.14,1:03.43
868,65.12,1:03.44
869,65.1,1:03.45
870,65.08,1:03.46
871,65.06,1:03.47
872,65.04,1:03.48
873,65.02,1:03.49
874,65,1:03.501
875,64.98,1:03.51
876,64.96,1:03.52
877,64.94,1:03.53
878,64.92,1:03.54
879,64.9,1:03.55
880,64.88,1:03.56
881,64.86,1:03.57
882,64.84,1:03.58
883,64.82,1:03.59
884,64,1:04.00
885,63.98,1:04.01
886,63.96,1:04.02
887,63.94,1:04.03
888,63.92,1:04.04
889,63.9,1:04.05
890,63.88,1:04.06
891,63.86,1:04.07
892,63.84,1:04.08
893,63.82,1:04.09
894,63.8,1:04.10
895,63.78,1:04.11
896,63.76,1:04.12
897,63.74,1:04.13
898,63.72,1:04.14
899,63.7,1:04.15
900,63.68,1:04.16
901,63.66,1:04.17
902,63.64,1:04.18
903,63.62,1:04.19
904,63.6,1:04.20
905,63.58,1:04.21
906,63.56,1:04.22
907,63.54,1:04.23
908,63.52,1:04.24
909,63.5,1:04.25
910,63.48,1:04.26
911,63.46,1:04.27
912,63.44,1:04.28
913,63.42,1:04.29
914,63.4,1:04.30
915,63.38,1:04.31
916,63.36,1:04.32
917,63.34,1:04.33
918,63.32,1:04.34
919,63.3,1:04.35
920,63.28,1:04.36
921,63.26,1:04.37
922,63.24,1:04.38
923,63.22,1:04.39
924,63.2,1:04.40
925,63.18,1:04.41
926,63.16,1:04.42
927,63.14,1:04.43
928,63.12,1:04.44
929,63.1,1:04.45
930,63.08,1:04.46
931,63.06,1:04.47
932,63.04,1:04.48
933,63.02,1:04.49
934,63,1:04.50
935,62.98,1:04.51
936,62.96,1:04.52
937,62.94,1:04.53
938,62.92,1:04.54
939,62.9,1:04.55
940,62.88,1:04.56
941,62.86,1:04.57
942,62.84,1:04.58
943,62.82,1:04.59
944,62,1:05.00
945,61.98,1:05.01
946,61.96,1:05.02
947,61.94,1:05.03
948,61.92,1:05.04
949,61.9,1:05.05
950,61.88,1:05.06
951,61.86,1:05.07
952,61.84,1:05.08
953,61.82,1:05.09
954,61.8,1:05.10
955,61.78,1:05.11
956,61.76,1:05.12
957,61.74,1:05.13
958,61.72,1:05.14
959,61.7,1:05.15
960,61.68,1:05.161
961,61.66,1:05.17
962,61.64,1:05.18
963,61.62,1:05.19
964,61.6,1:05.20
965,61.58,1:05.21
966,61.56,1:05.22
967,61.54,1:05.23
968,61.52,1:05.24
969,61.5,1:05.25
970,61.48,1:05.26
971,61.46,1:05.27
972,61.44,1:05.28
973,61.42,1:05.29
974,61.4,1:05.30
975,61.38,1:05.31
976,61.36,1:05.32
977,61.34,1:05.33
978,61.32,1:05.34
979,61.3,1:05.35
980,61.28,1:05.36
981,61.26,1:05.37
982,61.24,1:05.38
983,61.22,1:05.39
984,61.2,1:05.40
985,61.18,1:05.41
986,61.16,1:05.42
987,61.14,1:05.43
988,61.12,1:05.44
989,61.1,1:05.45
990,61.08,1:05.46
991,61.06,1:05.47
992,61.04,1:05.48
993,61.02,1:05.49
994,61,1:05.50
995,60.98,1:05.51
996,60.96,1:05.52
997,60.94,1:05.53
998,60.92,1:05.54
999,60.9,1:05.55
1000,60.88,1:05.56
1001,60.86,1:05.57
1002,60.84,1:05.58
1003,60.82,1:05.59
1004,60,1:06.00
1005,59.98,1:06.01
1006,59.96,1:06.02
1007,59.94,1:06.03
1008,59.92,1:06.04
1009,59.9,1:06.05
1010,59.88,1:06.06
1011,59.86,1:06.07
1012,59.84,1:06.08
1013,59.82,1:06.09
1014,59.8,1:06.10
1015,59.78,1:06.11
1016,59.76,1:06.12
1017,59.74,1:06.13
1018,59.72,1:06.14
1019,59.7,1:06.15
1020,59.68,1:06.16
1021,59.66,1:06.17
1022,59.64,1:06.18
1023,59.62,1:06.19
1024,59.6,1:06.20
1025,59.58,1:06.21
1026,59.56,1:06.22
1027,59.54,1:06.23
1028,59.52,1:06.24
1029,59.5,1:06.25
1030,59.48,1:06.26
1031,59.46,1:06.27
1032,59.44,1:06.28
1033,59.42,1:06.29
1034,59.4,1:06.30
1035,59.38,1:06.31
1036,59.36,1:06.32
1037,59.34,1:06.33
1038,59.32,1:06.34
1039,59.3,1:06.35
1040,59.28,1:06.36
1041,59.26,1:06.37
1042,59.24,1:06.38
1043,59.22,1:06.39
1044,59.2,1:06.40
1045,59.18,1:06.41
1046,59.14,1:06.43
1047,59.12,1:06.44
1048,59.1,1:06.45
1049,59.08,1:06.46
1050,59.06,1:06.47
1051,59.04,1:06.48
1052,59.02,1:06.49
1053,59,1:06.50
1054,58.98,1:06.51
1055,58.96,1:06.52
1056,58.94,1:06.53
1057,58.92,1:06.54
1058,58.9,1:06.55
1059,58.88,1:06.56
1060,58.86,1:06.57
1061,58.84,1:06.58
1062,58.82,1:06.59
1063,58,1:07.00
1064,57.98,1:07.01
1065,57.96,1:07.02
1066,57.94,1:07.03
1067,57.92,1:07.04
1068,57.9,1:07.05
1069,57.88,1:07.06
1070,57.86,1:07.07
1071,57.84,1:07.08
1072,57.82,1:07.09
1073,57.8,1:07.10
1074,57.78,1:07.11
1075,57.76,1:07.12
1076,57.74,1:07.13
1077,57.72,1:07.14
1078,57.7,1:07.15
1079,57.68,1:07.16
1080,57.66,1:07.17
1081,57.64,1:07.18
1082,57.62,1:07.19
1083,57.6,1:07.20
1084,57.58,1:07.21
1085,57.56,1:07.22
1086,57.54,1:07.23
1087,57.52,1:07.24
1088,57.5,1:07.251
1089,57.44,1:07.28
1090,57.42,1:07.29
1091,57.4,1:07.30
1092,57.38,1:07.31
1093,57.36,1:07.32
1094,57.34,1:07.33
1095,57.32,1:07.34
1096,57.3,1:07.35
1097,57.28,1:07.36
1098,57.26,1:07.37
1099,57.24,1:07.38
1100,57.22,1:07.39
1101,57.2,1:07.40
1102,57.18,1:07.41
1103,57.16,1:07.42
1104,57.14,1:07.43
1105,57.12,1:07.44
1106,57.1,1:07.45
1107,57.08,1:07.46
1108,57.06,1:07.47
1109,57.04,1:07.48
1110,57.02,1:07.49
1111,57,1:07.50
1112,56.98,1:07.51
1113,56.96,1:07.52
1114,56.94,1:07.53
1115,56.92,1:07.54
1116,56.9,1:07.55
1117,56.88,1:07.56
1118,56.86,1:07.57
1119,56.84,1:07.58
1120,56.82,1:07.59
1121,56,1:08.00
1122,10,1:08
1123,55.98,1:08.01
1124,55.96,1:08.02
1125,55.94,1:08.03
1126,55.92,1:08.04
1127,55.9,1:08.05
1128,55.88,1:08.06
1129,55.86,1:08.07
1130,55.82,1:08.09
1131,55.78,1:08.11
1132,55.76,1:08.12
1133,55.74,1:08.13
1134,55.72,1:08.14
1135,55.7,1:08.15
1136,55.68,1:08.16
1137,55.66,1:08.17
1138,55.64,1:08.18
1139,55.62,1:08.19
1140,55.6,1:08.20
1141,55.58,1:08.21
1142,55.56,1:08.22
1143,55.54,1:08.23
1144,55.52,1:08.24
1145,55.5,1:08.25
1146,55.48,1:08.26
1147,55.46,1:08.27
1148,55.44,1:08.28
1149,55.42,1:08.29
1150,55.4,1:08.30
1151,55.38,1:08.31
1152,55.36,1:08.32
1153,55.34,1:08.33
1154,55.32,1:08.34
1155,55.3,1:08.35
1156,55.28,1:08.36
1157,55.26,1:08.37
1158,55.24,1:08.38
1159,55.22,1:08.39
1160,55.2,1:08.40
1161,55.18,1:08.41
1162,55.16,1:08.42
1163,55.14,1:08.43
1164,55.12,1:08.44
1165,55.1,1:08.45
1166,55.08,1:08.46
1167,55.06,1:08.47
1168,55.04,1:08.48
1169,55.02,1:08.49
1170,55,1:08.50
1171,54.98,1:08.511
1172,54.94,1:08.53
1173,54.92,1:08.54
1174,54.9,1:08.55
1175,54.88,1:08.56
1176,54.86,1:08.57
1177,54.84,1:08.58
1178,54.82,1:08.59
1179,54,1:09.00
1180,53.98,1:09.01
1181,53.96,1:09.02
1182,53.94,1:09.03
1183,53.92,1:09.04
1184,53.9,1:09.05
1185,53.88,1:09.06
1186,53.86,1:09.07
1187,53.84,1:09.08
1188,53.82,1:09.09
1189,53.8,1:09.10
1190,53.78,1:09.11
1191,53.76,1:09.12
1192,53.74,1:09.13
1193,53.72,1:09.14
1194,53.7,1:09.15
1195,53.68,1:09.16
1196,53.66,1:09.17
1197,53.64,1:09.18
1198,53.62,1:09.19
1199,53.6,1:09.20
1200,53.58,1:09.21
1201,53.56,1:09.22
1202,53.54,1:09.23
1203,53.52,1:09.24
1204,53.5,1:09.25
1205,53.48,1:09.26
1206,53.46,1:09.27
1207,53.44,1:09.28
1208,53.42,1:09.29
1209,53.4,1:09.30
1210,53.38,1:09.31
1211,53.36,1:09.32
1212,53.34,1:09.33
1213,53.32,1:09.341
1214,53.3,1:09.35
1215,53.28,1:09.36
1216,53.26,1:09.37
1217,53.24,1:09.38
1218,53.22,1:09.39
1219,53.2,1:09.40
1220,53.18,1:09.41
1221,53.16,1:09.42
1222,53.14,1:09.43
1223,53.12,1:09.44
1224,53.1,1:09.45
1225,53.08,1:09.46
1226,53.06,1:09.47
1227,53.04,1:09.48
1228,53.02,1:09.49
1229,53,1:09.50
1230,52.98,1:09.51
1231,52.96,1:09.52
1232,52.94,1:09.53
1233,52.92,1:09.54
1234,52.9,1:09.55
1235,52.88,1:09.56
1236,52.86,1:09.57
1237,52.84,1:09.58
1238,52.82,1:09.59
1239,52,1:10.00
1240,51.98,1:10.01
1241,51.96,1:10.02
1242,51.94,1:10.03
1243,51.92,1:10.04
1244,51.9,1:10.05
1245,51.88,1:10.06
1246,51.86,1:10.07
1247,51.84,1:10.08
1248,51.82,1:10.09
1249,51.8,1:10.10
1250,51.78,1:10.11
1251,51.76,1:10.12
1252,51.74,1:10.13
1253,51.72,1:10.14
1254,51.7,1:10.15
1255,51.68,1:10.16
1256,51.64,1:10.18
1257,54.62,1:10.19
1258,51.6,1:10.20
1259,51.58,1:10.21
1260,51.56,1:10.22
